rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
274,Pacific Coast Athletic,Grossmont,Micah Whitley,23,23,588.0,25.6,63.8,2.42,3.12,1.85,-16.04,-8.82,-7.22,-2.514,11.9,12.9,2.9,5.7,1.4,0.3,3.6,True
275,Pacific Coast Athletic,Grossmont,Nick Hadge,22,23,369.0,16.8,40.1,2.63,3.57,1.8,-16.09,-8.38,-7.71,-1.583,9.0,9.8,3.0,6.2,0.7,0.1,3.5,True
,Orange Empire Athletic,Irvine Valley,Parker Tuttle,1,22,25.0,25.0,2.8,2.66,3.42,30.34,26.51,14.53,11.98,0.217,43.6,41.2,2.3,11.5,6.9,2.3,4.6,False
,Central Valley,Sequoias,Carter Glick,6,16,41.0,6.8,6.4,1.75,3.6,24.04,26.14,14.38,11.76,0.352,25.0,23.0,2.5,8.8,6.3,0.0,0.0,False
,Coast-North,San Mateo,Antonio Arenas,1,1,10.0,10.0,25.6,2.18,2.91,34.6,24.17,14.51,9.66,0.082,48.0,50.0,5.3,10.7,5.3,0.0,5.3,False
,South Coast-North,East Los Angeles,Seydi Thiombaine,18,20,184.0,10.2,22.9,2.27,3.5,16.42,18.12,8.72,9.41,1.123,20.1,17.2,7.4,11.6,4.4,2.5,2.8,False
,Inland Empire Athletic,Copper Mountain,Jorge Guzman-Pena,4,12,3.0,0.8,0.6,3.76,2.93,27.31,17.66,22.01,-4.35,0.018,53.4,51.4,0.0,0.0,0.0,0.0,0.0,False
,Central Valley,Sequoias,Kevin Anderson,15,16,258.0,17.2,40.3,2.15,3.32,15.46,17.55,10.54,7.02,1.538,27.8,24.5,4.8,9.1,3.6,0.4,2.0,False
,Coast-North,San Francisco,Antonio Pusateri,7,7,123.0,17.6,43.2,5.0,2.99,16.43,16.2,12.08,4.12,0.671,26.8,23.1,4.5,15.4,4.5,1.6,0.8,False
,Golden Valley,Butte,De'Nage Kelly,1,1,20.0,20.0,49.8,2.36,2.67,18.67,16.1,7.62,8.48,0.11,45.2,41.6,7.5,20.1,2.5,0.0,2.5,False
,Golden Valley,Butte,Donnell Basden,1,1,20.0,20.0,49.8,5.0,2.96,18.6,16.03,5.33,10.7,0.109,20.1,18.9,5.0,5.0,2.5,5.0,2.5,False
,Pacific Coast Athletic,Palomar,Life Wade,2,23,9.0,4.5,1.0,3.7,3.36,21.0,15.24,10.21,5.03,0.047,17.6,17.0,5.9,11.7,0.0,5.9,0.0,False
,Golden Valley,Shasta,Evan Cannon,2,3,4.0,2.0,3.3,3.38,3.27,22.95,15.06,6.75,8.31,0.021,0.0,0.0,26.5,0.0,0.0,0.0,0.0,False
,Central Valley,Sequoias,Tyree Gill,16,16,431.0,26.9,67.3,2.69,2.5,12.85,14.95,9.04,5.9,2.227,30.8,27.0,4.3,10.9,3.1,1.0,4.2,False
,Central Valley,Sequoias,Leyton McGovern,16,16,365.0,22.8,57.0,2.44,3.01,12.86,14.95,8.19,6.77,1.887,32.4,28.1,4.5,10.8,4.2,0.8,2.9,False
,Inland Empire Athletic,Barstow,Avante Williams,3,11,15.0,5.0,3.3,2.06,3.23,24.8,14.9,9.04,5.86,0.076,32.0,32.8,0.0,0.0,3.6,0.0,3.6,False
,Central Valley,Sequoias,Raydon Thorson,15,16,335.0,22.3,52.3,1.59,2.9,12.66,14.75,6.14,8.61,1.711,9.6,8.2,14.2,8.0,4.1,0.9,3.8,False
,Big Eight,Sierra,Garret Dutro,1,1,40.0,40.0,100.0,2.75,1.5,16.66,14.72,10.89,3.83,0.204,33.7,31.8,2.9,13.2,1.5,2.9,2.9,False
,Golden Valley,Feather River,Damonte Duhart,2,2,46.0,23.0,57.5,4.33,2.55,23.78,14.53,9.47,5.06,0.232,30.1,32.0,1.1,19.4,6.5,2.2,2.2,False
,Coast-North,San Francisco,Jalen Glenn,7,7,110.0,15.7,38.6,2.45,2.94,14.59,14.36,8.02,6.34,0.539,29.9,25.9,5.4,9.1,5.9,1.4,5.0,False
,Big Eight,Cosumnes River,Luca Davis,6,13,80.0,13.3,15.4,2.28,3.55,14.1,13.88,7.24,6.64,0.387,20.9,20.0,7.4,10.1,1.3,0.7,2.0,False
,Central Valley,Sequoias,Cameron Kelly,16,16,343.0,21.4,53.6,5.0,3.45,11.72,13.81,6.04,7.77,1.653,18.7,16.3,4.6,14.8,2.2,4.8,3.1,False
,Coast-South,San Jose,AB Gilchrist,4,7,85.0,21.2,30.3,2.25,3.39,14.08,13.81,4.5,9.31,0.409,27.0,24.4,2.6,2.6,5.3,1.3,2.6,False
,Coast-North,San Francisco,Nick Cubley,4,7,28.0,7.0,9.8,2.21,3.23,14.03,13.8,7.53,6.27,0.132,17.8,15.8,3.6,7.1,5.3,0.0,1.8,False
,Inland Empire Athletic,San Bernardino Valley,Lashawn Jackson,2,26,4.0,2.0,0.4,3.9,2.93,13.16,13.65,11.0,2.65,0.019,24.7,22.7,0.0,12.4,0.0,0.0,0.0,False
,Central Valley,Sequoias,Davis White,16,16,467.0,29.2,73.0,2.3,2.63,11.48,13.58,8.18,5.39,2.218,24.9,22.0,3.7,7.6,2.4,0.9,2.6,False
,Central Valley,Sequoias,Jamaal Phatty,3,16,44.0,14.7,6.9,4.76,3.68,11.3,13.4,7.77,5.63,0.207,16.3,13.9,7.0,16.3,0.0,3.5,1.2,False
,Big Eight,Sierra,Luka Popovic,1,1,16.0,16.0,40.0,2.5,2.84,15.33,13.4,4.65,8.75,0.075,14.7,13.6,11.0,11.0,7.3,0.0,3.7,False
,Central Valley,Sequoias,Jaden Haire,16,16,448.0,28.0,70.0,5.0,2.6,10.96,13.05,7.98,5.07,2.056,27.8,24.5,3.3,15.7,1.8,2.5,3.7,False
,Coast-North,San Francisco,Dominic Williams,7,7,88.0,12.6,30.9,2.91,3.44,13.21,12.97,7.45,5.52,0.395,13.6,11.4,6.2,9.1,5.7,0.6,2.3,False
,Bay Valley,Solano,Nicko Ignacio,1,1,32.0,32.0,80.0,3.39,2.21,19.16,12.85,10.81,2.04,0.145,47.7,46.1,3.1,9.2,1.5,1.5,6.2,False
,Coast-South,San Jose,Ja’Len Flenory,5,7,77.0,15.4,27.5,1.78,3.24,12.85,12.58,-0.38,12.97,0.342,5.8,4.6,14.6,8.7,8.7,0.0,5.8,False
,Inland Empire Athletic,San Bernardino Valley,Jesse Martinez,12,26,106.0,8.8,10.1,4.42,3.93,11.96,12.46,7.87,4.59,0.465,24.3,21.2,2.8,15.9,1.9,2.3,1.4,False
,Coast-North,San Francisco,Ray-John Spears,7,7,93.0,13.3,32.6,2.12,3.26,12.67,12.44,8.33,4.11,0.402,29.0,24.7,4.3,10.2,4.3,0.0,2.1,False
,Orange Empire Athletic,Cypress,Daniel Hatch,11,30,40.0,3.6,3.3,2.7,3.68,14.42,12.38,6.87,5.52,0.174,31.6,29.7,7.2,7.2,2.9,0.0,8.6,False
,Coast-North,San Francisco,James Moore,5,7,49.0,9.8,17.2,2.38,3.35,12.48,12.24,6.43,5.81,0.209,28.5,24.7,2.0,7.1,6.1,0.0,2.0,False
,Golden Valley,Shasta,Ashton Smith,3,3,97.0,32.3,81.0,2.13,1.34,20.03,12.15,5.59,6.56,0.419,25.2,26.6,8.8,8.2,5.5,0.5,2.2,False
,Golden Valley,Redwoods,Armand Kalns,2,3,9.0,4.5,7.5,2.29,3.2,15.97,12.07,8.12,3.94,0.039,18.8,16.0,12.5,12.5,0.0,0.0,0.0,False
,WSC South,Citrus,JJ Mitchell,15,30,342.0,22.8,28.2,4.05,3.56,11.84,12.02,8.17,3.85,1.444,20.3,16.6,6.1,14.5,3.2,1.7,2.9,False
,Big Eight,Santa Rosa,Spencer Langowski,1,1,31.0,31.0,77.5,2.68,1.47,17.63,11.72,6.79,4.93,0.13,30.9,28.6,5.5,5.5,3.6,1.8,3.6,False
,Big Eight,Cosumnes River,Mason Marsh,13,13,415.0,31.9,79.8,3.34,1.9,11.71,11.49,5.03,6.46,1.708,24.0,22.9,4.0,13.5,3.1,1.7,3.2,False
,Golden Valley,Redwoods,Ty Dahlin,3,3,72.0,24.0,60.0,3.77,2.34,15.36,11.46,5.58,5.87,0.295,25.8,21.8,11.0,21.1,1.6,1.6,7.0,False
,WSC South,Antelope Valley,George Rand,2,24,10.0,5.0,1.0,3.75,3.24,16.91,11.43,7.12,4.32,0.041,20.5,19.5,0.0,10.3,5.1,0.0,0.0,False
,Coast-South,San Jose,Ron Jones Jr.,3,7,33.0,11.0,11.8,4.07,3.51,11.69,11.42,3.81,7.61,0.135,13.6,12.3,3.4,6.8,3.4,1.7,0.0,False
,Coast-South,San Jose,Davis Crilly,7,7,197.0,28.1,70.3,2.74,2.05,11.56,11.3,5.37,5.93,0.797,27.9,25.1,4.6,9.7,3.1,1.1,5.4,False
,Inland Empire Athletic,San Bernardino Valley,Amire Jones,12,26,52.0,4.3,5.0,1.98,3.73,10.49,10.98,7.83,3.16,0.205,24.7,20.6,6.7,7.6,1.9,1.0,0.0,False
,Pacific Coast Athletic,Southwestern,Derek Edmond,12,12,227.0,18.9,47.2,2.88,3.19,14.37,10.96,6.71,4.25,0.894,25.3,23.0,3.3,10.6,3.8,1.7,2.4,False
,Coast-South,San Jose,Tariq Weiser,7,7,212.0,30.3,75.6,2.23,1.94,11.23,10.96,5.45,5.51,0.837,24.6,22.2,4.8,5.0,2.6,0.8,3.4,False
,Central Valley,Merced,AJ Owens,5,5,135.0,27.0,67.7,2.7,2.03,17.82,10.92,10.52,0.4,0.533,34.2,33.0,2.4,10.2,3.5,0.8,3.1,False
,Coast-North,San Francisco,Rickey Mitchell Jr.,7,7,164.0,23.4,57.5,2.17,2.91,11.14,10.91,8.48,2.43,0.634,29.2,24.7,4.0,7.3,3.7,0.6,2.4,False
,WSC South,Citrus,Aaron Holley,5,30,10.0,2.0,0.8,3.92,2.86,10.7,10.88,6.22,4.67,0.039,13.5,11.2,9.0,4.5,0.0,4.5,0.0,False
,Coast-South,Cabrillo,Skylarr Redwood,2,2,23.0,11.5,28.3,2.53,3.06,20.2,10.85,3.92,6.93,0.089,31.1,32.5,4.8,9.6,2.4,2.4,7.2,False
,Inland Empire Athletic,San Bernardino Valley,Brian Cabrera,23,26,275.0,12.0,26.3,2.44,3.97,10.31,10.81,6.57,4.24,1.069,24.3,20.3,4.7,8.1,3.6,1.6,2.9,False
,Coast-North,San Francisco,John Squire,7,7,166.0,23.7,58.2,5.0,2.78,10.96,10.72,9.45,1.28,0.633,21.9,19.1,3.9,12.3,1.8,0.6,1.8,False
,Big Eight,American River,Jase Giorgi,1,1,19.0,19.0,47.5,2.32,3.65,18.56,10.6,2.62,7.98,0.073,25.7,25.6,0.0,19.3,0.0,16.1,0.0,False
,Big Eight,Folsom Lake,Tanay Shah,1,3,16.0,16.0,13.3,2.98,3.09,20.98,10.53,13.69,-3.16,0.061,39.7,37.5,0.0,3.1,0.0,3.1,3.1,False
,Golden Valley,Redwoods,Nate Sweet,3,3,27.0,9.0,22.5,2.47,3.33,14.42,10.52,7.84,2.68,0.103,33.4,28.3,2.1,6.3,0.0,2.1,0.0,False
,Coast-North,Chabot,Mathais Moore,4,5,32.0,8.0,15.4,3.18,3.57,15.18,10.51,8.15,2.36,0.117,37.4,36.8,0.0,10.5,1.5,0.0,0.0,False
,Inland Empire Athletic,Victor Valley,Oscar Valenciano,7,15,32.0,4.6,5.3,2.93,3.79,18.07,10.44,10.82,-0.38,0.12,31.1,29.5,0.0,10.9,3.1,0.0,1.6,False
,South Coast-North,East Los Angeles,Mustapha Salehk,18,20,157.0,8.7,19.5,3.94,3.62,8.59,10.29,4.4,5.89,0.585,27.5,23.6,3.6,12.9,3.9,0.6,5.5,False
,Bay Valley,Contra Costa,Amari Robinson,1,1,17.0,17.0,42.5,2.34,2.24,28.75,10.25,13.55,-3.3,0.063,47.5,47.7,9.5,15.8,0.0,0.0,0.0,False
,Golden Valley,Shasta,Quentin Thomas,3,3,41.0,13.7,34.2,1.96,3.26,17.98,10.1,4.09,6.01,0.151,14.2,14.9,9.1,16.8,3.9,0.0,2.6,False
,Bay Valley,Solano,Justiz Wilson,1,1,39.0,39.0,97.5,2.39,2.15,16.4,10.09,9.96,0.14,0.144,40.4,38.6,6.3,11.4,1.3,0.0,1.3,False
,Bay Valley,Napa Valley,Jerard Jackson,2,2,33.0,16.5,40.8,2.15,2.5,23.41,10.09,8.93,1.16,0.12,37.6,41.0,1.6,6.3,0.0,0.0,1.6,False
,Coast-North,De Anza,Justice Owens,4,4,126.0,31.5,77.3,2.19,1.09,17.01,9.97,5.87,4.1,0.451,37.8,39.2,3.1,4.9,4.0,0.0,4.9,False
,WSC South,West LA,Ireke Udeagha,6,28,128.0,21.3,11.4,2.37,3.38,15.52,9.96,6.23,3.73,0.465,30.4,29.9,4.8,10.8,3.2,0.0,4.0,False
,Big Eight,Cosumnes River,Kainoa Marasco,10,13,208.0,20.8,40.0,1.87,3.26,10.13,9.91,4.26,5.64,0.755,22.0,21.0,3.4,6.0,1.8,0.3,1.3,False
,Inland Empire Athletic,San Bernardino Valley,Kwinten Crenshaw,22,26,232.0,10.5,22.2,2.02,4.03,9.33,9.83,4.87,4.95,0.833,7.9,6.7,7.0,10.7,2.1,0.9,2.1,False
,Inland Empire Athletic,Chaffey,Isaiah Salazar,6,23,19.0,3.2,2.0,2.08,3.42,13.04,9.68,5.66,4.02,0.066,17.8,15.7,2.5,2.5,5.1,2.5,0.0,False
,Coast-South,San Jose,Matt McAndrews,6,7,166.0,27.7,59.2,2.36,2.07,9.84,9.58,4.06,5.52,0.585,29.7,26.3,8.4,3.4,3.4,0.0,5.1,False
,Big Eight,Sierra,Jose Vazquez,1,1,29.0,29.0,72.5,3.96,2.96,11.48,9.55,7.86,1.69,0.102,14.1,13.6,2.0,14.1,0.0,2.0,0.0,False
,Big Eight,Diablo Valley,Jacy Lazuez,1,2,6.0,6.0,7.5,2.01,3.01,25.29,9.36,11.42,-2.06,0.021,26.3,27.6,0.0,8.8,0.0,0.0,0.0,False
,Coast-North,Chabot,Joseph Lemos,3,5,22.0,7.3,10.6,2.64,3.55,13.87,9.2,1.51,7.69,0.072,15.2,15.0,4.4,2.2,6.5,0.0,2.2,False
,Inland Empire Athletic,Copper Mountain,Robert Zacharias,1,12,25.0,25.0,5.1,3.56,3.37,18.68,9.03,9.69,-0.66,0.083,42.8,40.9,4.3,8.6,0.0,2.1,2.1,False
,Central Valley,Sequoias,Jayson Mathews,16,16,313.0,19.6,48.9,1.59,3.44,6.9,8.99,2.99,6.0,1.049,9.2,7.5,11.3,3.3,2.9,0.0,2.5,False
,WSC North,Moorpark,Tim Lopez,5,29,59.0,11.8,5.0,2.17,3.49,13.22,8.97,4.4,4.57,0.194,22.7,21.5,3.4,5.1,3.4,0.0,1.7,False
,WSC South,Citrus,Luis Marin,21,30,222.0,10.6,18.3,3.2,3.63,8.75,8.93,4.82,4.11,0.731,22.5,18.6,6.9,10.2,2.4,1.4,4.7,False
,Orange Empire Athletic,Fullerton,Shawn Woodson,22,30,135.0,6.1,11.2,2.6,3.99,8.64,8.93,6.44,2.5,0.448,34.8,29.2,1.7,8.9,1.3,0.4,2.5,False
,Golden Valley,Redwoods,Mason Mottashed,3,3,100.0,33.3,83.3,2.52,1.57,12.74,8.84,6.09,2.75,0.33,22.5,19.5,9.0,7.9,1.7,0.0,5.6,False
,Golden Valley,Butte,Jacob Martin,1,1,31.0,31.0,77.1,2.94,2.46,11.3,8.73,3.43,5.31,0.101,21.1,20.0,3.2,8.1,0.0,1.6,3.2,False
,Pacific Coast Athletic,San Diego City,Micah Brickner,21,22,246.0,11.7,27.6,3.47,3.96,8.55,8.71,1.3,7.4,0.794,18.7,16.7,2.7,16.0,3.7,1.1,2.1,False
,Orange Empire Athletic,Irvine Valley,Ethan Tauber,7,22,97.0,13.9,11.0,2.61,3.9,12.44,8.61,1.53,7.08,0.314,20.1,18.5,4.1,10.6,3.5,2.4,3.0,False
,Central Valley,Merced,Kureese Rogers,5,5,124.0,24.8,62.2,4.92,2.16,15.31,8.41,9.74,-1.33,0.395,36.4,34.9,4.3,27.4,3.4,1.3,4.3,False
,South Coast-South,Compton,Zoe Holman,16,16,542.0,33.9,84.7,2.82,1.48,14.52,8.4,5.92,2.48,1.72,26.4,23.8,4.4,6.9,5.3,2.0,3.9,False
,Pacific Coast Athletic,Southwestern,Jartavious Jackson,12,12,348.0,29.0,72.3,2.75,2.65,11.6,8.18,4.76,3.43,1.077,21.9,19.9,2.9,10.2,3.9,0.8,2.9,False
,Big Eight,Cosumnes River,Obinna Ibewiro,2,13,14.0,7.0,2.7,2.91,3.24,8.39,8.17,7.05,1.12,0.043,23.1,21.5,7.7,15.4,0.0,0.0,0.0,False
,Coast-North,San Francisco,King-Njhsanni Wilhite,7,7,155.0,22.1,54.4,2.17,2.61,8.36,8.13,7.73,0.39,0.47,28.7,24.9,4.2,2.9,1.3,0.0,2.6,False
,Big Eight,American River,Max Manfredi,1,1,39.0,39.0,97.5,4.28,1.0,16.0,8.04,9.11,-1.07,0.119,39.2,39.0,4.7,1.6,0.0,0.0,0.0,False
,Golden Valley,Redwoods,Houston Klug,3,3,30.0,10.0,25.0,3.66,3.28,11.9,8.0,5.3,2.7,0.091,30.0,25.4,5.6,3.8,1.9,0.0,5.6,False
,Big Eight,Sierra,Jackson Trickett,1,1,7.0,7.0,17.5,2.53,3.38,9.89,7.96,2.28,5.68,0.021,8.4,7.8,0.0,16.7,0.0,8.4,0.0,False
,South Coast-North,East Los Angeles,Noah Loera,9,20,51.0,5.7,6.3,1.67,3.57,6.04,7.74,2.37,5.37,0.151,11.9,9.9,6.0,3.0,3.0,0.0,2.0,False
,Pacific Coast Athletic,San Diego City,Grant Woods,3,22,20.0,6.7,2.2,2.76,3.37,7.5,7.65,3.04,4.61,0.058,16.9,15.0,2.8,0.0,2.8,0.0,0.0,False
,WSC South,Santa Monica,Will Overton,1,27,20.0,20.0,1.8,3.26,3.34,12.75,7.62,6.44,1.18,0.058,33.1,31.5,0.0,5.1,0.0,0.0,2.5,False
,Inland Empire Athletic,San Bernardino Valley,Roland McDougal,21,26,219.0,10.4,21.0,4.11,4.09,7.04,7.54,4.15,3.39,0.634,19.0,16.3,1.8,10.6,3.2,0.9,1.8,False
,Bay Valley,Solano,Jeremiah Cardwell,1,1,29.0,29.0,72.5,3.97,3.3,13.77,7.46,6.22,1.24,0.084,10.2,9.7,6.8,23.8,1.7,0.0,0.0,False
,Big Eight,Cosumnes River,Kason Johnson,12,13,270.0,22.5,51.9,2.23,2.75,7.65,7.43,2.69,4.74,0.776,24.0,22.9,4.0,6.0,1.2,1.0,3.4,False
,Big Eight,Cosumnes River,Brian Unachukwu,13,13,343.0,26.4,66.0,5.0,3.28,7.64,7.42,2.55,4.87,0.985,18.2,17.4,1.1,18.7,1.4,3.1,3.8,False
,Coast-South,San Jose,Manny Tamarit,6,7,90.0,15.0,32.1,2.45,3.66,7.66,7.39,3.39,4.0,0.257,24.3,21.5,1.2,6.9,1.9,1.2,3.1,False
,WSC North,Cuesta,Jayden Ares,8,24,28.0,3.5,2.9,2.0,3.8,12.98,7.31,-0.16,7.48,0.079,22.7,21.9,4.1,20.6,2.1,0.0,2.1,False
,Big Eight,Folsom Lake,Miko Bear,2,3,60.0,30.0,50.0,3.08,2.42,17.74,7.28,8.4,-1.12,0.17,28.5,25.9,7.3,13.8,4.1,0.8,1.6,False
,Pacific Coast Athletic,San Diego Mesa,Isaiah Baker,12,12,355.0,29.6,74.2,2.48,1.63,12.17,7.24,1.21,6.02,1.003,25.9,25.5,5.1,8.4,4.6,0.9,5.1,False
,South Coast-North,Pasadena City,Donovan Ford,21,22,247.0,11.8,28.0,2.88,3.8,13.68,7.17,3.34,3.83,0.69,16.5,15.6,6.4,10.3,3.5,1.3,3.7,False
,WSC South,Citrus,Jake Winkelman,3,30,9.0,3.0,0.7,3.93,2.83,6.83,7.01,8.62,-1.61,0.024,30.1,25.9,0.0,5.0,0.0,0.0,5.0,False
,Pacific Coast Athletic,Southwestern,Ayden Lockett,12,12,403.0,33.6,83.7,2.33,1.39,10.39,6.97,6.52,0.45,1.099,30.5,27.4,5.7,6.3,2.1,0.1,3.6,False
,Big Eight,Cosumnes River,Jake Williams,13,13,327.0,25.2,62.9,3.94,2.74,7.15,6.93,3.33,3.6,0.89,30.7,29.1,2.1,16.0,1.5,1.0,4.3,False
,WSC North,Allan Hancock,TJ Hollinger,23,25,234.0,10.2,22.9,4.32,3.78,8.72,6.63,1.78,4.85,0.603,11.9,11.4,3.2,24.3,1.7,1.9,3.6,False
,Golden Valley,Butte,Jessy Maximin,1,1,14.0,14.0,34.8,4.8,3.04,8.94,6.37,-5.46,11.83,0.036,10.8,10.1,14.4,32.3,0.0,0.0,10.8,False
,Big Eight,Cosumnes River,Kole Simon,1,13,24.0,24.0,4.6,3.07,3.43,6.54,6.32,1.92,4.4,0.061,24.7,23.8,0.0,9.0,0.0,4.5,9.0,False
,Coast-North,Chabot,Zion Yeargin,5,5,174.0,34.8,83.6,2.28,1.03,10.97,6.3,4.98,1.31,0.423,28.1,27.5,5.5,8.8,1.1,0.3,2.8,False
,Orange Empire Athletic,Cypress,O'Lajuwan Barnes,3,30,27.0,9.0,2.2,3.45,3.57,8.19,6.15,3.33,2.82,0.067,10.6,9.6,6.4,14.9,2.1,0.0,4.2,False
,Pacific Coast Athletic,San Diego City,Jason Chambers,12,22,81.0,6.8,9.1,1.85,3.96,5.93,6.08,-1.01,7.09,0.197,4.2,3.7,3.5,13.2,2.1,2.8,5.6,False
,Orange Empire Athletic,Fullerton,Michael Karnisovas,12,30,61.0,5.1,5.1,2.51,3.82,5.68,5.98,1.36,4.62,0.148,16.0,13.5,4.7,13.2,0.9,0.0,1.9,False
,Pacific Coast Athletic,Southwestern,Baron Noble,12,12,268.0,22.3,55.7,2.17,2.75,9.35,5.93,2.15,3.78,0.646,21.6,19.5,6.2,8.2,4.0,0.4,4.8,False
,Orange Empire Athletic,Cypress,Amaan Zavahir,8,30,102.0,12.8,8.4,3.03,4.03,7.93,5.89,3.97,1.92,0.243,27.0,24.7,3.4,8.4,0.6,0.6,2.8,False
,Golden Valley,Shasta,William Amoah,3,3,88.0,29.3,73.5,4.49,2.68,13.77,5.89,4.17,1.72,0.212,36.2,38.2,0.6,15.1,3.6,1.8,1.8,False
,Pacific Coast Athletic,Southwestern,Emmanuel Barnett,12,12,114.0,9.5,23.7,2.25,3.71,9.28,5.86,5.4,0.47,0.273,27.3,24.9,2.8,5.7,1.4,0.5,4.7,False
,Coast-South,San Jose,Savion Daniels,5,7,75.0,15.0,26.7,4.75,3.92,6.1,5.83,3.78,2.05,0.179,19.4,16.6,0.7,18.7,3.7,0.7,2.2,False
,Big Eight,Cosumnes River,Kobe Witherow-Bass,13,13,213.0,16.4,41.0,3.23,3.36,6.02,5.8,0.75,5.05,0.507,24.3,23.1,2.5,12.1,2.3,0.5,4.6,False
,Coast-South,San Jose,Jeremiah Butler,5,7,100.0,20.0,35.7,3.32,3.66,5.96,5.7,2.57,3.12,0.234,23.0,20.1,2.2,8.4,1.7,0.6,2.8,False
,Big Eight,Sierra,Jordan Sabagala,1,1,5.0,5.0,12.5,1.75,3.24,7.63,5.69,4.5,1.19,0.012,0.0,0.0,11.7,0.0,0.0,0.0,0.0,False
,Pacific Coast Athletic,San Diego Mesa,Elijah Thomas,11,12,171.0,15.5,35.7,2.28,3.45,10.62,5.68,0.84,4.85,0.402,25.8,25.4,2.2,5.3,3.7,0.3,2.5,False
,Coast-South,Cabrillo,Max Parmigiani,2,2,54.0,27.0,66.3,1.66,2.11,14.91,5.56,2.95,2.61,0.122,24.5,25.9,7.1,6.1,1.0,0.0,3.1,False
,WSC North,Oxnard,Luke Ortiz,17,17,633.0,37.2,92.5,4.96,1.8,10.73,5.5,5.44,0.06,1.437,27.5,25.8,3.0,10.8,0.9,1.7,1.8,False
,Big Eight,Modesto,Ylan Esso,3,3,91.0,30.3,75.8,4.75,2.63,12.75,5.5,-0.65,6.14,0.208,23.7,25.3,1.2,13.1,3.1,3.1,3.7,False
,Coast-North,San Francisco,Miles Amos,7,7,153.0,21.9,53.7,2.2,2.48,5.7,5.47,4.98,0.48,0.342,22.5,19.4,8.5,6.2,0.7,0.7,5.2,False
,WSC North,Moorpark,Chase Aronowitz,27,29,209.0,7.7,17.7,1.98,3.7,9.67,5.42,3.92,1.5,0.464,19.5,18.3,2.6,5.2,0.7,0.5,1.0,False
,Coast-South,San Jose,Chris Naulls,6,7,73.0,12.2,26.0,4.53,3.78,5.55,5.28,1.96,3.32,0.162,16.1,14.2,1.5,19.2,1.5,0.8,2.3,False
,Golden Valley,Redwoods,Alfonso Medina,3,3,70.0,23.3,58.3,3.1,3.5,9.18,5.27,-0.25,5.53,0.155,8.9,7.1,6.4,6.4,2.4,3.2,3.2,False
,WSC North,Allan Hancock,Adam Silmon,25,25,274.0,11.0,26.9,3.71,3.88,7.3,5.21,1.68,3.54,0.591,12.3,11.7,1.9,10.0,2.7,0.0,1.5,False
,Pacific Coast Athletic,San Diego Mesa,Jeremiah Peters,7,12,41.0,5.9,8.6,3.98,3.55,10.1,5.17,-2.55,7.72,0.09,9.1,9.0,3.9,5.2,5.2,0.0,3.9,False
,Pacific Coast Athletic,Southwestern,Brandon Dimalanta,7,12,33.0,4.7,6.9,2.03,3.67,8.58,5.16,1.92,3.24,0.072,17.9,16.4,1.6,11.4,3.3,0.0,3.3,False
,WSC South,Citrus,Myles Blackman,6,30,57.0,9.5,4.7,3.04,3.57,4.86,5.04,3.38,1.66,0.121,10.3,7.8,4.0,11.1,1.6,2.4,2.4,False
,WSC South,West LA,Dimetri Goodman,21,28,208.0,9.9,18.5,1.93,3.58,10.54,4.99,1.15,3.84,0.442,18.7,18.3,2.5,3.9,3.4,0.5,1.5,False
,Orange Empire Athletic,Fullerton,Brayden Smith,26,30,307.0,11.8,25.5,4.45,4.05,4.65,4.94,1.48,3.46,0.646,21.3,18.0,0.7,16.2,1.7,1.5,3.5,False
,Inland Empire Athletic,San Bernardino Valley,Derrick Nettles,16,26,98.0,6.1,9.4,4.13,4.0,4.27,4.77,2.87,1.9,0.201,14.6,12.5,3.0,10.1,1.5,0.0,2.0,False
,Pacific Coast Athletic,Cuyamaca,Jamarion Sykes,5,8,55.0,11.0,16.7,1.4,3.65,12.6,4.76,-4.03,8.8,0.11,11.4,11.8,6.2,6.2,8.3,0.0,5.2,False
,Central Valley,Sequoias,Ahmad Clark,15,16,155.0,10.3,24.2,4.23,4.09,2.66,4.75,1.96,2.8,0.319,21.5,18.4,1.3,20.8,1.7,1.3,4.3,False
,Golden Valley,Shasta,Trenton Gorden,3,3,76.0,25.3,63.4,2.19,3.44,12.58,4.69,1.58,3.11,0.155,20.3,21.2,0.0,9.1,2.1,0.7,0.7,False
,Orange Empire Athletic,Cypress,Santiago Fontes,3,30,11.0,3.7,0.9,3.59,3.25,6.73,4.69,3.77,0.92,0.022,15.6,14.6,0.0,5.2,0.0,0.0,0.0,False
,Pacific Coast Athletic,MiraCosta,Ramel Bethea,8,8,260.0,32.5,78.8,5.0,2.86,12.31,4.67,-0.17,4.84,0.513,17.4,17.4,1.1,17.2,1.7,7.8,3.3,False
,Big Eight,Cosumnes River,Jakadi Frazier,1,13,6.0,6.0,1.2,4.22,3.04,4.85,4.63,-3.81,8.44,0.012,0.0,-0.9,0.0,26.9,0.0,18.0,0.0,False
