rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
,South Coast-South,Cerritos,Jeremiah Galang,16,16,245.0,15.3,38.3,2.1,3.34,9.7,9.77,5.02,4.74,0.879,20.0,17.9,3.5,4.9,1.8,0.7,1.6,False
,Big Eight,Diablo Valley,Darius Jackson,2,2,50.0,25.0,62.5,2.3,1.0,23.17,9.66,10.71,-1.05,0.178,48.5,45.7,11.5,7.7,5.1,0.0,10.2,False
,South Coast-South,LA Harbor,William Brooks,3,10,19.0,6.3,4.6,4.41,3.44,16.01,8.84,5.26,3.58,0.061,56.5,52.5,0.0,22.6,0.0,8.5,8.5,False
,Coast-North,San Francisco,Emeka Udenyi,3,3,55.0,18.3,44.4,4.24,2.71,14.25,8.64,3.55,5.09,0.173,25.1,26.0,4.7,10.2,1.9,0.9,0.9,False
,Coast-North,Las Positas,Wesley Burse,1,1,14.0,14.0,34.7,2.98,3.32,0.98,8.61,8.76,-0.15,0.045,18.6,13.9,3.7,18.6,0.0,0.0,7.4,False
,Other,Fresno City,Ian Miller,1,1,15.0,15.0,37.5,2.8,3.19,6.12,8.59,2.19,6.41,0.048,13.1,9.9,6.5,6.5,9.8,0.0,13.1,False
,Inland Empire Athletic,Chaffey,Andy (Andres) Torices,14,14,261.0,18.6,46.2,2.09,2.99,13.14,8.57,7.07,1.5,0.834,23.3,21.2,5.2,3.5,5.0,0.2,2.1,False
,Pacific Coast Athletic,San Diego City,Trevor Drake,7,27,126.0,18.0,11.6,2.45,3.82,12.32,8.52,6.5,2.02,0.402,28.7,26.5,1.2,7.1,1.7,0.8,1.2,False
,Inland Empire Athletic,Mt. San Jacinto,Terrell Gray,12,12,192.0,16.0,40.0,2.49,3.17,9.83,8.43,2.37,6.06,0.611,23.2,21.2,5.0,9.6,4.2,0.8,5.7,False
,Inland Empire Athletic,Copper Mountain,Anthony Rice,17,17,590.0,34.7,85.1,1.7,1.0,12.48,8.28,4.34,3.94,1.812,25.3,23.9,9.7,5.1,3.8,0.3,4.7,False
,South Coast-North,East Los Angeles,Malik Muhammad,11,12,193.0,17.5,39.2,4.27,3.38,9.92,8.27,2.39,5.88,0.59,22.9,21.9,1.4,17.1,1.9,4.7,3.9,False
,Golden Valley,Feather River,Keshawn Johnson,1,1,33.0,33.0,73.0,1.92,2.4,16.86,8.09,-2.13,10.22,0.09,23.1,24.8,1.6,1.6,6.6,1.6,6.6,False
,Inland Empire Athletic,Chaffey,Manu (Kehasson) Oulai,14,14,386.0,27.6,68.3,4.79,2.11,12.6,8.03,9.29,-1.26,1.169,29.5,26.7,4.2,19.5,3.1,1.4,4.2,False
,Bay Valley,Alameda,Jerald Daniels,2,3,53.0,26.5,42.9,2.21,2.83,14.67,7.88,3.22,4.66,0.155,17.0,15.8,14.8,4.5,3.4,0.0,4.5,False
,South Coast-North,East Los Angeles,Solomon Hunt,12,12,270.0,22.5,54.9,4.76,2.76,9.51,7.86,3.91,3.95,0.792,25.3,24.1,3.4,19.7,1.2,3.2,4.9,False
,Bay Valley,Alameda,Treyvon Watson,1,3,18.0,18.0,14.6,2.78,3.45,14.63,7.85,1.45,6.4,0.053,23.4,21.3,6.7,6.7,6.7,0.0,0.0,False
,Orange Empire Athletic,Saddleback,Steven Wyman,10,23,88.0,8.8,9.5,4.17,3.77,7.87,7.74,4.08,3.66,0.26,18.4,15.6,3.2,8.9,0.6,1.9,3.2,False
,South Coast-North,East Los Angeles,Alec Hickman,12,12,247.0,20.6,50.2,2.75,2.81,9.27,7.62,6.6,1.01,0.707,29.6,28.1,3.0,8.0,0.6,0.0,3.0,False
,South Coast-South,Long Beach,Nicolas Stuart,14,18,112.0,8.0,15.5,3.99,4.01,11.73,7.52,6.75,0.77,0.325,22.4,20.9,3.2,12.8,1.8,0.5,1.8,False
,South Coast-South,Cerritos,Jalen Washington,16,16,273.0,17.1,42.7,2.74,3.2,7.39,7.45,1.0,6.45,0.787,10.9,9.9,7.0,7.2,2.2,0.2,2.8,False
,Inland Empire Athletic,San Bernardino Valley,Mahleek Gordon,8,19,105.0,13.1,13.8,2.17,3.83,6.84,7.4,2.43,4.97,0.301,15.6,12.3,9.7,8.3,4.9,0.0,6.3,False
,Orange Empire Athletic,Fullerton,Luke Ross,11,26,50.0,4.5,4.8,4.36,3.83,5.82,7.38,1.3,6.08,0.143,15.6,13.3,1.1,17.8,3.3,2.2,4.5,False
,Inland Empire Athletic,Mt. San Jacinto,Deshawn Millington,12,12,324.0,27.0,67.5,2.72,2.08,8.77,7.37,5.24,2.14,0.926,26.9,24.4,5.6,8.0,1.7,0.5,4.6,False
,Coast-North,San Francisco,Dale Currie,3,3,58.0,19.3,46.8,1.94,2.37,12.9,7.29,2.61,4.68,0.159,36.2,37.6,5.3,13.2,3.5,0.0,7.9,False
,Bay Valley,Yuba,Miles Pennington,3,3,21.0,7.0,17.5,1.61,3.34,10.07,7.24,-1.51,8.75,0.059,14.0,13.9,11.2,5.6,0.0,2.8,5.6,False
,Bay Valley,Contra Costa,Eric Jones,2,2,65.0,32.5,81.2,2.2,1.88,13.57,7.19,0.19,7.01,0.182,23.7,21.6,7.9,3.2,7.1,0.8,3.2,False
,Bay Valley,Alameda,Authman Ibrahim,3,3,77.0,25.7,62.4,2.91,3.34,13.88,7.1,3.87,3.23,0.208,21.1,19.8,0.8,6.3,4.7,0.0,1.6,False
,Pacific Coast Athletic,San Diego Miramar,Damien Miller,14,14,524.0,37.4,92.0,2.57,1.0,13.39,6.95,5.05,1.9,1.406,17.5,16.0,9.7,10.7,3.8,0.1,3.7,False
,Orange Empire Athletic,Riverside,Otto Taylor,11,14,344.0,31.3,60.9,2.36,2.7,10.6,6.87,7.07,-0.2,0.922,26.3,23.7,2.7,6.7,0.6,0.5,1.6,False
,Inland Empire Athletic,Mt. San Jacinto,C.J. Hyder,12,12,327.0,27.2,68.2,2.16,3.25,8.27,6.87,4.8,2.07,0.884,16.1,14.2,4.6,9.5,1.5,0.9,1.7,False
,Big Eight,American River,Parker Haven,2,2,53.0,26.5,66.1,4.74,2.18,15.8,6.87,10.43,-3.56,0.143,42.2,41.0,2.1,22.6,1.0,2.1,5.1,False
,Inland Empire Athletic,Chaffey,Anthony (Arthur) Garcia,14,14,425.0,30.4,75.2,2.26,2.21,11.36,6.79,6.25,0.54,1.129,22.7,20.4,5.5,5.2,5.1,0.1,3.2,False
,Other,Fresno City,Georgie Dancer,1,1,23.0,23.0,57.5,1.9,3.0,4.27,6.74,6.79,-0.05,0.061,10.7,5.1,14.9,4.3,2.1,2.1,4.3,False
,Orange Empire Athletic,Fullerton,Anthony Resendez,12,26,66.0,5.5,6.3,1.99,3.93,5.17,6.72,3.55,3.18,0.175,18.6,15.7,3.4,9.3,0.0,0.8,1.7,False
,Coast-North,Chabot,Cheyne Bennett,3,6,17.0,5.7,7.1,2.25,3.3,17.25,6.71,1.59,5.12,0.045,25.2,26.0,9.4,12.6,3.1,0.0,6.3,False
,Orange Empire Athletic,Saddleback,Nik Lipovic,11,23,192.0,17.5,20.8,2.15,3.87,6.83,6.7,2.95,3.75,0.507,15.4,13.1,2.3,5.0,2.0,0.3,2.3,False
,Bay Valley,Marin,Alfonso Murrie,2,2,50.0,25.0,61.3,3.23,3.22,12.33,6.69,4.79,1.9,0.13,20.1,16.6,4.0,9.4,2.7,2.7,1.3,False
,Coast-North,Foothill,Ashonti Hunter,1,1,20.0,20.0,50.0,2.43,3.28,5.29,6.67,-1.93,8.6,0.053,8.3,7.3,0.0,12.5,0.0,0.0,0.0,False
,Inland Empire Athletic,Mt. San Jacinto,Justin Holiday,8,12,167.0,20.9,34.8,3.25,3.54,7.98,6.58,4.7,1.87,0.437,30.0,27.0,2.7,15.9,1.8,0.6,4.2,False
,South Coast-South,Cerritos,Chance Hunter,16,16,406.0,25.4,63.5,4.04,2.61,6.44,6.5,3.33,3.16,1.052,28.1,25.1,2.5,14.2,0.9,1.1,4.5,False
,Big Eight,Modesto,Kharyem Mitchell,1,1,36.0,36.0,89.6,3.13,2.16,18.33,6.47,10.88,-4.41,0.093,36.2,36.6,1.5,3.0,0.0,1.5,1.5,False
,Coast-North,Las Positas,Goose Persin,1,1,20.0,20.0,49.5,2.27,3.42,-1.2,6.44,6.85,-0.41,0.051,18.2,11.0,5.2,0.0,0.0,0.0,0.0,False
,Bay Valley,Alameda,Michael Woolridge,1,3,17.0,17.0,13.8,2.2,3.41,13.21,6.43,0.0,6.42,0.042,21.2,20.1,3.5,7.1,7.1,0.0,7.1,False
,WSC North,Allan Hancock,Kyle Harding,1,23,14.0,14.0,1.5,3.63,3.01,6.76,6.37,-4.31,10.68,0.036,15.8,13.2,4.0,19.8,11.9,0.0,11.9,False
,Other,Fresno City,Ronald Agebsar,1,1,23.0,23.0,57.5,4.15,3.46,3.71,6.18,7.67,-1.49,0.057,17.1,11.0,2.1,12.8,4.3,0.0,2.1,False
,Orange Empire Athletic,Saddleback,Kwan Clements,22,23,247.0,11.2,26.7,3.72,3.8,6.28,6.15,1.63,4.52,0.611,23.8,19.7,1.6,12.0,2.9,1.6,3.4,False
,Coast-North,Chabot,Jordan McGlory,6,6,185.0,30.8,77.0,2.86,1.0,16.65,6.1,2.5,3.6,0.456,23.1,23.9,5.2,13.6,2.0,2.0,2.9,False
,Inland Empire Athletic,Mt. San Jacinto,Saafir Moore,10,12,56.0,5.6,11.7,2.05,3.74,7.34,5.94,4.66,1.28,0.136,19.7,17.6,4.5,5.4,0.9,0.9,1.8,False
,Coast-South,Hartnell,DANIEL BOST,2,2,56.0,28.0,69.8,2.36,2.41,15.76,5.84,6.84,-1.0,0.133,33.2,29.4,4.9,2.9,3.9,1.0,3.9,False
,Pacific Coast Athletic,San Diego Miramar,Jaume Amengual,6,14,13.0,2.2,2.3,2.59,3.45,12.25,5.82,5.23,0.59,0.03,28.7,27.4,4.1,12.3,0.0,0.0,8.2,False
,Bay Valley,Contra Costa,Raekwon Bush,1,2,22.0,22.0,27.5,3.79,3.33,12.13,5.75,-0.12,5.87,0.052,32.6,31.0,0.0,16.3,4.7,0.0,7.0,False
,Bay Valley,Merritt,Sherab Nyima,4,4,126.0,31.5,78.7,2.04,1.0,13.87,5.67,3.4,2.26,0.294,27.8,28.1,4.8,3.5,3.1,0.0,3.5,False
,Bay Valley,Marin,Zamaria Odom,2,2,58.0,29.0,71.1,4.01,2.82,11.27,5.63,3.38,2.25,0.132,20.8,16.6,9.2,17.3,3.5,0.0,4.6,False
,Central Valley,Sequoias,Savion Johnson,17,20,134.0,7.9,16.8,2.1,4.01,5.87,5.57,1.8,3.77,0.309,13.8,12.0,3.9,7.7,2.6,0.4,5.2,False
,Bay Valley,Yuba,Stevie James,3,3,82.0,27.3,68.2,3.67,3.02,8.38,5.55,-1.02,6.56,0.188,15.1,14.8,4.3,12.2,2.2,0.0,2.9,False
,Pacific Coast Athletic,San Diego City,Josh Apkan,8,27,50.0,6.2,4.6,2.32,3.65,9.3,5.5,3.65,1.85,0.114,15.7,14.3,3.1,10.5,1.0,1.0,0.0,False
,WSC South,Canyons,Jude Agbasi,15,17,424.0,28.3,62.4,2.78,1.89,9.34,5.44,4.02,1.43,0.962,30.2,27.5,5.0,7.9,2.3,0.1,5.5,False
,South Coast-South,LA Harbor,Kyle Thurmond,4,10,96.0,24.0,23.4,2.25,3.47,12.61,5.44,1.87,3.57,0.213,28.0,25.7,7.3,5.0,4.5,0.0,4.5,False
,Big Eight,American River,Tommy Edwards,2,2,51.0,25.5,63.6,3.65,2.83,14.36,5.43,9.34,-3.91,0.115,36.4,35.2,1.1,11.8,1.1,2.1,2.1,False
,Big Eight,Folsom Lake,Darryl Heidelberg,1,3,24.0,24.0,20.0,4.0,3.11,15.55,5.36,5.54,-0.18,0.054,27.5,27.2,0.0,6.9,0.0,0.0,0.0,False
,Orange Empire Athletic,Fullerton,Harrison Bonner,23,26,293.0,12.7,28.2,2.03,4.0,3.78,5.33,-0.65,5.98,0.655,8.2,6.8,6.5,6.8,1.5,1.3,4.2,False
,Big Eight,Sacramento City,Conor Jeffery,7,7,126.0,18.0,44.1,2.17,2.9,9.31,5.33,2.81,2.52,0.276,26.3,24.4,3.7,6.6,2.5,0.0,5.3,False
,WSC South,Canyons,Shaquille McElveen,8,17,98.0,12.2,14.4,2.23,3.73,9.19,5.29,0.38,4.9,0.218,18.1,16.6,6.2,5.7,4.6,0.5,7.2,False
,Bay Valley,Contra Costa,Isaiah Attles,2,2,62.0,31.0,77.5,2.59,1.54,11.66,5.28,3.45,1.83,0.138,28.9,27.5,4.1,7.4,0.8,0.0,5.0,False
,Coast-North,Ohlone,Kyle Vickery,3,3,56.0,18.7,46.6,2.67,2.39,18.39,5.28,7.26,-1.98,0.124,34.1,32.8,4.1,12.4,1.0,0.0,2.1,False
,South Coast-South,Cerritos,Daelyn Bams,16,16,238.0,14.9,37.2,4.7,3.73,5.19,5.25,-0.07,5.31,0.526,19.6,17.2,2.5,16.4,0.7,4.6,3.4,False
,Orange Empire Athletic,Fullerton,Ronnie Stapp,3,26,31.0,10.3,3.0,3.47,3.61,3.7,5.25,-0.67,5.92,0.069,9.0,6.6,5.4,16.2,1.8,1.8,0.0,False
,South Coast-North,East Los Angeles,Darius Henderson,12,12,320.0,26.7,65.0,2.05,2.82,6.83,5.18,1.25,3.93,0.683,14.5,13.8,4.5,9.0,2.0,0.3,3.5,False
,South Coast-South,Cerritos,Austin Freeman,7,16,34.0,4.9,5.3,4.23,3.36,5.07,5.13,2.77,2.36,0.074,25.6,22.3,3.2,28.8,0.0,3.2,4.8,False
,WSC South,Citrus,Kendal Frey,22,25,219.0,10.0,21.7,2.85,3.71,8.31,5.07,3.4,1.68,0.468,20.6,19.0,4.0,8.7,1.7,0.7,4.7,False
,Inland Empire Athletic,San Bernardino Valley,Joe'l Towers,17,19,175.0,10.3,23.0,2.16,4.03,4.51,5.07,4.06,1.0,0.377,18.4,14.6,3.5,3.2,2.6,0.6,3.2,False
,Orange Empire Athletic,Cypress,Casey Dickson,18,19,200.0,11.1,26.3,2.98,3.83,9.09,5.03,0.75,4.28,0.428,16.1,15.4,3.4,11.0,3.4,1.1,2.0,False
,Central Valley,Merced,Alexander Stewart,3,3,94.0,31.3,78.3,2.81,1.44,14.97,4.9,5.57,-0.67,0.198,41.0,39.7,2.8,8.5,2.8,2.3,6.3,False
,Bay Valley,Los Medanos,Shane Landon,2,2,48.0,24.0,56.5,5.0,2.73,17.63,4.9,2.15,2.74,0.095,22.7,22.4,5.7,13.6,0.0,7.9,1.1,False
,Bay Valley,Yuba,Cornell Greenwood,3,3,84.0,28.0,69.9,2.67,2.96,7.63,4.79,-4.94,9.74,0.174,21.0,20.7,0.7,14.0,5.6,0.0,9.1,False
,Inland Empire Athletic,Chaffey,Deaviae Bailey,11,14,76.0,6.9,13.4,2.59,3.74,9.26,4.69,6.44,-1.75,0.154,24.1,21.7,2.8,4.3,3.5,0.0,3.5,False
,WSC North,Cuesta,Diego Lopez,5,19,11.0,2.2,1.4,2.55,3.51,9.72,4.68,-4.0,8.68,0.022,45.9,42.0,0.0,20.4,10.2,0.0,15.3,False
,Inland Empire Athletic,Victor Valley,Alton Thompson,10,10,239.0,23.9,59.2,4.49,2.06,14.03,4.66,3.44,1.22,0.481,32.5,33.4,2.8,13.3,1.8,3.0,4.4,False
,Central Valley,Sequoias,Roy Salinas,19,20,142.0,7.5,17.8,1.74,4.06,4.94,4.65,2.47,2.18,0.288,19.5,16.7,3.2,5.3,1.6,0.0,2.4,False
,Big Eight,American River,Jase Giorgi,2,2,32.0,16.0,39.9,1.4,3.39,13.57,4.65,6.25,-1.61,0.065,17.0,16.7,0.0,5.1,1.7,1.7,1.7,False
,South Coast-South,Cerritos,Cody Wilkes,16,16,371.0,23.2,58.0,2.33,3.41,4.55,4.61,1.98,2.63,0.748,24.0,21.0,2.5,6.7,1.9,0.3,3.1,False
,Orange Empire Athletic,Cypress,Jason McClung,18,19,199.0,11.1,26.1,2.59,3.65,8.65,4.59,0.21,4.38,0.399,17.3,16.7,4.8,8.8,3.7,0.9,4.8,False
,Central Valley,Porterville,Elijah Cardenas,13,15,379.0,29.2,62.6,2.16,2.94,8.62,4.54,3.81,0.73,0.75,21.7,19.7,3.3,4.3,2.2,0.3,1.8,False
,Bay Valley,Alameda,Julian Taylor,3,3,79.0,26.3,64.0,3.18,3.18,11.31,4.52,4.56,-0.04,0.153,35.8,33.2,0.0,14.5,2.3,0.0,2.3,False
,Bay Valley,Solano,Courtlund McLean,2,2,73.0,36.5,80.9,2.97,2.82,9.77,4.5,-0.7,5.21,0.128,23.8,22.7,0.8,13.1,4.6,1.5,6.2,False
,WSC South,Bakersfield,Malik Tautau,17,21,203.0,11.9,24.0,4.84,3.97,9.86,4.47,1.69,2.78,0.398,15.3,14.5,1.7,16.5,3.4,1.7,3.7,False
,South Coast-North,Pasadena City,London Farmer,12,21,114.0,9.5,13.2,1.32,3.85,9.73,4.4,-1.6,6.0,0.216,5.8,5.6,6.8,5.3,3.9,1.0,2.4,False
,Inland Empire Athletic,Mt. San Jacinto,Israel Farrington,12,12,242.0,20.2,50.4,4.42,3.47,5.75,4.36,1.76,2.59,0.469,17.2,15.6,2.9,15.1,1.9,1.2,4.1,False
,Orange Empire Athletic,Saddleback,Dillon Waikle,20,23,204.0,10.2,22.1,2.96,3.95,4.47,4.35,-0.45,4.8,0.393,16.4,13.0,4.1,11.2,2.7,2.2,4.4,False
,Coast-North,San Francisco,Malcolm Johnson,3,3,88.0,29.3,71.0,4.99,2.64,9.93,4.32,0.13,4.19,0.164,19.2,20.1,4.1,14.6,4.1,1.7,4.1,False
,WSC South,Canyons,Anthony Simone,17,17,451.0,26.5,66.4,4.77,2.55,8.21,4.3,3.01,1.29,0.867,24.3,22.3,1.7,14.0,0.9,2.1,2.9,False
,Orange Empire Athletic,Riverside,Franky McQuay,13,14,356.0,27.4,63.0,4.39,3.19,8.0,4.27,2.52,1.75,0.675,16.7,15.1,2.8,13.6,2.9,0.3,3.1,False
,Coast-South,Hartnell,TAYLOR COX,2,2,75.0,37.5,93.5,2.05,2.02,14.18,4.26,5.2,-0.95,0.143,28.4,24.6,6.6,5.8,5.1,0.0,3.6,False
,Inland Empire Athletic,Copper Mountain,Dominique Anderson,13,17,333.0,25.6,48.0,4.75,3.29,8.44,4.24,2.09,2.15,0.621,21.6,20.4,1.6,18.1,1.1,2.1,4.0,False
,WSC South,Citrus,Keith Harris,15,25,133.0,8.9,13.2,2.18,3.99,7.47,4.23,2.84,1.39,0.251,10.2,9.2,3.3,9.0,1.2,0.8,1.2,False
,Orange Empire Athletic,Riverside,Tyree Winborn,14,14,268.0,19.1,47.4,2.38,3.26,7.94,4.22,3.37,0.84,0.503,31.7,28.1,2.5,5.6,3.3,0.0,4.1,False
,Big Eight,Sacramento City,Greg Milton III,7,7,209.0,29.9,73.2,2.19,1.49,8.18,4.21,1.24,2.97,0.388,28.0,25.8,5.9,5.9,3.5,0.2,7.2,False
,Pacific Coast Athletic,San Diego Miramar,Blake Seits,14,14,495.0,35.4,86.9,3.27,1.73,10.63,4.19,4.82,-0.63,0.919,28.6,26.3,2.6,7.0,1.8,1.3,4.0,False
,South Coast-North,East Los Angeles,Deshaun Highler,12,12,298.0,24.8,60.6,2.01,2.71,5.78,4.13,1.32,2.81,0.544,22.3,21.1,5.2,5.5,1.8,0.2,3.2,False
,Inland Empire Athletic,Chaffey,Darren Williams,14,14,236.0,16.9,41.8,1.95,3.33,8.68,4.11,5.15,-1.04,0.436,17.4,15.6,5.7,4.8,3.0,0.0,2.7,False
,Coast-South,Gavilan,Emontay Moultrie,1,1,3.0,3.0,7.5,2.95,3.08,-2.47,4.09,-20.62,24.72,0.006,0.0,0.0,0.0,0.0,18.5,0.0,18.5,False
,Pacific Coast Athletic,San Diego City,Igho Eruvwetere,25,27,258.0,10.3,23.8,2.81,3.77,7.84,4.04,2.96,1.09,0.473,23.6,21.7,1.2,5.5,2.2,0.0,2.6,False
,Inland Empire Athletic,Mt. San Jacinto,Lenzell Simmons,12,12,258.0,21.5,53.8,2.52,3.8,5.43,4.03,0.88,3.15,0.474,15.7,13.8,3.5,9.5,2.9,1.0,3.3,False
,South Coast-South,Cerritos,Christian Alvis-Labadie,13,16,315.0,24.2,49.2,1.66,3.57,3.92,3.98,-0.92,4.9,0.575,9.7,8.3,5.9,5.0,2.6,0.0,2.8,False
,Coast-North,De Anza,Blake Uyehara,1,1,22.0,22.0,55.0,2.07,3.28,12.85,3.98,2.51,1.46,0.04,10.5,10.2,2.1,10.5,2.1,2.1,2.1,False
,Big Eight,Folsom Lake,Matt Lyon,2,3,44.0,22.0,36.7,2.24,2.1,14.13,3.95,3.8,0.14,0.08,38.7,37.9,12.5,15.0,1.2,0.0,10.0,False
,Inland Empire Athletic,San Bernardino Valley,Davonte Carrier,17,19,193.0,11.4,25.4,3.7,4.16,3.36,3.92,4.56,-0.64,0.349,16.2,12.7,1.6,11.7,0.8,0.8,1.9,False
,WSC South,Canyons,Denzel Nwanguma,15,17,497.0,33.1,73.1,1.91,1.81,7.81,3.9,0.64,3.26,0.895,14.0,12.8,8.7,8.0,3.6,0.2,5.1,False
,WSC South,Glendale,Miles Gaspard,3,25,29.0,9.7,2.8,3.57,3.59,11.11,3.89,6.96,-3.07,0.051,23.4,21.5,0.0,3.9,2.0,0.0,0.0,False
,Pacific Coast Athletic,San Diego Mesa,Ahtthaijiri Bell,11,11,61.0,5.5,13.8,4.28,3.34,15.28,3.84,2.57,1.27,0.108,26.7,27.9,4.3,18.9,3.4,0.9,5.2,False
,South Coast-North,LA Trade Tech,Marcell Harris,14,23,174.0,12.4,18.8,1.57,3.94,10.71,3.73,-4.66,8.38,0.302,4.6,4.3,8.3,7.7,7.4,0.9,4.0,False
,Orange Empire Athletic,Riverside,Xavier Scott,9,14,49.0,5.4,8.7,1.86,3.8,7.42,3.69,1.83,1.86,0.084,18.0,16.0,3.4,4.5,2.2,0.0,1.1,False
,WSC South,Canyons,Igor Mpoual Mpoual,4,17,28.0,7.0,4.1,3.83,3.51,7.55,3.65,2.22,1.43,0.048,12.6,11.2,1.8,16.3,1.8,1.8,1.8,False
,Big Eight,Sacramento City,Kyle Williams,7,7,183.0,26.1,64.1,2.09,2.22,7.6,3.62,-0.39,4.01,0.308,22.9,21.1,5.4,7.4,3.1,0.8,5.7,False
,Orange Empire Athletic,Irvine Valley,Geoff Salas,12,12,278.0,23.2,56.1,2.72,2.08,13.59,3.55,3.96,-0.41,0.456,33.6,34.1,1.7,11.0,3.0,0.6,4.7,False
,Central Valley,Porterville,Da'Morea Green,14,15,336.0,24.0,55.5,4.45,2.82,7.61,3.54,1.77,1.77,0.562,27.4,25.2,1.9,14.4,1.8,3.1,5.9,False
,Central Valley,Sequoias,Garrett Shelton,15,20,121.0,8.1,15.1,3.77,4.0,3.74,3.45,-1.78,5.23,0.201,18.1,15.7,3.8,10.0,3.8,1.9,8.6,False
,Orange Empire Athletic,Saddleback,Quentin Marcelo,7,23,23.0,3.3,2.5,3.46,3.28,3.56,3.43,-3.84,7.27,0.038,14.6,13.1,2.4,4.9,7.3,0.0,12.2,False
,Bay Valley,Solano,Alex Stepney,2,2,65.0,32.5,72.1,2.48,2.9,8.66,3.4,0.86,2.53,0.095,19.9,18.7,2.6,6.0,2.6,0.0,1.7,False
,Bay Valley,Solano,Aaron Kelly,2,2,64.0,32.0,71.0,4.01,2.0,8.64,3.38,2.55,0.83,0.093,30.7,29.4,2.6,14.9,0.0,0.0,5.3,False
,WSC South,Citrus,William Delgado,11,25,59.0,5.4,5.8,3.47,3.73,6.58,3.34,1.29,2.05,0.095,25.8,23.2,1.8,14.7,3.7,0.9,3.7,False
,Central Valley,Reedley,Uriah Carter,5,5,126.0,25.2,63.0,2.73,2.47,17.01,3.32,-1.05,4.37,0.204,27.5,27.5,4.3,7.7,10.7,0.0,6.0,False
,WSC South,Antelope Valley,Gianni Brown,14,15,238.0,17.0,38.4,3.7,3.17,11.26,3.31,4.95,-1.64,0.373,31.5,30.3,2.2,15.1,2.9,0.7,3.6,False
,WSC North,Cuesta,Guillermo Garcia,14,19,75.0,5.4,9.9,1.96,4.09,8.34,3.3,1.74,1.56,0.121,24.0,21.9,6.7,7.5,1.5,0.0,3.7,False
,Other,Fresno City,Daniel Rico,1,1,16.0,16.0,40.0,3.32,3.15,0.83,3.3,0.46,2.84,0.026,12.3,8.4,12.3,6.1,3.1,0.0,9.2,False
,South Coast-South,Long Beach,Garrett Roberts,10,18,41.0,4.1,5.7,3.6,3.84,7.49,3.28,-3.24,6.52,0.066,11.2,10.5,2.5,11.2,1.2,7.5,2.5,False
,Bay Valley,Alameda,Donquail Bishop,2,3,43.0,21.5,34.8,3.08,3.23,10.03,3.25,2.85,0.4,0.067,37.8,35.4,2.8,15.4,0.0,0.0,5.6,False
,WSC North,Ventura,Tone Patton,16,17,467.0,29.2,68.7,4.45,2.39,8.56,3.23,4.37,-1.14,0.744,27.8,25.9,2.3,12.8,0.9,1.6,4.1,False
,Inland Empire Athletic,Mt. San Jacinto,Jenard Jackson,11,12,127.0,11.5,26.5,1.74,3.95,4.6,3.2,0.78,2.41,0.201,9.5,8.3,4.3,5.5,1.6,0.0,1.6,False
,South Coast-South,LA Harbor,Quincy Pinkard,9,10,304.0,33.8,74.2,2.52,1.83,10.3,3.13,2.14,0.99,0.465,24.0,21.9,6.9,6.0,3.9,0.4,5.3,False
,Central Valley,Porterville,Tayshawun Bradford,15,15,306.0,20.4,50.6,2.31,3.01,7.19,3.12,2.47,0.64,0.473,21.4,19.6,3.2,5.5,1.8,0.2,4.0,False
,Bay Valley,Marin,Jalen Chandler,2,2,41.0,20.5,50.2,2.59,3.53,8.77,3.12,1.02,2.1,0.063,9.8,7.6,4.9,13.1,3.3,0.0,1.6,False
,Bay Valley,Merritt,Joe Okitukunda,4,4,86.0,21.5,53.7,3.47,2.69,11.3,3.09,-2.33,5.42,0.133,16.1,16.3,4.5,11.0,4.5,0.6,3.9,False
,Pacific Coast Athletic,Southwestern,Joshua Roberts,9,23,92.0,10.2,10.0,2.88,4.0,4.94,3.07,0.43,2.65,0.142,18.4,16.3,1.7,9.8,2.3,0.6,2.3,False
,Inland Empire Athletic,Mt. San Jacinto,Luka Filipovic,12,12,302.0,25.2,62.9,5.0,3.84,4.44,3.04,2.03,1.0,0.464,20.0,17.7,1.5,15.1,0.8,3.5,3.6,False
,Central Valley,Porterville,Germaine Caldwell Jr.,10,15,235.0,23.5,38.8,1.9,3.33,7.11,3.03,-0.56,3.59,0.357,14.3,12.8,7.6,8.4,3.6,0.4,4.2,False
,WSC South,Antelope Valley,Elie Ghomsi,15,15,326.0,21.7,52.6,4.05,2.88,10.97,3.02,4.62,-1.6,0.483,27.6,26.6,1.6,15.5,2.4,1.2,2.6,False
,Coast-South,Hartnell,DALLIN MORTENSEN,1,2,18.0,18.0,22.4,2.36,3.5,12.92,3.0,9.62,-6.62,0.027,27.3,24.4,3.0,3.0,0.0,0.0,3.0,False
,Coast-North,San Francisco,Austin McCullough,3,3,89.0,29.7,71.8,2.2,2.65,8.58,2.97,2.12,0.85,0.13,22.4,23.3,1.7,5.2,0.0,0.6,0.6,False
,Orange Empire Athletic,Riverside,Mark Burns,2,14,16.0,8.0,2.8,2.3,3.38,6.68,2.95,4.03,-1.08,0.024,44.8,40.5,0.0,6.9,0.0,0.0,3.4,False
