conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Central Valley,Sequoias,Andre Treadwell,31,WG,WG,,27.7,43.1,25.9,1.3,2.1
Central Valley,Sequoias,Bryce Fitzgerald,29,WF,WF,,1.4,9.9,65.7,11.6,11.4
Central Valley,Sequoias,Conner Jackson,32,s-PG,s-PG,,55.5,43.4,1.0,0.0,0.1
Central Valley,Sequoias,David Ajanaku-Makun,13,s-PG,s-PG,,67.2,24.5,7.3,0.0,0.9
Central Valley,Sequoias,Mohammed Adam,28,PG,PG,,95.6,4.3,0.1,0.0,0.0
Central Valley,Sequoias,Ryan Johnson,30,CG,CG,,5.3,89.8,0.1,0.2,4.6
Central Valley,Sequoias,Ryan Troutman,26,WG,WG,,28.6,42.4,21.5,4.4,3.1
Central Valley,Sequoias,Scott Ator,31,C,C,,0.1,1.1,0.0,0.0,98.7
Central Valley,Sequoias,Seth Dawson,32,s-PG,s-PG,,80.3,19.0,0.7,0.0,0.0
Central Valley,Sequoias,Terri Miller,31,PF/C,PF/C,,1.7,22.9,17.4,13.4,44.6
Central Valley,Sequoias,Tiveon Stroud,28,PF/C,PF/C,,0.0,0.2,7.7,86.6,5.5
Central Valley,West Hills Coalinga,Brian Rice,13,PF/C,PF/C,,0.2,2.7,39.2,16.0,41.9
Central Valley,West Hills Coalinga,Derrick Barnes,28,PG,PG,,99.5,0.5,0.0,0.0,0.0
Central Valley,West Hills Coalinga,Devion Edwards,26,PF/C,PF/C,,0.0,0.5,5.4,54.0,40.1
Central Valley,West Hills Coalinga,Fredery Cuello,28,CG,CG,,24.2,71.3,4.4,0.0,0.1
Central Valley,West Hills Coalinga,Issifou Kimba,11,S-PF,S-PF,,0.1,0.8,12.7,81.9,4.5
Central Valley,West Hills Coalinga,Jabari Merritt,28,WG,WG,,1.0,45.2,4.8,7.7,41.3
Central Valley,West Hills Coalinga,Johnny Hoang,21,PG,PG,,98.4,1.1,0.5,0.0,0.0
Central Valley,West Hills Coalinga,Julio Sanchez,13,PG,PG,,93.5,5.6,0.9,0.0,0.0
Central Valley,West Hills Coalinga,Khamron Miles,28,CG,CG,,47.8,47.3,4.1,0.2,0.6
Central Valley,West Hills Coalinga,Khyree Reese,9,PF/C,PF/C,,7.4,32.3,14.0,13.7,32.7
Central Valley,West Hills Coalinga,Luis Perez,17,WG,WG,,7.3,19.5,49.6,4.6,19.0
Central Valley,West Hills Coalinga,Nathan Akade,6,CG,CG,,26.9,67.6,3.9,0.6,1.0
Central Valley,West Hills Coalinga,Tyrell Edwards,25,WG,WG,,9.5,28.0,55.4,5.7,1.4
Central Valley,West Hills Lemoore,Alex Olukoya,10,s-PG,s-PG,,58.6,21.7,19.2,0.2,0.4
Central Valley,West Hills Lemoore,Camron Wilson,25,C,C,,0.0,1.4,4.0,6.8,87.8
Central Valley,West Hills Lemoore,D'Andre Scott,23,s-PG,s-PG,,61.3,32.3,5.8,0.1,0.5
Central Valley,West Hills Lemoore,DaMari Tate,24,PG,PG,,97.6,2.4,0.0,0.0,0.0
Central Valley,West Hills Lemoore,DeCarlo Hewitt,9,WG,WG,,9.9,39.3,44.6,4.3,1.9
Central Valley,West Hills Lemoore,DyAndre Morehead,23,PF/C,PF/C,,0.0,0.0,8.4,90.2,1.5
Central Valley,West Hills Lemoore,Jahmare Williams,11,WF,WF,,1.1,2.1,56.1,36.5,4.2
Central Valley,West Hills Lemoore,Jeremiah Walker,24,s-PG,s-PG,,74.8,24.0,1.1,0.1,0.1
Central Valley,West Hills Lemoore,Jose Martinez,24,S-PF,S-PF,,0.1,0.5,42.8,49.6,7.0
Central Valley,West Hills Lemoore,Mack Tarver Jr.,24,CG,CG,,38.3,58.1,3.0,0.0,0.5
Central Valley,West Hills Lemoore,Milton Burnett,22,CG,CG,,37.2,48.7,11.9,0.3,2.0
Central Valley,West Hills Lemoore,Sahildeep Dhillon,8,WF,WF,,0.2,0.8,60.0,37.7,1.2
Coast-North,Canada,Aaron Tumber,24,s-PG,s-PG,,66.5,26.2,5.4,1.1,0.8
Coast-North,Canada,Alfonso Miranda,20,s-PG,s-PG,,77.6,20.4,1.6,0.1,0.3
Coast-North,Canada,Dahareeha Allen,25,WG,WG,,10.3,28.2,27.5,14.7,19.3
Coast-North,Canada,Georgi Marinski,22,S-PF,S-PF,,0.1,0.4,21.5,75.8,2.2
Coast-North,Canada,Jasiah Cox,23,CG,CG,,41.8,53.8,2.3,0.2,1.9
Coast-North,Canada,Jevon Jesus,17,PF/C,PF/C,,0.0,0.0,0.4,46.0,53.6
Coast-North,Canada,Justin Macaspac,18,S-PF,S-PF,,0.1,0.4,22.6,72.3,4.6
Coast-North,Canada,Justin Slie,25,CG,CG,,29.2,56.2,7.9,0.9,5.8
Coast-North,Canada,Lawvan Johns,24,CG,CG,,40.3,27.3,20.0,6.7,5.7
Coast-North,Canada,Ray Goda,23,CG,CG,,44.9,41.7,8.8,0.9,3.8
Coast-North,Canada,Seth Godtfredsen,24,s-PG,s-PG,,63.6,19.9,13.3,0.9,2.4
Coast-North,Canada,Tyler Moore,25,PF/C,PF/C,,4.9,28.3,8.2,5.6,53.0
Coast-North,Chabot,Christian Pitcher,29,WG,WG,,12.6,56.0,23.8,3.5,4.2
Coast-North,Chabot,Davell Brown,19,WG,WG,,30.4,37.8,28.7,1.5,1.6
Coast-North,Chabot,David Ogunleye,29,PF/C,PF/C,,0.0,0.0,4.4,94.3,1.3
Coast-North,Chabot,Diggy Winbush,29,s-PG,s-PG,,70.2,29.8,0.0,0.0,0.0
Coast-North,Chabot,Isaiah Saams Hoy,26,WG,WG,,10.5,63.8,7.9,1.1,16.8
Coast-North,Chabot,Isaiah Veal,25,CG,CG,,24.5,55.0,19.1,1.1,0.3
Coast-North,Chabot,Jaiden Rivera,29,CG,CG,,27.0,66.5,4.8,0.3,1.3
Coast-North,Chabot,Jared Wadell,7,s-PG,s-PG,,76.3,14.4,9.0,0.1,0.2
Coast-North,Chabot,Malik Kaba,25,PF/C,PF/C,,0.0,0.1,8.0,76.4,15.5
Coast-North,Chabot,Patrice Nganatcha,18,WG,WG,,9.9,44.3,29.5,0.7,15.5
Coast-North,Chabot,Skylar Robinson,25,PF/C,PF/C,,1.5,12.0,14.1,14.4,58.0
Coast-North,De Anza,Alex Harris,26,CG,CG,,27.6,71.3,1.0,0.0,0.1
Coast-North,De Anza,Caleb Predmore,13,PG,PG,,85.6,13.7,0.5,0.0,0.2
Coast-North,De Anza,Chaz O'Neal,13,S-PF,S-PF,,0.1,0.3,46.5,52.7,0.5
Coast-North,De Anza,Ezekiel Moore,27,S-PF,S-PF,,0.0,0.1,18.5,76.7,4.7
Coast-North,De Anza,Irnes Sarvan,18,PF/C,PF/C,,1.2,5.9,31.3,20.1,41.6
Coast-North,De Anza,Jovan Abregana,18,WG,WG,,20.5,42.1,31.8,0.7,5.0
Coast-North,De Anza,Julian Abair,7,CG,CG,,36.8,50.3,11.8,0.1,1.1
Coast-North,De Anza,Luke Sayre,17,WG,WG,,3.0,44.6,13.5,12.9,26.0
Coast-North,De Anza,Michael Steward,27,s-PG,s-PG,,61.1,37.7,1.1,0.0,0.1
Coast-North,De Anza,Omarian Thomas-Marshall,24,WG,WG,,2.6,50.0,39.4,5.0,3.0
Coast-North,De Anza,Preston Weber,20,WG,WG,,9.8,26.4,60.1,1.2,2.5
Coast-North,De Anza,Ramon Smith,11,s-PG,s-PG,,70.7,21.8,7.5,0.0,0.1
Coast-North,De Anza,Shawn Packard,15,PG,PG,,90.1,9.4,0.4,0.0,0.1
Coast-North,De Anza,Tobey Flores,25,CG,CG,,49.7,49.0,1.2,0.0,0.1
Coast-North,De Anza,Tyler Kalinowsky,24,s-PG,s-PG,,81.0,17.6,1.3,0.0,0.0
Coast-North,De Anza,Vinny Fortunado,11,CG,CG,,36.1,54.7,7.5,0.2,1.5
Coast-North,Foothill,Ausage Siamu,20,PF/C,PF/C,,0.7,17.5,12.4,22.3,47.0
Coast-North,Foothill,Chase Durkee,24,C,C,,0.2,3.2,1.1,5.4,90.0
Coast-North,Foothill,Chris Bramah,26,CG,CG,,18.1,77.1,4.2,0.1,0.4
Coast-North,Foothill,DJ Miranda,18,CG,CG,,42.8,42.7,13.8,0.4,0.3
Coast-North,Foothill,Ethan Jew,24,WG,WG,,9.5,21.3,54.8,3.9,10.5
Coast-North,Foothill,Goodwyn Dickson,22,WG,WG,,8.0,16.9,66.4,4.6,4.1
Coast-North,Foothill,Jalen Williams,26,PF/C,PF/C,,2.2,23.3,1.5,1.6,71.4
Coast-North,Foothill,Kainoa Mayo,13,WG,WG,,12.2,21.8,54.5,6.7,4.7
Coast-North,Foothill,Kingsley Cockburn,21,s-PG,s-PG,,78.8,20.3,0.8,0.0,0.1
Coast-North,Foothill,Myles Nunez,21,s-PG,s-PG,,67.0,29.8,3.2,0.0,0.0
Coast-North,Foothill,Richie Corona,25,WF,WF,,2.2,6.6,74.9,14.7,1.6
Coast-North,Foothill,Sergio Guido,16,PG,PG,,88.6,9.4,1.9,0.0,0.1
Coast-North,Foothill,Timmy Yee,26,PG,PG,,94.1,5.8,0.2,0.0,0.0
Coast-North,Las Positas,AJ Gilbert,23,s-PG,s-PG,,57.3,36.7,4.8,0.1,1.2
Coast-North,Las Positas,Brandon Fisher,28,PF/C,PF/C,,0.1,2.0,19.7,30.6,47.6
Coast-North,Las Positas,Cheikh Gueye,19,WF,WF,,0.7,2.7,79.2,15.4,2.1
Coast-North,Las Positas,Dathan Satchell,26,CG,CG,,23.3,65.7,8.5,0.1,2.3
Coast-North,Las Positas,Domonick Victor,27,WF,WF,,1.2,8.6,58.3,18.8,13.1
Coast-North,Las Positas,Evan Johnson,31,WG,WG,,13.2,33.0,49.4,2.4,2.0
Coast-North,Las Positas,Isaiah Victor,31,s-PG,s-PG,,51.7,45.5,2.4,0.0,0.4
Coast-North,Las Positas,Jordahn Johnson,29,PF/C,PF/C,,0.0,0.0,0.2,66.1,33.6
Coast-North,Las Positas,Jorge Cedano,13,s-PG,s-PG,,82.3,15.9,1.7,0.0,0.1
Coast-North,Las Positas,Jorren Edmonds,30,CG,CG,,48.8,50.9,0.1,0.0,0.2
Coast-North,Las Positas,"Lee Jones, Jr.",29,s-PG,s-PG,,75.0,23.4,1.6,0.0,0.0
Coast-North,Las Positas,Malik Jackson,31,CG,CG,,37.4,55.1,1.7,0.1,5.7
Coast-North,Las Positas,Nikko Echalas,29,PG,PG,,99.8,0.2,0.0,0.0,0.0
Coast-North,Ohlone,Anthony Russell,5,WG,WG,,19.2,32.8,30.2,3.7,14.1
Coast-North,Ohlone,Cameran Thomas,13,WG,WG,,19.0,41.9,17.3,0.3,21.5
Coast-North,Ohlone,John Patague,11,WG,WG,,15.7,30.1,38.5,1.9,13.8
Coast-North,Ohlone,Jorden Gilmete,13,PF/C,PF/C,,2.7,14.3,37.0,7.0,39.0
Coast-North,Ohlone,Kenry Jourdan,11,s-PG,s-PG,,50.3,23.9,21.9,0.4,3.5
Coast-North,Ohlone,Melvin Ely,13,PF/C,PF/C,,0.4,3.8,23.1,18.8,53.9
Coast-North,Ohlone,RJ Miller,6,WG,WG,,17.5,39.8,26.3,2.4,14.1
Coast-North,Ohlone,Shasta Ravi,5,PG,PG,,88.7,10.8,0.0,0.0,0.4
Coast-North,Ohlone,Winston Wu,12,PG,PG,,85.5,13.8,0.5,0.0,0.3
Coast-North,San Francisco,David Hector,27,PG,PG,,87.1,8.1,4.2,0.2,0.4
Coast-North,San Francisco,Devan Sapp,32,s-PG,s-PG,,55.0,41.5,1.6,0.1,1.8
Coast-North,San Francisco,Emmett Neal,32,s-PG,s-PG,,66.3,30.4,0.7,0.1,2.5
Coast-North,San Francisco,Ezekiel Holman,30,PF/C,PF/C,,7.0,15.5,3.4,3.6,70.4
Coast-North,San Francisco,Jamir Thomas,30,s-PG,s-PG,,53.3,45.5,0.8,0.1,0.4
Coast-North,San Francisco,Julian Vaughns,28,CG,CG,,41.8,45.9,4.5,0.3,7.5
Coast-North,San Francisco,Matthew Fegurgur,15,PF/C,PF/C,,0.5,1.6,16.2,22.3,59.4
Coast-North,San Francisco,Matthew Williams,24,CG,CG,,45.1,33.8,7.5,6.2,7.4
Coast-North,San Francisco,Mezziah Oakman,32,C,C,,0.0,0.0,0.2,10.2,89.6
Coast-North,San Francisco,Naseem Gaskin,30,WG,WG,,12.0,73.9,0.4,0.4,13.3
Coast-North,San Francisco,Nathan Ilunga,27,PF/C,PF/C,,0.3,0.9,11.2,50.7,36.9
Coast-North,San Francisco,Seyi Reiley,31,PF/C,PF/C,,1.7,5.0,5.4,39.0,49.0
Coast-North,San Francisco,Wrenn Robinson,31,s-PG,s-PG,,58.9,38.8,1.3,0.0,0.9
Coast-North,San Mateo,Antonio Abeyta,21,s-PG,s-PG,,70.5,26.3,3.1,0.0,0.1
Coast-North,San Mateo,Ben Pate,11,WF,WF,,4.3,2.1,72.9,19.5,1.2
Coast-North,San Mateo,Bobby Arenas,29,CG,CG,,34.8,64.3,0.8,0.0,0.2
Coast-North,San Mateo,DJ Idolyantes,14,s-PG,s-PG,,56.3,41.9,1.3,0.0,0.5
Coast-North,San Mateo,Desai Lopez,26,WG,WG,,11.0,17.3,50.2,16.6,4.8
Coast-North,San Mateo,Isaiah Cabrera,24,s-PG,s-PG,,58.7,38.9,2.1,0.0,0.3
Coast-North,San Mateo,JD Carson,28,CG,CG,,47.6,47.6,4.4,0.1,0.3
Coast-North,San Mateo,Kori McCoy,26,CG,CG,,45.5,40.5,13.6,0.2,0.2
Coast-North,San Mateo,Muti Shuman,24,S-PF,S-PF,,0.0,0.1,20.4,78.5,1.0
Coast-North,San Mateo,Oscar Cheng,21,S-PF,S-PF,,0.0,0.3,24.5,71.2,4.0
Coast-North,San Mateo,Pearse Uniacke,28,S-PF,S-PF,,0.0,0.4,20.7,75.1,3.7
Coast-North,San Mateo,Reynaldo Phillips,28,s-PG,s-PG,,51.6,28.4,19.0,0.6,0.3
Coast-North,San Mateo,Sam Manu,29,S-PF,S-PF,,5.8,26.3,17.4,41.3,9.2
Coast-North,San Mateo,Saveon Campbell,15,WG,WG,,13.2,23.1,45.2,16.6,1.9
Coast-North,San Mateo,Shakur Blaylock,23,WG,WG,,21.5,43.6,26.6,7.2,1.1
Coast-North,San Mateo,Zion DeBerry,17,WG,WG,,8.1,12.5,60.2,12.5,6.7
Coast-North,Skyline,Colby Vazquez,28,CG,CG,,28.8,65.7,2.2,0.9,2.3
Coast-North,Skyline,Connor Strambi,26,CG,CG,,45.4,48.4,3.0,0.2,3.0
Coast-North,Skyline,David Avak,14,CG,CG,,44.8,18.4,29.2,4.9,2.7
Coast-North,Skyline,DeAndre Minor,27,S-PF,S-PF,,0.1,0.5,16.2,73.7,9.5
Coast-North,Skyline,Deontae Mayfield,13,s-PG,s-PG,,73.3,21.4,4.6,0.1,0.7
Coast-North,Skyline,Dimitri Koutsogeorgas,28,s-PG,s-PG,,78.1,19.8,1.7,0.1,0.3
Coast-North,Skyline,Dominic Wilson,25,S-PF,S-PF,,1.7,5.1,25.2,57.6,10.4
Coast-North,Skyline,Elijah Flowers,25,WG,WG,,5.2,34.2,7.4,27.5,25.7
Coast-North,Skyline,Julius Alcantara,28,PF/C,PF/C,,0.0,0.0,0.1,41.3,58.6
Coast-North,Skyline,Justin Milch,24,WG,WG,,21.6,34.8,28.1,5.2,10.3
Coast-North,Skyline,Malcolm McCray-Hill,24,PF/C,PF/C,,0.9,3.3,20.7,39.7,35.4
Coast-North,Skyline,Ryan Wilson,28,PG,PG,,89.5,10.5,0.0,0.0,0.0
Coast-North,Skyline,Toyoshige Kano,28,C,C,,0.0,0.0,0.3,11.3,88.3
Coast-South,Cabrillo,Alphonse Alfred,28,CG,CG,,47.5,42.2,3.4,0.4,6.5
Coast-South,Cabrillo,Austin James,26,CG,CG,,32.1,52.0,2.2,1.8,11.9
Coast-South,Cabrillo,Brandon Harmon,29,WG,WG,,13.5,37.0,9.3,8.0,32.3
Coast-South,Cabrillo,Brandon Monestime,26,PG,PG,,99.9,0.1,0.0,0.0,0.0
Coast-South,Cabrillo,Cainan Wright,25,PF/C,PF/C,,21.9,23.4,23.4,3.2,28.1
Coast-South,Cabrillo,Cameron Noel,18,s-PG,s-PG,,57.1,32.0,3.8,1.2,5.9
Coast-South,Cabrillo,D'Andre Johnson,27,PF/C,PF/C,,0.0,0.1,6.1,83.9,9.9
Coast-South,Cabrillo,Diego Bracho,12,PG,PG,,98.7,1.1,0.3,0.0,0.0
Coast-South,Cabrillo,Joe Rush III,12,CG,CG,,29.8,69.9,0.1,0.1,0.1
Coast-South,Cabrillo,Jonel Aponte,28,s-PG,s-PG,,61.5,37.0,0.9,0.1,0.5
Coast-South,Cabrillo,Lachlan Knight,9,WG,WG,,23.5,19.0,48.7,4.6,4.2
Coast-South,Cabrillo,Myron Dews,27,PF/C,PF/C,,1.1,5.1,5.2,7.0,81.7
Coast-South,Cabrillo,Ronique Spencer,29,PF/C,PF/C,,1.4,5.2,2.7,18.9,71.9
Coast-South,Cabrillo,Samy Buteau,29,PF/C,PF/C,,0.0,0.0,0.6,83.3,16.1
Coast-South,Gavilan,Alan Gonzalez,22,s-PG,s-PG,,74.1,15.9,6.9,0.5,2.6
Coast-South,Gavilan,Cache Fields,20,s-PG,s-PG,,55.3,40.8,1.6,0.1,2.2
Coast-South,Gavilan,Caleb Onuonga,28,PF/C,PF/C,,1.2,5.0,2.1,10.9,80.7
Coast-South,Gavilan,Collin Williams,17,s-PG,s-PG,,56.4,35.6,4.4,0.2,3.4
Coast-South,Gavilan,DeShawn Butler,24,WG,WG,,21.8,44.3,7.1,4.0,22.8
Coast-South,Gavilan,Devean Hinton,21,PF/C,PF/C,,3.4,8.7,27.0,23.5,37.5
Coast-South,Gavilan,Jadan Adams,20,PG,PG,,85.7,11.8,1.6,0.1,0.8
Coast-South,Gavilan,Jailen Daniel-Dalton,23,C,C,,0.0,0.2,0.0,0.8,99.0
Coast-South,Gavilan,Jaylin Williams,11,PF/C,PF/C,,0.4,2.2,1.8,11.9,83.8
Coast-South,Gavilan,Marshad Johnson,15,WG,WG,,23.0,30.5,30.7,2.2,13.5
Coast-South,Gavilan,Mo Dia,20,PG,PG,,85.3,12.7,1.6,0.1,0.3
Coast-South,Gavilan,Mohanid Adam,27,PG,PG,,87.6,11.3,0.5,0.0,0.6
Coast-South,Gavilan,Suheil Ibrahim,20,PF/C,PF/C,,1.5,6.8,3.2,16.5,72.1
Coast-South,Gavilan,Tahjae Ordonio,27,C,C,,2.3,8.9,0.5,0.8,87.5
Coast-South,Hartnell,Aaron Garibay,27,s-PG,s-PG,,68.0,31.2,0.5,0.0,0.3
Coast-South,Hartnell,Bryson McLaughlin,21,PF/C,PF/C,,9.0,19.5,18.3,1.7,51.5
Coast-South,Hartnell,Conner Brown,25,CG,CG,,34.1,53.1,0.3,0.0,12.4
Coast-South,Hartnell,Jordan Orozco,27,s-PG,s-PG,,75.6,23.7,0.1,0.0,0.6
Coast-South,Hartnell,Kenan Andrews,27,CG,CG,,42.8,33.5,2.1,0.2,21.4
Coast-South,Hartnell,Marcus Granger,22,s-PG,s-PG,,71.2,13.8,12.7,0.8,1.5
Coast-South,Hartnell,Mikey Smith,27,PG,PG,,95.9,3.5,0.5,0.0,0.1
Coast-South,Hartnell,Raleigh Shippen,27,CG,CG,,40.6,25.5,1.0,0.2,32.7
Coast-South,Hartnell,Tyler Biddison,27,CG,CG,,24.5,61.3,1.0,0.6,12.6
Coast-South,Hartnell,Tyson Weatherbee,9,WF,WF,,1.7,1.9,60.1,32.2,4.2
Coast-South,Monterey Peninsula,Adegoke Adeyemi,24,S-PF,S-PF,,0.2,0.5,15.1,76.1,8.0
Coast-South,Monterey Peninsula,Chris Anderson,23,s-PG,s-PG,,51.6,47.5,0.8,0.0,0.1
Coast-South,Monterey Peninsula,Darius Scott,25,s-PG,s-PG,,57.9,35.0,5.9,0.1,1.2
Coast-South,Monterey Peninsula,Gaawar Tuom,6,S-PF,S-PF,,0.1,0.4,45.8,51.9,1.8
Coast-South,Monterey Peninsula,Harkaran Sidhu,25,WG,WG,,14.5,67.8,6.6,0.0,11.1
Coast-South,Monterey Peninsula,Jayden Madise,26,WG,WG,,6.4,44.7,35.6,7.9,5.4
Coast-South,Monterey Peninsula,Justen Miller,16,s-PG,s-PG,,67.2,32.5,0.2,0.0,0.0
Coast-South,Monterey Peninsula,Kenny Garrard,25,CG,CG,,49.5,49.6,0.8,0.0,0.1
Coast-South,Monterey Peninsula,Parker Hunt,26,C,C,,0.0,0.0,0.0,0.0,100.0
Coast-South,Monterey Peninsula,Reed Samuels,25,CG,CG,,38.6,29.0,26.0,1.8,4.6
Coast-South,Monterey Peninsula,Skyler Tuttle,21,s-PG,s-PG,,70.7,25.8,2.9,0.1,0.5
Coast-South,Monterey Peninsula,Tre Titus,26,s-PG,s-PG,,71.0,21.3,7.4,0.1,0.2
Coast-South,Monterey Peninsula,Vincent Cooke,25,s-PG,s-PG,,77.2,18.8,4.0,0.0,0.0
Coast-South,San Jose,Arman Topalovic,24,CG,CG,,34.7,42.9,8.6,1.3,12.4
Coast-South,San Jose,Armond Simmons,26,PG,PG,,92.0,7.7,0.2,0.0,0.0
Coast-South,San Jose,Bryan Nguyen,28,PG,PG,,92.6,7.4,0.0,0.0,0.0
Coast-South,San Jose,David Galentine,29,PF/C,PF/C,,0.0,0.0,0.0,73.6,26.4
Coast-South,San Jose,Decaurey Brown,14,s-PG,s-PG,,55.8,40.8,2.6,0.0,0.7
Coast-South,San Jose,Demarri Floyd,20,WF,WF,,6.3,18.4,34.2,10.1,31.0
Coast-South,San Jose,Jaycson Bereal,29,C,C,,0.0,0.2,0.0,0.8,99.0
Coast-South,San Jose,Justice Owens,26,PG,PG,,85.1,14.4,0.3,0.0,0.2
Coast-South,San Jose,Lee Riddley,23,S-PF,S-PF,,0.2,0.6,16.2,69.7,13.4
Coast-South,San Jose,Mason Ryan,29,s-PG,s-PG,,73.6,26.2,0.1,0.0,0.1
Coast-South,San Jose,Matt McAndrews,7,s-PG,s-PG,,58.6,19.9,16.1,5.3,0.0
Coast-South,San Jose,Mison Coilton,29,CG,CG,,41.8,56.1,0.6,0.7,0.8
Coast-South,San Jose,Trent Blackshire,28,WG,WG,,18.4,52.8,8.4,14.2,6.1
Coast-South,West Valley,Adam Afifi,29,C,C,,0.0,0.4,0.7,2.7,96.2
Coast-South,West Valley,Anyel Ortiz,26,PG,PG,,99.4,0.6,0.0,0.0,0.0
Coast-South,West Valley,Ben Baker,30,CG,CG,,27.9,57.5,10.3,0.7,3.6
Coast-South,West Valley,Ignacio Bettinelli,26,WG,WG,,19.9,33.0,37.9,2.5,6.7
Coast-South,West Valley,Jackson Wegner,10,WG,WG,,19.0,15.0,42.4,20.9,2.7
Coast-South,West Valley,Jacquez Walker,27,CG,CG,,39.6,59.2,1.0,0.0,0.1
Coast-South,West Valley,Kai Raine-Lee,6,PF/C,PF/C,,0.0,0.1,7.3,91.1,1.4
Coast-South,West Valley,Leland Estacio,10,s-PG,s-PG,,68.5,27.1,3.9,0.0,0.5
Coast-South,West Valley,Mahmoud Fofana,30,C,C,,0.0,0.0,0.0,1.4,98.6
Coast-South,West Valley,Malik Patton,28,S-PF,S-PF,,0.0,0.2,32.2,65.9,1.6
Coast-South,West Valley,Noah Yang,25,CG,CG,,39.0,40.0,14.6,1.1,5.3
Coast-South,West Valley,Quinn Denker,30,s-PG,s-PG,,55.7,43.7,0.5,0.0,0.0
Coast-South,West Valley,Sufyan Elkannan,28,CG,CG,,25.8,63.4,7.3,0.3,3.2
Coast-South,West Valley,Tyler Watters,22,WF,WF,,1.2,1.5,69.2,23.5,4.7
Golden Valley,Butte,Aashay Verma,23,PF/C,PF/C,,0.0,0.1,3.4,26.8,69.7
Golden Valley,Butte,Caden Turner,7,s-PG,s-PG,,72.2,20.1,7.4,0.1,0.2
Golden Valley,Butte,Daniel Montoya,26,CG,CG,,36.3,61.3,2.2,0.0,0.1
Golden Valley,Butte,Derrek Gordon,27,WF,WF,,1.3,14.7,49.8,29.9,4.3
Golden Valley,Butte,Ed Mejia,16,WF,WF,,1.6,5.6,67.1,20.6,5.2
Golden Valley,Butte,Isaac Wood,25,CG,CG,,34.9,61.1,3.5,0.0,0.5
Golden Valley,Butte,Jaime Ochoa,25,PG,PG,,92.2,7.2,0.6,0.0,0.0
Golden Valley,Butte,Joe Lawrie,22,s-PG,s-PG,,52.3,45.0,2.3,0.0,0.3
Golden Valley,Butte,Keaton Massey,17,WG,WG,,8.1,23.5,62.5,4.2,1.6
Golden Valley,Butte,Ozzy Meadows,19,S-PF,S-PF,,0.6,1.9,25.4,69.5,2.5
Golden Valley,Butte,Rolontae Knowles,26,S-PF,S-PF,,0.2,1.9,37.4,53.2,7.2
Golden Valley,Butte,Shakwon Lewis,26,s-PG,s-PG,,71.9,27.9,0.2,0.0,0.0
Golden Valley,Butte,Tray Wilburn,9,PF/C,PF/C,,0.9,15.3,38.4,3.1,42.3
Golden Valley,Feather River,Christian Mata,13,WF,WF,,4.0,13.7,53.4,13.1,15.8
Golden Valley,Feather River,David Earhart,19,S-PF,S-PF,,1.2,2.3,21.0,55.2,20.2
Golden Valley,Feather River,Fabian Cox,18,PF/C,PF/C,,0.1,1.1,5.2,13.2,80.3
Golden Valley,Feather River,Jake Rick,21,PF/C,PF/C,,2.8,17.5,0.4,1.3,78.0
Golden Valley,Feather River,Jakob Grammer,6,s-PG,s-PG,,63.7,32.2,2.7,0.1,1.4
Golden Valley,Feather River,Justous Harvey,20,s-PG,s-PG,,75.4,18.9,4.2,0.1,1.4
Golden Valley,Feather River,Kevin Hogue,21,s-PG,s-PG,,62.7,36.9,0.2,0.0,0.1
Golden Valley,Feather River,Kian Nixon,21,PF/C,PF/C,,0.2,1.6,5.9,44.6,47.8
Golden Valley,Feather River,Peyton Schneringer,14,CG,CG,,45.5,53.9,0.2,0.0,0.4
Golden Valley,Feather River,Robert Lee III,18,S-PF,S-PF,,5.7,6.8,17.0,65.6,5.0
Golden Valley,Feather River,Terry Williams III,20,CG,CG,,28.8,45.5,10.7,4.3,10.8
Golden Valley,Lassen,Arthur Gaubert,23,S-PF,S-PF,,0.7,1.4,37.1,57.9,3.0
Golden Valley,Lassen,Cole Rutherford,15,s-PG,s-PG,,74.4,17.3,5.4,2.3,0.5
Golden Valley,Lassen,Darien Guyton,20,WG,WG,,12.8,63.9,4.1,2.5,16.7
Golden Valley,Lassen,Jack Ryan,15,CG,CG,,49.0,32.4,13.3,0.9,4.4
Golden Valley,Lassen,Kaden Koeinig,24,PF/C,PF/C,,0.9,3.2,28.1,24.3,43.5
Golden Valley,Lassen,Marcell Ireland,14,WG,WG,,18.1,46.2,17.7,5.0,12.9
Golden Valley,Lassen,Nathan Smothers,24,WG,WG,,21.5,36.0,26.8,3.8,12.0
Golden Valley,Lassen,Nicolas Witting,24,s-PG,s-PG,,58.8,20.3,16.7,0.8,3.4
Golden Valley,Lassen,"Phillip ""Mason"" Saso",24,PF/C,PF/C,,8.0,25.0,18.2,11.8,36.9
Golden Valley,Lassen,Preston Lee,16,WG,WG,,30.4,32.1,22.1,5.4,9.9
Golden Valley,Lassen,Shelton Taylor,21,PF/C,PF/C,,0.1,0.5,4.9,10.9,83.5
Golden Valley,Lassen,Trey Wilmot,24,s-PG,s-PG,,67.7,28.0,3.0,0.2,1.1
Golden Valley,Lassen,Tyler Melendrez,10,CG,CG,,32.2,41.4,18.5,2.6,5.3
Golden Valley,Redwoods,Aidan Atkins-Salazar,14,CG,CG,,36.7,24.6,34.3,1.5,2.9
