conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
South Coast-North,East Los Angeles,Mustapha Salehk,25,WF,WF,,0.9,3.6,51.3,43.0,1.2
South Coast-North,East Los Angeles,Noah Loera,11,PG,PG,,88.8,10.5,0.6,0.0,0.1
South Coast-North,East Los Angeles,Seydi Thiombaine,24,s-PG,s-PG,,50.6,37.6,5.9,0.4,5.6
South Coast-North,East Los Angeles,Terrence Hampton,28,PF/C,PF/C,,0.2,5.4,17.5,9.9,66.9
South Coast-North,East Los Angeles,Zyier Beverly,27,PF/C,PF/C,,0.5,11.0,20.3,22.8,45.4
South Coast-North,LA Trade Tech,Andrew Martin,26,s-PG,s-PG,,73.0,26.8,0.2,0.0,0.0
South Coast-North,LA Trade Tech,Cevin Garrett,26,WF,WF,,2.0,10.3,61.9,21.4,4.5
South Coast-North,LA Trade Tech,Damani Lewis,13,WG,WG,,25.1,46.2,22.3,0.6,5.9
South Coast-North,LA Trade Tech,Dontaye Hardy,24,WF,WF,,1.9,10.8,72.1,5.9,9.3
South Coast-North,LA Trade Tech,Enzo Kwamegne,22,CG,CG,,23.3,64.2,10.7,0.2,1.5
South Coast-North,LA Trade Tech,Jabrill Jackson,14,CG,CG,,36.8,60.9,2.1,0.1,0.2
South Coast-North,LA Trade Tech,Jerome Smith,27,CG,CG,,42.4,55.8,1.7,0.1,0.1
South Coast-North,LA Trade Tech,Johnthan Fields,23,CG,CG,,38.9,56.8,4.1,0.1,0.1
South Coast-North,LA Trade Tech,Jordan Webster,8,CG,CG,,21.6,60.1,16.6,0.5,1.1
South Coast-North,LA Trade Tech,Kunique Yandall-Parker,25,WF,WF,,1.2,14.7,40.9,5.1,38.1
South Coast-North,LA Trade Tech,Perry Fields,22,CG,CG,,21.3,58.4,7.9,2.2,10.2
South Coast-North,LA Trade Tech,Pierre Dai-re,13,WF,WF,,0.8,2.5,51.5,41.6,3.6
South Coast-North,LA Trade Tech,Robert Zardeneta,7,WF,WF,,3.3,7.1,57.7,27.5,4.4
South Coast-North,LA Trade Tech,Travin Thompson,25,S-PF,S-PF,,1.3,9.1,22.3,41.9,25.4
South Coast-North,LA Trade Tech,Yahoveh Edwards,16,WF,WF,,1.1,1.3,61.5,33.9,2.2
South Coast-North,LA Trade Tech,pierre Dai-re,13,CG,CG,,49.1,33.0,16.1,0.3,1.5
South Coast-North,Los Angeles City,AJ Robinson,27,s-PG,s-PG,,52.2,47.8,0.0,0.0,0.0
South Coast-North,Los Angeles City,Alan Duarte,27,WF,WF,,0.0,0.5,52.8,44.9,1.9
South Coast-North,Los Angeles City,Bryce Townsend,25,PG,PG,,86.6,11.9,1.5,0.0,0.1
South Coast-North,Los Angeles City,Caleb Shepherd,27,CG,CG,,20.0,70.6,8.1,0.7,0.6
South Coast-North,Los Angeles City,Dan Gospodinov,9,WG,WG,,12.6,50.3,31.4,1.0,4.6
South Coast-North,Los Angeles City,Devan Edwards,7,WG,WG,,13.9,19.3,52.9,9.0,4.9
South Coast-North,Los Angeles City,Devean Mpoupe-Singui,27,S-PF,S-PF,,0.1,0.7,11.0,77.2,11.0
South Coast-North,Los Angeles City,Kodee Holloway,19,CG,CG,,26.2,66.0,7.1,0.2,0.5
South Coast-North,Los Angeles City,Makael Reynolds,27,CG,CG,,10.3,85.7,2.2,0.2,1.7
South Coast-North,Los Angeles City,Mark Smith,27,WG,WG,,14.3,50.0,32.1,1.7,1.9
South Coast-North,Mt. San Antonio,Immanuel Taylor,18,s-PG,s-PG,,73.6,26.1,0.3,0.0,0.0
South Coast-North,Mt. San Antonio,Jaidyn Simpson,27,WG,WG,,8.1,68.4,4.0,4.4,15.1
South Coast-North,Mt. San Antonio,Jeremy Williams,27,WG,WG,,6.2,22.0,67.6,1.2,3.0
South Coast-North,Mt. San Antonio,Jimmy Baker,24,s-PG,s-PG,,62.4,33.7,3.6,0.0,0.2
South Coast-North,Mt. San Antonio,Joel Gado,29,WF,WF,,0.1,0.5,50.1,48.0,1.4
South Coast-North,Mt. San Antonio,Jon McCullough,29,CG,CG,,10.8,84.4,4.0,0.3,0.5
South Coast-North,Mt. San Antonio,Kenneth Brown,29,WG,WG,,6.9,73.4,11.0,0.5,8.2
South Coast-North,Mt. San Antonio,Marvel Chambers,26,CG,CG,,23.7,67.5,7.3,1.1,0.5
South Coast-North,Mt. San Antonio,Noah Layne,10,CG,CG,,48.0,39.2,11.3,0.2,1.3
South Coast-North,Mt. San Antonio,Robert Buckenberger,9,PG,PG,,87.1,10.0,2.7,0.1,0.1
South Coast-North,Mt. San Antonio,Ryan Wheeler,29,PF/C,PF/C,,0.0,0.0,0.3,24.2,75.5
South Coast-North,Pasadena City,Adrian Hernandez,17,s-PG,s-PG,,74.0,24.7,1.0,0.0,0.2
South Coast-North,Pasadena City,Brandin Jackson,23,CG,CG,,44.4,42.4,12.7,0.3,0.2
South Coast-North,Pasadena City,Cooper Creamer,29,WF,WF,,2.0,19.9,43.6,23.3,11.2
South Coast-North,Pasadena City,Darrius Freeman,29,CG,CG,,39.9,49.5,9.1,0.4,1.1
South Coast-North,Pasadena City,Donovan Ford,28,CG,CG,,36.4,31.4,24.3,3.3,4.5
South Coast-North,Pasadena City,Dylan Swillis,28,PF/C,PF/C,,0.2,14.2,3.6,20.1,61.9
South Coast-North,Pasadena City,Jalen Vazquez,29,s-PG,s-PG,,75.0,25.0,0.0,0.0,0.0
South Coast-North,Pasadena City,Julian Thompkins,18,s-PG,s-PG,,56.4,35.8,5.7,0.0,2.1
South Coast-North,Pasadena City,Kaiden Fine,29,CG,CG,,28.8,45.2,19.5,4.2,2.5
South Coast-North,Pasadena City,LaQwon Cole,27,s-PG,s-PG,,75.5,24.2,0.2,0.0,0.0
South Coast-North,Pasadena City,Quinlan Daly,29,CG,CG,,27.1,63.7,6.4,0.9,1.8
South Coast-North,Pasadena City,TiJuan Lumpkin,6,WF,WF,,1.5,1.2,75.3,20.0,2.0
South Coast-North,Rio Hondo,Caiden Brown,8,WG,WG,,20.1,49.9,28.3,0.9,0.8
South Coast-North,Rio Hondo,Christian Viramontes,19,WG,WG,,7.9,39.8,45.1,3.3,3.9
South Coast-North,Rio Hondo,Dorian Tate,18,PF/C,PF/C,,0.0,0.0,0.4,24.1,75.5
South Coast-North,Rio Hondo,Elijah Hester,11,WG,WG,,13.8,19.0,63.0,2.9,1.2
South Coast-North,Rio Hondo,Fidel Cabrera,18,CG,CG,,31.2,46.8,20.4,0.7,0.9
South Coast-North,Rio Hondo,Isaiah Rouss,8,CG,CG,,32.3,37.3,29.9,0.2,0.2
South Coast-North,Rio Hondo,Jagger Massarotti,7,CG,CG,,43.4,46.6,8.8,0.5,0.7
South Coast-North,Rio Hondo,Jhalen Hill,11,WG,WG,,28.2,38.6,31.9,0.6,0.8
South Coast-North,Rio Hondo,Jordan Peterson,17,CG,CG,,15.0,71.9,9.9,0.6,2.6
South Coast-North,Rio Hondo,Kaleb Moffett,11,s-PG,s-PG,,68.2,10.2,21.0,0.3,0.3
South Coast-North,Rio Hondo,Kenny Hunt,21,CG,CG,,37.9,59.2,2.9,0.0,0.0
South Coast-North,Rio Hondo,Nate Carter,19,WG,WG,,10.9,63.4,18.1,2.0,5.6
South Coast-South,Cerritos,Andrew Mata,31,CG,CG,,33.3,58.8,4.2,0.1,3.6
South Coast-South,Cerritos,Blake Brewer,28,WG,WG,,9.7,44.0,33.5,3.7,9.1
South Coast-South,Cerritos,Brian DeMedio,29,s-PG,s-PG,,65.4,31.1,3.3,0.0,0.1
South Coast-South,Cerritos,Chopin Scott,13,s-PG,s-PG,,57.9,30.5,10.1,0.2,1.3
South Coast-South,Cerritos,Darron Henry,32,s-PG,s-PG,,58.2,41.2,0.6,0.0,0.0
South Coast-South,Cerritos,Derek Curry,22,WF,WF,,0.2,1.0,51.9,39.1,7.8
South Coast-South,Cerritos,Dillon Botts,27,CG,CG,,44.9,49.0,4.8,0.1,1.2
South Coast-South,Cerritos,Elijah Andrews,23,WG,WG,,28.2,8.2,60.6,2.2,0.7
South Coast-South,Cerritos,Gavin Carothers-Vukasovic,23,WG,WG,,13.9,27.9,52.4,1.0,4.8
South Coast-South,Cerritos,Jaysen Owens,31,WF,WF,,6.2,8.7,45.1,31.9,8.0
South Coast-South,Cerritos,Jordun Willard,31,PF/C,PF/C,,0.2,1.1,10.7,19.0,69.1
South Coast-South,Cerritos,Kade West,6,WG,WG,,28.9,37.3,23.7,3.1,7.0
South Coast-South,Cerritos,Lucas Smith,27,CG,CG,,48.8,36.4,12.5,0.2,2.1
South Coast-South,Cerritos,Marcel Hayes,30,WG,WG,,10.0,55.4,18.3,3.1,13.2
South Coast-South,Cerritos,Montel Taylor,12,PG,PG,,100.0,0.0,0.0,0.0,0.0
South Coast-South,Cerritos,Spencer Ezewiro,31,PF/C,PF/C,,0.0,0.1,7.5,83.1,9.3
South Coast-South,Compton,Brandon Marion,9,WF,WF,,6.5,8.1,62.4,18.4,4.5
South Coast-South,Compton,Cleavon Williams Jr,25,PG,PG,,99.0,0.8,0.2,0.0,0.0
South Coast-South,Compton,Elijah Evans,29,WG,WG,,16.5,64.7,15.3,1.5,1.9
South Coast-South,Compton,Erik Garcia,29,s-PG,s-PG,,73.8,25.5,0.6,0.0,0.0
South Coast-South,Compton,Hyshon Cannon,11,WG,WG,,11.9,31.6,54.9,1.2,0.4
South Coast-South,Compton,Jeremy Cook,27,s-PG,s-PG,,62.0,36.7,1.2,0.1,0.0
South Coast-South,Compton,Jordan English,29,CG,CG,,20.1,64.9,10.4,1.8,2.8
South Coast-South,Compton,Kentrell Freeman,29,PF/C,PF/C,,0.1,1.1,7.9,70.1,20.8
South Coast-South,Compton,Kenyon Wall,12,S-PF,S-PF,,0.0,0.2,23.9,73.0,2.9
South Coast-South,Compton,Nate Bradley,13,s-PG,s-PG,,70.7,25.5,2.7,0.0,1.1
South Coast-South,Compton,Nathan Ibarra,28,CG,CG,,49.3,43.8,4.9,0.2,1.8
South Coast-South,Compton,Paul Gross,10,CG,CG,,32.6,63.1,2.8,0.9,0.7
South Coast-South,Compton,Percell Arrington,5,S-PF,S-PF,,0.0,0.2,20.3,74.1,5.3
South Coast-South,Compton,Rey Daniels,30,CG,CG,,40.2,50.8,7.2,0.5,1.2
South Coast-South,Compton,Zoe Holman,30,CG,CG,,15.2,84.6,0.0,0.1,0.1
South Coast-South,El Camino,Aaron Cortes,25,PF/C,PF/C,,0.1,0.7,4.7,37.4,57.1
South Coast-South,El Camino,Ari Khazand,25,s-PG,s-PG,,57.0,37.1,4.8,0.3,0.8
South Coast-South,El Camino,Darrin Poland Jr.,22,S-PF,S-PF,,1.2,4.0,29.3,63.5,2.1
South Coast-South,El Camino,Daxen Walton,23,CG,CG,,14.3,77.2,7.3,0.4,0.8
South Coast-South,El Camino,Gavin McKinnon,13,CG,CG,,31.7,58.7,5.8,0.6,3.2
South Coast-South,El Camino,Isaiah Lightfoot,24,CG,CG,,40.4,40.9,16.1,0.6,2.0
South Coast-South,El Camino,Jackson Bell,21,s-PG,s-PG,,63.2,26.1,10.3,0.3,0.1
South Coast-South,El Camino,Jedaiah Mortimer,23,s-PG,s-PG,,60.9,24.3,12.3,2.1,0.4
South Coast-South,El Camino,Jhordun Williams,11,CG,CG,,34.2,57.2,6.7,0.7,1.1
South Coast-South,El Camino,Joshua Eguchi,25,s-PG,s-PG,,55.6,32.3,10.1,1.2,0.8
South Coast-South,El Camino,Kaan Akal,15,CG,CG,,38.6,53.0,7.1,0.1,1.3
South Coast-South,El Camino,Kai Johnson,25,s-PG,s-PG,,52.0,46.1,1.5,0.1,0.3
South Coast-South,El Camino,Tavin Adamson,25,CG,CG,,19.8,67.4,7.4,0.6,4.9
South Coast-South,El Camino,Yel Deng,18,PF/C,PF/C,,0.6,5.5,41.4,9.2,43.3
South Coast-South,LA Harbor,Alton Jimmerson,26,WF,WF,77,0.6,8.5,63.3,24.6,3.0
South Coast-South,LA Harbor,Chase Nelson,28,WG,WG,,19.2,47.1,18.6,13.2,1.9
South Coast-South,LA Harbor,Chuka Onwumere,24,WG,WG,,5.3,33.6,48.9,3.1,9.1
South Coast-South,LA Harbor,Darion Mitchell,28,PF/C,PF/C,,2.8,15.2,4.1,3.6,74.3
South Coast-South,LA Harbor,Derrick Wilmington,14,WF,WF,78,0.5,4.5,76.3,13.8,4.9
South Coast-South,LA Harbor,Devvon Wilmington,24,WF,WF,78,0.5,8.8,63.7,5.4,21.6
South Coast-South,LA Harbor,Erik Weeks,27,WG,WG,,26.3,28.1,43.0,1.2,1.4
South Coast-South,LA Harbor,Ethan Briz,18,PG,PG,,91.6,6.7,1.6,0.0,0.1
South Coast-South,LA Harbor,Ijezie Anopueme,27,WG,WG,,5.8,42.0,21.4,24.2,6.6
South Coast-South,LA Harbor,Jason Gerald,25,PG,PG,,92.4,3.6,3.9,0.1,0.0
South Coast-South,LA Harbor,Jordan Johnson,10,WG,WG,,5.2,12.4,70.9,7.3,4.3
South Coast-South,LA Harbor,Laron Tunupopo,28,WG,WG,,9.1,59.1,14.2,8.8,8.8
South Coast-South,LA Harbor,Milad Delvarani,22,s-PG,s-PG,,56.6,39.9,3.0,0.1,0.4
South Coast-South,LA Harbor,Nate Guevara,22,s-PG,CG,72,60.6,39.2,0.2,0.0,0.0
South Coast-South,LA Southwest,Antonio Lewis,21,WF,WF,,0.2,3.7,40.4,19.3,36.5
South Coast-South,LA Southwest,Chase McDuffie,22,WG,WG,,1.5,58.5,23.5,5.2,11.2
South Coast-South,LA Southwest,Hansen Clarke,23,CG,CG,,24.9,73.7,1.4,0.0,0.0
South Coast-South,LA Southwest,Kenneth Tyree,22,CG,CG,,28.7,57.5,13.6,0.2,0.1
South Coast-South,LA Southwest,Kyle McDowell,25,S-PF,S-PF,,0.1,0.5,43.3,55.6,0.5
South Coast-South,LA Southwest,Marques Calcote,24,WG,WG,,5.9,82.3,10.8,0.8,0.2
South Coast-South,LA Southwest,Osahon Oro,19,CG,CG,,34.3,56.6,8.1,0.1,1.0
South Coast-South,LA Southwest,Shane Sands,13,CG,CG,,37.8,52.9,8.1,0.3,0.9
South Coast-South,LA Southwest,Trayvon Turner,6,S-PF,S-PF,,3.1,22.9,24.2,49.5,0.4
South Coast-South,Long Beach,Andrew Argyros,23,CG,CG,,47.4,36.6,13.7,0.2,2.0
South Coast-South,Long Beach,Coby Seery,27,CG,CG,,47.2,50.6,2.1,0.0,0.1
South Coast-South,Long Beach,David Garcia,28,CG,CG,,41.9,45.5,12.5,0.1,0.1
South Coast-South,Long Beach,Jerome Wilson,27,WG,WG,,11.7,44.0,29.8,4.0,10.5
South Coast-South,Long Beach,Kane Young,18,WG,WG,,18.4,55.9,24.5,0.4,0.7
South Coast-South,Long Beach,Kason White,27,WG,WG,,1.0,15.7,67.3,13.5,2.5
South Coast-South,Long Beach,Kelly Thornton,20,WF,WF,,0.4,2.3,60.4,28.2,8.8
South Coast-South,Long Beach,Lawrence Brown,28,CG,CG,,27.3,54.2,17.4,0.7,0.4
South Coast-South,Long Beach,Major Hurley,28,CG,CG,,17.5,75.5,5.0,1.0,1.1
South Coast-South,Long Beach,Mason Pacheco Robinson,13,CG,CG,,27.7,67.1,4.1,0.4,0.7
South Coast-South,Long Beach,Troy Aguilar,19,WG,WG,,17.6,34.3,44.9,2.2,1.0
South Coast-South,Long Beach,Zakai Hunter,6,WG,WG,,9.0,27.9,29.3,11.6,22.2
WSC North,Allan Hancock,Adam Silmon,29,WF,WF,,5.8,9.2,47.2,34.2,3.6
WSC North,Allan Hancock,Arlind Konjuhi,28,CG,CG,,36.2,61.6,2.1,0.0,0.0
WSC North,Allan Hancock,Ay-Keen Richardson,26,WG,WG,,14.2,38.4,23.4,5.3,18.7
WSC North,Allan Hancock,Elijah Allen,24,CG,CG,,45.8,35.8,16.9,0.5,1.0
WSC North,Allan Hancock,Jordan Kamga,20,S-PF,S-PF,,0.0,0.4,27.2,70.3,2.1
WSC North,Allan Hancock,Mykel Valrie,29,WG,WG,,11.8,44.8,37.8,4.5,1.0
WSC North,Allan Hancock,Noah Morris,28,S-PF,S-PF,,0.0,0.0,14.0,83.7,2.3
WSC North,Allan Hancock,Owen Ubaldo,26,CG,CG,,24.5,71.1,4.0,0.2,0.3
WSC North,Allan Hancock,River Ortiz,29,CG,CG,,45.2,41.8,11.6,0.2,1.2
WSC North,Allan Hancock,TJ Hollinger,26,S-PF,S-PF,,0.1,0.4,24.3,68.3,6.9
WSC North,Allan Hancock,Trenten Lavender,21,CG,CG,,35.3,54.6,8.3,0.4,1.5
WSC North,Allan Hancock,Troy Green,22,WF,WF,,1.7,12.9,66.1,15.0,4.3
WSC North,Allan Hancock,Yash Patel,14,WF,WF,,0.9,1.4,50.2,46.2,1.2
WSC North,Cuesta,Alessandro Perotti,29,C,C,,0.0,0.2,0.5,1.7,97.7
WSC North,Cuesta,Corbin Rossi,29,CG,CG,,21.9,62.5,13.7,1.2,0.6
WSC North,Cuesta,Jayden Ares,8,s-PG,s-PG,,77.5,19.0,3.3,0.0,0.2
WSC North,Cuesta,Jozef Zlocha,26,WG,WG,,10.0,35.6,51.2,1.7,1.4
WSC North,Cuesta,Lorenzo Ceffoli,28,CG,CG,,46.5,50.3,3.1,0.1,0.1
WSC North,Cuesta,Luka Pecelj,14,WF,WF,,5.3,4.7,67.7,20.5,1.7
WSC North,Cuesta,Matvey Krepak,18,PG,PG,,85.3,1.6,12.3,0.8,0.1
WSC North,Cuesta,Nicky Frangie,20,CG,CG,,41.4,43.5,13.5,0.7,1.0
WSC North,Cuesta,Nikolai Stanic,27,CG,CG,,29.8,49.5,17.3,1.1,2.3
WSC North,Cuesta,Ryan McNamee,28,WG,WG,,23.8,27.8,42.0,2.8,3.6
WSC North,Cuesta,Shinichi Itoh,29,CG,CG,,29.9,69.5,0.5,0.0,0.0
WSC North,Cuesta,Stevie Waiters,27,CG,CG,,48.9,47.5,2.9,0.1,0.6
WSC North,Cuesta,Tom Hinson,13,s-PG,s-PG,,59.5,27.0,11.6,0.3,1.6
WSC North,Cuesta,Zeke Kears,10,S-PF,S-PF,,0.4,1.5,36.7,58.5,2.9
WSC North,LA Pierce,Ahmir Brown,23,s-PG,s-PG,,65.3,6.8,26.9,0.8,0.3
WSC North,LA Pierce,"Armon ""AC"" Cole",28,WG,WG,,2.8,19.2,63.5,6.7,7.8
WSC North,LA Pierce,Gio Valentin,5,WG,WG,,30.5,7.1,52.4,8.7,1.3
WSC North,LA Pierce,Giovanni Dinnal,20,WG,WG,,10.6,28.6,28.7,6.4,25.7
WSC North,LA Pierce,Jacob Jordan,27,CG,CG,,34.0,44.7,19.4,0.4,1.5
WSC North,LA Pierce,Jalen Thomas,20,CG,CG,,31.9,45.2,16.7,2.3,3.9
WSC North,LA Pierce,Jamari Bailey,14,CG,CG,,27.1,50.7,21.6,0.3,0.3
WSC North,LA Pierce,Jamari� Bailey,14,CG,CG,,25.6,60.5,12.9,0.2,0.8
WSC North,LA Pierce,Jordan Collins,15,CG,CG,,37.7,53.6,6.0,0.4,2.3
WSC North,LA Pierce,Jule Sims,28,S-PF,S-PF,,0.7,2.9,22.5,69.9,4.0
WSC North,LA Pierce,Lawrence Caudillo,28,PG,PG,,86.1,9.6,4.1,0.0,0.1
WSC North,LA Pierce,Markus Steele,28,PF/C,PF/C,,0.0,0.0,0.6,92.8,6.6
WSC North,LA Pierce,Paul Harris,21,WF,WF,,3.5,10.4,68.3,12.5,5.4
WSC North,LA Pierce,Taveon Brown,5,CG,CG,,24.8,54.6,15.6,0.4,4.6
WSC North,LA Pierce,Tyler Glisson,27,s-PG,s-PG,,52.2,44.0,2.6,0.1,1.0
WSC North,LA Pierce,Tyler Sturgeon,7,WG,WG,,33.9,7.9,48.9,8.6,0.7
WSC North,Moorpark,Chase Aronowitz,27,s-PG,s-PG,,76.7,22.4,0.6,0.0,0.3
WSC North,Moorpark,Cooper Lucas,29,s-PG,s-PG,,50.2,48.6,1.1,0.0,0.1
WSC North,Moorpark,Dashaun Warren,17,S-PF,S-PF,,0.3,1.3,26.9,60.7,10.7
WSC North,Moorpark,Dominik Contrearas,27,CG,CG,,30.1,65.2,4.1,0.0,0.6
WSC North,Moorpark,Dylan Hoyt,13,PF/C,PF/C,,0.2,1.6,24.0,17.3,56.9
WSC North,Moorpark,Isaiah Sherrard,17,WG,WG,,0.9,43.0,7.2,10.8,38.1
WSC North,Moorpark,Jacob Burton,17,PG,PG,,94.1,5.9,0.0,0.0,0.0
WSC North,Moorpark,Jordan Torres,28,s-PG,s-PG,,61.5,38.2,0.3,0.0,0.0
WSC North,Moorpark,Justin Rener,29,CG,CG,,41.2,44.2,13.6,0.2,0.8
WSC North,Moorpark,Kenji Cooper,29,WF,WF,,3.2,12.3,48.2,28.8,7.5
WSC North,Moorpark,Nic Chimarusti,11,CG,CG,,32.2,36.1,22.0,1.7,8.0
WSC North,Moorpark,Niko Limbert,28,WG,WG,,21.2,16.1,57.6,4.0,1.1
WSC North,Moorpark,Reese Widerburg,29,CG,CG,,33.5,59.7,5.6,0.4,0.7
WSC North,Moorpark,Ryan Ellis,20,WF,WF,,1.8,3.8,64.9,26.0,3.5
WSC North,Moorpark,Souljah Niles,22,WF,WF,,2.2,2.7,71.8,21.8,1.4
WSC North,Moorpark,Tidiane Sy,15,WG,WG,,29.1,38.6,29.5,1.0,1.8
WSC North,Moorpark,Tim Lopez,5,s-PG,s-PG,,57.2,42.2,0.6,0.0,0.1
WSC North,Oxnard,Chris Alfaro,16,s-PG,s-PG,,58.6,30.6,9.0,0.2,1.6
WSC North,Oxnard,Daniel Ortiz,23,CG,CG,,27.7,44.6,22.9,0.8,3.9
WSC North,Oxnard,Ethan Macias,6,WG,WG,,23.8,24.0,40.8,2.5,8.9
WSC North,Oxnard,Isaac Means,23,WG,WG,,11.1,42.4,32.0,3.0,11.4
WSC North,Oxnard,Jacob Mora,23,S-PF,S-PF,,0.1,0.5,29.9,67.1,2.3
WSC North,Oxnard,Jaden Reyes,11,WG,WG,,29.4,29.1,31.6,2.3,7.7
WSC North,Oxnard,Jeremy Goodcase,23,CG,CG,,25.5,60.8,8.9,0.2,4.5
WSC North,Oxnard,Luke Ortiz,23,PF/C,PF/C,,0.3,5.8,8.5,3.7,81.6
WSC North,Oxnard,Myles Allison,23,CG,CG,,49.0,24.0,25.3,0.7,1.0
WSC North,Oxnard,Robbie Shulze,17,WG,WG,,8.0,17.9,55.2,9.3,9.6
WSC North,Oxnard,Ruben Jimenez,21,s-PG,s-PG,,67.3,27.1,5.2,0.1,0.4
WSC North,Oxnard,Theo Briscoe,23,CG,CG,,20.7,71.8,6.9,0.1,0.4
WSC North,Santa Barbara,"Ajani ""AJ"" Reid",7,WF,WF,,0.3,3.2,65.4,20.3,10.8
WSC North,Santa Barbara,Bryce Dameworth,20,PG,PG,,85.3,13.4,1.2,0.0,0.2
WSC North,Santa Barbara,Finn Whipps,28,WG,WG,,3.6,17.4,66.6,5.3,7.1
WSC North,Santa Barbara,James Reach,28,CG,CG,,20.0,71.1,7.5,0.2,1.1
WSC North,Santa Barbara,Joe Ursich,20,WG,WG,,14.3,33.4,45.9,3.4,3.0
WSC North,Santa Barbara,Jonathan Becerra,15,PG,PG,,89.8,9.8,0.3,0.0,0.1
WSC North,Santa Barbara,Jose Suarez,21,WG,WG,,11.3,25.6,46.0,8.2,9.0
WSC North,Santa Barbara,Julian Hicks,15,s-PG,s-PG,,68.9,27.9,3.0,0.0,0.1
WSC North,Santa Barbara,Kyle Haughy,22,S-PF,S-PF,,0.0,0.5,17.6,70.2,11.6
WSC North,Santa Barbara,Nick Tjaden,21,PG,PG,,99.8,0.2,0.0,0.0,0.0
WSC North,Santa Barbara,Phoenix White,26,WG,WG,,33.7,22.8,41.1,1.3,1.1
WSC North,Santa Barbara,Ramon Cota,28,CG,CG,,38.5,48.5,10.1,0.4,2.5
WSC North,Santa Barbara,Sean Larimore,12,CG,CG,,29.8,49.3,15.2,0.4,5.3
WSC North,Santa Barbara,William Pace,28,WG,WG,,1.0,23.1,68.7,3.7,3.6
WSC North,Ventura,Bo Dolinsek,26,WF,WF,,0.9,15.3,54.4,15.2,14.2
WSC North,Ventura,Brandon Turner,14,s-PG,s-PG,,63.4,24.7,11.4,0.1,0.5
WSC North,Ventura,Cyrus Smith,25,s-PG,s-PG,,51.5,24.8,22.5,0.4,0.7
WSC North,Ventura,Elijah Brown,24,CG,CG,,15.1,72.9,10.9,0.1,1.1
WSC North,Ventura,Gerard Bolden,17,CG,CG,,48.2,42.6,6.5,0.2,2.5
WSC North,Ventura,Isaiah Dudley,26,WG,WG,,3.1,33.6,51.4,4.9,7.0
WSC North,Ventura,Jeremiah Wilson,27,WG,WG,,14.2,62.5,18.6,2.5,2.3
WSC North,Ventura,Kam'Ron Cigar,27,CG,CG,,25.7,57.9,14.9,0.5,1.1
WSC North,Ventura,Kevin Hymes,27,CG,CG,,17.6,72.7,8.6,0.8,0.4
WSC North,Ventura,Nathan Cigar,8,WG,WG,,15.8,23.8,51.4,4.7,4.2
WSC North,Ventura,Sky Clay,26,WG,WG,,21.5,33.0,38.7,3.9,3.0
WSC North,Ventura,Tyler Downs,5,PG,PG,,98.0,1.5,0.4,0.0,0.0
WSC North,Ventura,William Caceres,23,s-PG,s-PG,,56.6,35.0,7.5,0.2,0.7
WSC South,Antelope Valley,Armando Castruita,17,CG,CG,,35.8,33.4,26.3,1.3,3.3
WSC South,Antelope Valley,Ashton Eckert,28,s-PG,s-PG,,84.1,15.0,0.8,0.0,0.0
WSC South,Antelope Valley,Demetrious Phillips,26,PG,PG,,94.1,4.7,1.1,0.0,0.0
WSC South,Antelope Valley,Elijah Flowers,25,CG,CG,,29.8,51.0,17.7,0.5,1.0
WSC South,Antelope Valley,Jaden Bridgemohan,10,WF,WF,,2.5,1.8,76.9,18.4,0.4
WSC South,Antelope Valley,Josef Major,20,WG,WG,,7.3,70.5,13.6,6.0,2.6
WSC South,Antelope Valley,Justin Morris Jr.,16,s-PG,s-PG,,50.5,25.2,22.5,0.6,1.2
WSC South,Antelope Valley,Ke'Cyn Ceaser,6,S-PF,S-PF,,0.0,0.2,16.7,79.8,3.2
WSC South,Antelope Valley,KeCyn Ceaser,13,WF,WF,,0.5,1.1,49.7,44.9,3.8
WSC South,Antelope Valley,Malik Larane,28,CG,CG,,13.1,82.1,2.8,1.0,0.9
WSC South,Antelope Valley,Mister Burnside,28,CG,CG,,20.2,77.9,1.7,0.1,0.1
WSC South,Antelope Valley,Rahjon Chambers,28,PG,PG,,88.6,9.3,2.0,0.0,0.1
WSC South,Antelope Valley,Ripine Vagaia,24,WG,WG,,10.5,54.2,20.2,1.6,13.5
WSC South,Antelope Valley,Shail Patel,7,CG,CG,,30.7,55.0,9.4,0.4,4.5
WSC South,Antelope Valley,Tony Corley,28,PF/C,PF/C,,0.0,0.1,6.4,88.6,5.0
WSC South,Bakersfield,Arnold Ochoa,24,s-PG,s-PG,,63.9,22.5,11.6,1.0,1.0
WSC South,Bakersfield,Carter Nwadeyi,19,s-PG,s-PG,,72.4,20.4,5.9,0.3,1.1
WSC South,Bakersfield,Dontea King,26,CG,CG,,37.8,35.9,23.4,1.3,1.7
WSC South,Bakersfield,Godwill Fomusoh,28,PF/C,PF/C,,0.5,7.9,13.9,45.0,32.7
WSC South,Bakersfield,Gustavo Chavez,25,s-PG,s-PG,,57.6,37.5,4.4,0.1,0.4
WSC South,Bakersfield,Isaiah Perry,28,CG,CG,,20.6,60.7,15.6,1.0,2.2
WSC South,Bakersfield,Joauquin Rios,16,S-PF,S-PF,,0.2,1.1,15.9,75.2,7.6
WSC South,Bakersfield,Khalil Shivers,16,s-PG,s-PG,,56.7,41.9,1.4,0.0,0.0
