rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
275,Orange Empire Athletic,Golden West,Dj Williams,23,23,624.0,27.1,67.8,2.47,2.51,5.31,-9.38,-4.31,-5.07,-1.404,22.1,22.6,4.0,5.8,2.5,0.3,5.3,True
276,WSC North,Oxnard,Devari Davis,19,21,406.0,21.4,48.3,2.46,3.3,4.76,-9.42,-6.96,-2.45,-0.918,12.5,12.9,4.8,9.4,2.9,0.1,5.7,True
277,Orange Empire Athletic,Riverside,Isaiah Williams,17,19,342.0,20.1,44.7,1.71,3.73,-2.45,-10.39,-7.57,-2.82,-0.869,7.2,6.6,5.8,2.6,1.6,0.2,6.7,True
278,South Coast-North,Rio Hondo,Bryant Handley,22,24,615.0,28.0,63.4,4.24,2.7,3.41,-10.54,-5.68,-4.85,-1.585,20.8,22.2,2.4,7.7,1.5,0.7,5.0,True
279,South Coast-North,Los Angeles City,Donovan Harris,20,22,334.0,16.7,38.0,4.19,4.31,1.14,-10.64,-8.03,-2.61,-0.88,7.2,7.4,1.1,11.9,0.3,0.9,2.1,True
280,Orange Empire Athletic,Golden West,Yvan Lorng,23,23,351.0,15.3,38.1,3.54,4.25,3.8,-10.89,-6.97,-3.92,-0.951,11.8,12.2,1.6,10.3,2.5,1.4,3.9,True
281,South Coast-North,Los Angeles City,Mark Smith,20,22,313.0,15.7,35.6,3.11,3.77,0.72,-11.05,-8.89,-2.17,-0.864,12.2,12.4,3.4,7.1,1.9,0.2,7.9,True
282,WSC North,Oxnard,Isaac Means,20,21,489.0,24.4,58.2,3.62,3.37,2.84,-11.33,-7.29,-4.04,-1.39,13.8,14.3,3.3,7.8,1.3,1.2,4.5,True
283,WSC North,Oxnard,Rashaan Rucker,19,21,422.0,22.2,50.2,4.21,4.1,2.47,-11.71,-7.18,-4.53,-1.249,11.1,11.5,0.8,8.1,1.0,0.8,2.3,True
284,South Coast-North,Rio Hondo,Kenny Hunt,24,24,504.0,21.0,52.0,2.7,3.24,2.15,-11.8,-9.09,-2.71,-1.49,9.8,10.6,4.9,7.5,3.1,0.6,5.8,True
285,South Coast-North,Rio Hondo,Patrick Kongpol,22,24,302.0,13.7,31.1,3.04,4.09,0.52,-13.43,-9.55,-3.89,-1.042,8.1,8.7,1.1,5.7,1.1,0.8,2.5,True
286,Orange Empire Athletic,Golden West,Tre Richard,21,23,299.0,14.2,32.5,3.65,4.36,1.12,-13.57,-8.18,-5.39,-1.054,10.7,11.0,1.4,10.0,1.0,1.0,3.9,True
287,WSC North,Oxnard,Jacob Mora,12,21,253.0,21.1,30.1,4.28,4.17,0.1,-14.08,-8.83,-5.24,-0.931,11.3,11.7,1.7,10.5,0.9,0.2,4.9,True
288,WSC North,Oxnard,Syian Sweat,21,21,406.0,19.3,48.3,2.9,4.15,-1.22,-15.39,-9.91,-5.48,-1.657,8.5,9.0,2.8,5.3,0.9,0.3,3.3,True
,Coast-North,Las Positas,Myles Clayton,1,1,8.0,8.0,20.0,4.33,2.84,47.92,55.21,20.27,34.94,0.14,40.0,37.3,13.3,13.3,0.0,20.0,0.0,False
,Golden Valley,Butte,Joel Conner,1,1,3.0,3.0,7.5,2.16,2.96,42.82,33.69,28.4,5.29,0.033,56.5,56.4,0.0,0.0,0.0,0.0,0.0,False
,Coast-North,Las Positas,Sterling Mcclanahan,1,1,19.0,19.0,47.5,2.29,2.73,26.03,33.32,16.52,16.8,0.205,44.9,40.7,0.0,8.4,5.6,0.0,2.8,False
,Coast-North,Las Positas,Elliot Mobley,1,1,19.0,19.0,47.5,2.02,2.78,25.85,33.14,11.02,22.12,0.204,16.8,14.3,14.0,16.8,5.6,5.6,2.8,False
,Coast-South,Cabrillo,Quentin Henry,2,2,40.0,20.0,48.5,4.8,2.61,27.25,22.46,13.95,8.52,0.29,35.6,35.3,1.3,19.1,7.6,3.8,2.5,False
,Inland Empire Athletic,Mt. San Jacinto,Nate Padilla,4,10,2.0,0.5,0.5,1.94,3.4,25.73,22.42,18.56,3.87,0.015,50.4,47.6,0.0,0.0,0.0,0.0,0.0,False
,WSC North,Moorpark,Bertin Placide,4,25,6.0,1.5,0.6,3.61,3.16,24.47,21.8,10.95,10.86,0.043,25.1,23.2,8.4,33.4,8.4,0.0,8.4,False
,Coast-North,Las Positas,Joseph Mangonon,1,1,14.0,14.0,35.0,1.43,2.93,11.8,19.09,2.82,16.27,0.09,30.5,26.8,7.6,7.6,3.8,0.0,3.8,False
,South Coast-North,Mt. San Antonio,Jalen Lattimore,5,25,24.0,4.8,2.4,1.99,3.31,18.98,18.78,12.15,6.64,0.152,41.3,36.7,6.5,15.2,0.0,2.2,2.2,False
,Coast-North,Las Positas,CJ Ward,1,1,12.0,12.0,30.0,3.73,3.0,9.89,17.18,1.41,15.77,0.07,8.9,8.3,8.9,13.3,0.0,0.0,4.4,False
,Bay Valley,Mendocino,Eduardo Badillo,2,4,11.0,5.5,6.8,1.98,3.35,22.87,17.15,1.98,15.17,0.064,10.2,9.8,5.1,5.1,10.2,5.1,0.0,False
,Golden Valley,Lassen,Elijah Blythe,2,2,30.0,15.0,37.5,2.7,3.0,17.09,16.83,7.65,9.17,0.172,19.0,15.2,7.6,7.6,9.5,0.0,3.8,False
,Coast-North,Las Positas,Donovan Saiyad,1,1,10.0,10.0,25.0,1.44,2.99,9.34,16.63,0.48,16.15,0.057,21.3,18.5,10.7,16.0,5.3,0.0,10.7,False
,Central Valley,Sequoias,Carter Glick,1,27,9.0,9.0,0.8,3.23,3.19,17.11,16.33,8.37,7.96,0.05,37.9,36.0,0.0,12.6,6.3,0.0,12.6,False
,WSC North,Santa Barbara,Aidan Mandel,2,23,35.0,17.5,3.8,3.53,3.37,26.88,15.84,12.22,3.63,0.19,44.4,43.1,1.7,18.8,3.4,5.1,5.1,False
,Big Eight,Santa Rosa,Dave Baraka,2,2,28.0,14.0,34.8,3.28,2.65,24.59,15.61,9.91,5.71,0.15,48.1,50.1,0.0,8.0,0.0,6.0,6.0,False
,Coast-North,Ohlone,Adam Zalmai,2,2,41.0,20.5,51.1,2.45,2.91,14.45,15.53,16.02,-0.49,0.219,25.3,20.7,3.6,6.0,0.0,2.4,2.4,False
,Bay Valley,Yuba,Nick Von Zboray,5,6,55.0,11.0,22.9,1.8,3.24,18.78,15.22,10.61,4.62,0.288,28.1,26.1,4.8,4.8,3.9,0.0,1.9,False
,Big Eight,Diablo Valley,Elijah Keys,2,2,45.0,22.5,56.4,4.32,2.42,19.19,15.04,12.68,2.35,0.234,31.9,30.7,1.1,17.1,1.1,0.0,0.0,False
,WSC South,Glendale,Chance Chisley,1,28,3.0,3.0,0.3,3.52,3.14,20.74,15.01,13.45,1.57,0.016,38.1,37.1,0.0,0.0,0.0,0.0,0.0,False
,Golden Valley,Butte,Donnell Basden,1,1,21.0,21.0,52.5,3.28,2.6,23.92,14.79,11.23,3.56,0.107,37.7,37.5,2.7,18.8,0.0,2.7,2.7,False
,Golden Valley,Butte,Javion Cooper,1,1,9.0,9.0,22.5,4.97,3.0,23.88,14.75,2.99,11.76,0.046,37.7,37.5,0.0,12.6,0.0,12.6,0.0,False
,Central Valley,Fresno,Ivan Hayden,5,5,51.0,10.2,25.5,3.34,2.85,20.42,14.63,10.88,3.74,0.259,33.4,34.8,3.2,10.8,1.1,1.1,3.2,False
,Coast-North,Ohlone,Jason Cibull,2,2,64.0,32.0,79.8,1.93,1.5,13.44,14.52,13.43,1.09,0.322,25.5,19.8,11.6,9.3,1.5,0.0,2.3,False
,Central Valley,Sequoias,Mikey Ficher,19,27,193.0,10.2,17.8,1.36,3.88,15.19,14.41,4.77,9.64,0.961,12.1,11.1,11.5,9.7,4.7,0.0,3.2,False
,Coast-North,Ohlone,Sam Manzo,2,2,15.0,7.5,18.7,1.97,3.26,13.24,14.32,16.92,-2.6,0.074,36.3,29.2,3.3,0.0,0.0,0.0,3.3,False
,Coast-North,Las Positas,Miles Lawrence,1,1,14.0,14.0,35.0,3.76,3.16,7.01,14.3,4.19,10.11,0.07,22.8,19.2,3.8,26.7,0.0,0.0,0.0,False
,Coast-South,Monterey Peninsula,Christian Green,4,4,123.0,30.8,76.7,4.57,1.85,12.96,14.24,9.02,5.23,0.608,30.9,28.6,3.2,14.6,0.9,0.0,3.2,False
,Coast-South,West Valley,Jake Davis,5,5,52.0,10.4,26.0,2.15,3.67,16.56,13.87,8.51,5.37,0.251,27.5,25.5,1.1,5.7,3.4,1.1,2.3,False
,Central Valley,Sequoias,Lazamion McGruder,4,27,48.0,12.0,4.4,2.94,3.81,14.42,13.64,4.91,8.73,0.228,18.9,17.5,2.4,7.1,4.7,1.2,1.2,False
,WSC North,Allan Hancock,Messiah Darden-Bright,14,26,88.0,6.3,8.3,4.13,3.83,14.48,13.6,9.64,3.97,0.411,34.9,31.1,1.9,12.9,0.6,4.5,2.6,False
,Coast-South,Monterey Peninsula,Jordan Lopez,3,4,5.0,1.7,3.1,1.66,3.27,12.12,13.41,2.44,10.96,0.023,44.8,41.4,0.0,22.4,0.0,0.0,0.0,False
,Coast-South,Gavilan,Fabian Reichstadt,3,3,80.0,26.7,66.8,5.0,1.44,22.0,13.36,12.11,1.25,0.375,47.3,44.2,4.8,17.8,2.7,1.4,4.1,False
,Coast-South,San Jose,King Calhoun,7,7,103.0,14.7,36.8,2.58,2.9,14.18,13.24,5.9,7.34,0.479,22.5,21.7,5.1,8.4,3.4,0.6,2.3,False
,Orange Empire Athletic,Fullerton,Mike Davis,2,31,28.0,14.0,2.2,3.64,3.14,12.23,13.2,6.01,7.2,0.129,23.9,21.0,2.0,17.9,4.0,2.0,4.0,False
,Central Valley,West Hills Coalinga,Carlos Kinard,1,5,31.0,31.0,14.9,2.05,3.22,28.32,13.15,6.1,7.05,0.138,31.5,33.6,1.9,9.3,5.6,0.0,1.9,False
,Coast-South,San Jose,Isaiah Saams-Hoy,7,7,166.0,23.7,59.3,2.68,2.29,13.96,13.03,5.72,7.31,0.761,27.2,26.2,3.5,9.8,3.1,1.7,2.8,False
,Coast-South,Monterey Peninsula,Parker Hunt,4,4,98.0,24.5,61.1,5.0,3.14,11.68,12.96,3.97,8.99,0.446,21.7,19.7,3.4,18.3,0.0,6.9,2.3,False
,Inland Empire Athletic,San Bernardino Valley,David Burnham,9,22,26.0,2.9,2.9,1.96,3.48,16.76,12.79,0.96,11.83,0.116,14.4,14.0,8.2,10.3,8.2,0.0,2.1,False
,Coast-South,San Jose,Julius Wilson,6,7,86.0,14.3,30.7,2.81,2.93,13.51,12.58,7.6,4.98,0.382,27.6,26.7,4.0,4.7,2.0,0.0,4.0,False
,Orange Empire Athletic,Golden West,David Douglas,1,23,5.0,5.0,0.5,3.62,3.14,27.27,12.58,2.61,9.97,0.022,20.3,20.8,0.0,0.0,20.3,0.0,0.0,False
,Coast-North,Foothill,Alijah Washington,4,4,98.0,24.5,61.3,2.78,2.09,20.31,12.45,5.22,7.23,0.432,32.3,33.8,5.3,15.9,6.3,0.5,3.2,False
,Coast-South,Cabrillo,Darius Best,2,2,57.0,28.5,69.2,2.54,1.96,17.23,12.44,10.39,2.05,0.244,34.8,34.4,4.5,10.7,0.9,0.0,0.9,False
,Golden Valley,Butte,Jordan Saunders,1,1,3.0,3.0,7.5,3.11,2.98,21.17,12.04,9.63,2.41,0.013,37.7,37.5,0.0,0.0,0.0,0.0,0.0,False
,Big Eight,Sacramento City,Andrew Ferrara-Jones,5,5,166.0,33.2,82.3,2.64,1.81,14.46,11.84,11.21,0.63,0.695,35.8,33.3,2.7,7.8,0.6,0.0,2.4,False
,Coast-North,Las Positas,Mecca Okereke,1,1,10.0,10.0,25.0,4.42,3.15,4.54,11.82,-3.27,15.1,0.042,10.7,9.2,0.0,26.7,0.0,5.3,5.3,False
,Bay Valley,Marin,Cobi Wilson,1,1,32.0,32.0,80.0,1.9,2.55,10.83,11.52,2.48,9.04,0.132,21.8,21.1,2.9,8.7,1.5,0.0,2.9,False
,Orange Empire Athletic,Santiago Canyon,Marly Jaisel,13,25,84.0,6.5,8.4,3.39,3.84,14.53,11.42,11.81,-0.4,0.342,28.5,25.8,2.5,12.0,0.6,0.0,3.2,False
,Bay Valley,Yuba,Devan Minouei,6,6,65.0,10.8,27.0,2.74,3.48,14.77,11.21,6.34,4.87,0.261,25.4,23.2,0.8,13.1,4.9,1.6,3.3,False
,Coast-North,Las Positas,John Harris,1,1,14.0,14.0,35.0,3.24,3.16,3.68,10.97,-0.17,11.14,0.055,15.2,13.6,0.0,15.2,0.0,0.0,3.8,False
,Pacific Coast Athletic,San Diego Miramar,David Angulo,3,14,13.0,4.3,2.3,2.77,3.63,15.67,10.9,5.42,5.48,0.051,22.8,22.2,9.1,4.6,0.0,0.0,4.6,False
,Coast-South,Monterey Peninsula,Kenneth Brown,4,4,126.0,31.5,78.6,2.32,2.77,9.59,10.88,3.06,7.83,0.494,26.2,23.5,4.0,13.8,2.7,1.3,2.7,False
,Coast-South,Monterey Peninsula,Jayson Lewis,4,4,22.0,5.5,13.7,1.61,3.61,9.55,10.84,1.16,9.68,0.086,12.7,11.7,2.5,2.5,5.1,0.0,2.5,False
,Central Valley,Fresno,James Prescott,5,5,135.0,27.0,67.6,2.09,1.64,16.61,10.81,5.34,5.48,0.528,27.7,29.4,4.5,9.4,4.5,0.4,1.6,False
,Bay Valley,Contra Costa,JeLani Clark,2,4,27.0,13.5,16.9,3.08,3.09,19.88,10.64,4.38,6.27,0.104,49.1,48.8,1.8,12.3,3.5,3.5,7.0,False
,Bay Valley,Marin,Jabez Worthington,1,1,16.0,16.0,40.0,3.69,3.48,9.93,10.63,0.01,10.61,0.062,14.5,13.8,2.9,5.8,5.8,0.0,2.9,False
,Coast-South,West Valley,Elijah Mahi,5,5,165.0,33.0,82.4,4.74,1.0,13.26,10.58,7.62,2.96,0.632,36.5,33.2,7.2,11.9,1.1,1.4,7.2,False
,Orange Empire Athletic,Fullerton,Shawn Woodson,31,31,362.0,11.7,29.1,3.06,3.26,9.42,10.39,6.21,4.19,1.363,24.7,21.6,3.2,12.5,1.1,0.3,2.9,False
,Coast-North,San Francisco,William Williams,4,5,99.0,24.8,49.5,2.46,2.35,11.94,10.29,6.7,3.59,0.371,36.8,31.1,7.1,9.6,5.6,0.0,7.1,False
,Golden Valley,Lassen,Evan Manville,2,2,39.0,19.5,48.8,2.32,2.85,10.54,10.29,10.24,0.04,0.146,32.1,27.7,1.5,5.8,0.0,0.0,2.9,False
,Coast-North,Ohlone,Jude Jennings,2,2,58.0,29.0,72.3,2.57,3.43,9.16,10.24,6.65,3.58,0.216,22.2,15.4,3.4,11.1,6.8,0.0,3.4,False
,Orange Empire Athletic,Fullerton,Addy G'Bye,27,31,367.0,13.6,29.5,2.59,3.54,9.15,10.13,7.14,2.99,1.352,27.1,23.1,1.4,6.1,1.8,0.6,1.8,False
,Coast-North,Las Positas,Jajuan Mitchell-Cox,1,1,20.0,20.0,50.0,4.14,3.31,2.84,10.13,-0.68,10.81,0.074,10.7,9.3,0.0,18.7,0.0,2.7,5.3,False
,Big Eight,Sacramento City,Sidney Duplessis,5,5,175.0,35.0,86.8,2.16,1.73,12.72,10.1,6.94,3.16,0.64,26.6,24.2,7.4,2.9,4.0,0.3,3.1,False
,Big Eight,Sacramento City,Dajon Lott,5,5,136.0,27.2,67.5,5.0,3.1,12.57,9.95,8.12,1.83,0.491,37.9,34.5,1.5,21.3,1.5,4.0,3.7,False
,Coast-South,Cabrillo,Cullen Cleaves,2,2,22.0,11.0,26.7,4.7,3.11,14.67,9.88,8.42,1.46,0.077,34.6,34.3,0.0,6.9,0.0,2.3,0.0,False
,Bay Valley,Marin,Devin Mims,1,1,32.0,32.0,80.0,3.97,2.96,9.18,9.87,2.64,7.24,0.116,20.4,19.2,4.4,13.1,1.5,0.0,1.5,False
,Bay Valley,Marin,Tre McPherson,1,1,36.0,36.0,90.0,2.14,2.51,9.16,9.85,3.52,6.33,0.13,24.6,23.0,6.5,15.5,1.3,0.0,3.9,False
,Coast-North,Las Positas,Alex Ma,1,1,13.0,13.0,32.5,1.52,3.17,2.53,9.82,-9.15,18.97,0.047,8.2,5.9,4.1,0.0,8.2,0.0,0.0,False
,Inland Empire Athletic,Chaffey,KaJuan Thomas,4,22,11.0,2.8,1.2,3.88,2.92,10.77,9.81,11.75,-1.94,0.039,25.5,22.2,0.0,34.0,0.0,4.3,4.3,False
,Central Valley,Sequoias,Samuel Bazunga,13,27,76.0,5.8,7.0,3.76,3.96,10.55,9.76,2.32,7.44,0.271,16.4,15.2,5.2,14.9,1.5,3.7,6.7,False
,Bay Valley,Yuba,Dylan Harms,4,6,33.0,8.2,13.7,2.27,3.35,13.19,9.64,5.65,3.99,0.117,24.2,22.6,3.2,11.3,1.6,0.0,1.6,False
,Bay Valley,Alameda,Trevaughn Tate,3,4,57.0,19.0,35.2,2.61,2.69,19.97,9.58,3.33,6.26,0.199,32.9,35.8,2.7,7.3,4.6,0.0,2.7,False
,Golden Valley,Lassen,Erin Chamble,2,2,61.0,30.5,76.2,2.69,2.36,9.66,9.4,9.9,-0.5,0.212,39.2,31.6,2.8,10.3,0.9,0.0,0.9,False
,Pacific Coast Athletic,Southwestern,Ayden Lockett,10,10,193.0,19.3,47.4,2.02,1.87,19.3,9.25,4.6,4.65,0.65,33.6,36.0,2.6,8.7,4.5,0.0,2.1,False
,Central Valley,Sequoias,James Freeman,13,27,127.0,9.8,11.7,4.26,4.16,10.01,9.23,1.39,7.84,0.433,14.8,13.5,2.7,18.3,2.7,5.4,5.4,False
,South Coast-North,East Los Angeles,Jeremiah Calhoun,11,23,77.0,7.0,8.4,2.09,3.5,11.75,9.04,7.11,1.93,0.259,23.4,21.1,3.4,9.6,2.1,0.0,1.4,False
,Golden Valley,Lassen,Qshawn On'gele,2,2,56.0,28.0,70.0,3.28,2.62,9.15,8.89,9.18,-0.29,0.186,31.5,26.6,1.0,11.2,0.0,0.0,2.0,False
,Coast-North,San Francisco,Jalen Glenn,5,5,84.0,16.8,42.0,2.72,2.94,10.48,8.83,7.07,1.76,0.277,24.4,21.0,4.2,8.3,1.8,0.6,1.8,False
,Bay Valley,Mendocino,Nik Burns,4,4,128.0,32.0,79.4,1.98,1.58,14.53,8.81,4.75,4.07,0.419,25.4,24.7,7.9,4.8,2.6,0.4,3.9,False
,Bay Valley,Mendocino,Benji Crebs,4,4,52.0,13.0,32.3,2.42,3.38,14.27,8.55,5.55,3.0,0.166,23.7,23.2,2.2,4.3,1.1,0.0,2.2,False
,Coast-North,San Francisco,Willie Williams,1,5,21.0,21.0,10.5,3.04,3.13,10.18,8.53,10.21,-1.67,0.067,45.2,38.2,2.4,7.1,0.0,0.0,0.0,False
,Pacific Coast Athletic,San Diego City,Denis Kamburov,19,25,217.0,11.4,20.8,2.92,4.11,7.71,8.45,5.46,2.99,0.662,19.5,15.9,4.6,14.6,1.3,1.3,2.6,False
,Inland Empire Athletic,Chaffey,Mourad Toure,19,22,256.0,13.5,28.8,3.02,3.5,9.34,8.38,7.58,0.8,0.801,25.1,22.0,2.6,11.0,1.8,0.5,2.2,False
,Big Eight,Diablo Valley,Cole Webster,1,2,20.0,20.0,25.1,4.44,3.14,12.49,8.33,3.33,5.0,0.063,25.6,23.7,7.7,15.4,2.6,5.1,7.7,False
,Golden Valley,Feather River,TJ Steed,2,2,60.0,30.0,74.6,3.1,1.64,15.82,8.32,2.34,5.97,0.188,28.6,27.1,6.9,19.9,7.8,0.9,10.4,False
,Coast-North,Chabot,Makaio Mims,7,7,238.0,34.0,85.0,2.97,2.06,13.72,8.12,10.02,-1.9,0.734,22.8,20.7,5.2,12.0,1.6,0.7,1.8,False
,Orange Empire Athletic,Fullerton,Amound Anderson,4,31,104.0,26.0,8.4,3.38,3.67,7.1,8.07,5.6,2.48,0.318,20.9,17.8,2.1,5.4,1.1,0.5,2.1,False
,Coast-North,Las Positas,Alex Martin,1,1,23.0,23.0,57.5,4.37,2.79,0.75,8.04,-3.41,11.45,0.07,37.1,33.3,0.0,13.9,0.0,0.0,11.6,False
,Bay Valley,Merritt,Josh Palmer,2,2,57.0,28.5,69.2,3.45,2.43,8.43,7.98,4.76,3.22,0.168,24.4,21.8,5.4,12.6,0.0,0.0,3.6,False
,Coast-South,Monterey Peninsula,Matthew Gallagher,4,4,105.0,26.2,65.5,2.06,3.18,6.66,7.94,0.2,7.75,0.317,18.7,16.9,3.7,7.5,3.2,0.5,4.3,False
,WSC South,West LA,Carey Page III,15,28,183.0,12.2,15.8,3.55,3.94,9.02,7.93,1.4,6.53,0.535,14.4,13.2,1.7,10.1,3.2,2.3,1.2,False
,Bay Valley,Yuba,Casen Chaney,6,6,74.0,12.3,30.8,1.94,3.32,11.42,7.87,2.16,5.71,0.222,15.1,13.6,8.6,7.9,4.3,0.0,2.2,False
,South Coast-North,Mt. San Antonio,Marvel Chambers,8,25,84.0,10.5,8.4,2.84,3.91,8.03,7.84,2.05,5.79,0.251,19.2,15.9,1.9,9.3,6.2,0.6,2.5,False
,Coast-North,Chabot,Nikko Rodriguez,1,7,8.0,8.0,2.9,3.42,3.6,13.36,7.76,6.0,1.76,0.024,20.2,18.6,0.0,13.4,6.7,0.0,6.7,False
,Big Eight,Cosumnes River,Kole Simon,7,11,70.0,10.0,15.9,4.22,4.07,12.54,7.56,7.26,0.3,0.204,24.9,23.5,1.6,7.2,0.8,0.8,0.0,False
,Golden Valley,Butte,Tanner Stephens,1,1,26.0,26.0,65.0,2.29,2.51,16.64,7.51,7.23,0.27,0.075,39.1,38.9,2.2,6.5,0.0,0.0,0.0,False
,Big Eight,Diablo Valley,DJ Evans,2,2,30.0,15.0,37.6,2.19,3.03,11.63,7.47,7.81,-0.34,0.087,25.6,24.0,5.1,3.4,0.0,0.0,0.0,False
,Inland Empire Athletic,Mt. San Jacinto,Isaiah Skinner,10,10,293.0,29.3,73.1,2.83,2.58,10.66,7.36,6.12,1.24,0.834,28.9,25.9,2.9,6.9,2.6,1.4,3.3,False
,Bay Valley,Mendocino,Ahmad Artis,4,4,117.0,29.2,72.6,3.02,2.21,13.02,7.3,4.77,2.53,0.329,36.4,35.2,4.3,7.7,1.9,0.5,3.3,False
,Coast-South,San Jose,Apollo Eugene,6,7,61.0,10.2,21.8,2.04,3.38,8.23,7.29,0.36,6.94,0.173,13.3,12.8,3.8,6.7,2.9,1.0,2.9,False
,Coast-North,San Francisco,Durrell Laury,5,5,82.0,16.4,41.0,2.3,3.1,8.89,7.24,5.33,1.91,0.231,21.3,18.5,3.0,3.0,1.8,1.8,2.4,False
,Inland Empire Athletic,Cerro Coso,Joshua Escheik,9,9,133.0,14.8,37.0,1.76,3.13,9.27,7.17,5.09,2.09,0.373,25.6,23.2,6.0,3.6,2.4,0.0,2.8,False
,Coast-North,San Francisco,D'Aunte Johnson,5,5,96.0,19.2,48.0,4.75,3.13,8.81,7.16,6.44,0.73,0.268,16.1,13.7,4.2,15.1,1.0,0.5,1.0,False
,Bay Valley,Yuba,Cab Odem,5,6,21.0,4.2,8.7,4.28,3.24,10.69,7.13,3.88,3.25,0.058,35.5,33.2,0.0,2.5,2.5,0.0,2.5,False
,Orange Empire Athletic,Fullerton,Andrew Pipersburgh,22,31,261.0,11.9,21.0,4.52,3.89,6.14,7.12,3.31,3.81,0.723,12.0,10.2,1.5,22.5,0.9,2.1,1.9,False
,Bay Valley,Merritt,Jude Rockafellow,2,2,59.0,29.5,71.6,3.44,2.71,7.48,7.04,3.14,3.9,0.158,20.9,18.2,6.1,15.7,1.7,0.0,4.4,False
,Inland Empire Athletic,Cerro Coso,Trent Gordon,9,9,233.0,25.9,64.9,4.47,2.62,9.13,7.03,7.37,-0.34,0.643,25.3,23.5,1.6,14.2,0.7,0.9,3.4,False
,Inland Empire Athletic,Cerro Coso,Sincere Edwards,9,9,271.0,30.1,75.4,2.93,2.45,8.92,6.83,4.47,2.36,0.731,24.1,22.0,2.9,7.9,3.3,1.0,4.5,False
,Big Eight,Santa Rosa,Gavin Vogensen,2,2,20.0,10.0,24.9,1.88,3.19,15.77,6.79,1.64,5.15,0.053,22.5,23.8,2.8,16.8,5.6,0.0,5.6,False
,Central Valley,Merced,Michael Heidelbach,1,2,10.0,10.0,12.4,2.63,3.7,16.73,6.76,1.16,5.6,0.027,15.9,17.9,5.3,0.0,0.0,5.3,0.0,False
,WSC North,Ventura,Gerard Bolden,4,22,12.0,3.0,1.4,1.81,2.87,10.4,6.75,3.32,3.44,0.032,27.7,25.2,4.6,9.2,4.6,0.0,4.6,False
,Coast-South,Monterey Peninsula,AJ Gbeintor,4,4,63.0,15.8,39.3,1.83,3.41,5.37,6.66,0.4,6.26,0.166,16.0,14.5,6.2,6.2,0.9,0.0,2.7,False
,South Coast-South,Compton,Cameron Cruise,9,15,50.0,5.6,8.4,2.37,3.68,15.61,6.62,4.94,1.68,0.132,24.5,24.3,3.1,12.3,2.0,0.0,5.1,False
,Orange Empire Athletic,Fullerton,JQ Strong,21,31,281.0,13.4,22.6,4.1,3.55,5.55,6.53,4.58,1.95,0.728,32.0,27.3,1.8,12.1,0.4,1.2,3.6,False
,Inland Empire Athletic,Chaffey,Ryan Stewart,10,22,67.0,6.7,7.5,4.55,3.64,7.42,6.46,6.6,-0.14,0.171,12.6,10.8,2.1,19.6,2.1,1.4,1.4,False
,South Coast-South,LA Harbor,Aidan Corob,7,21,20.0,2.9,2.4,2.16,3.18,11.9,6.43,4.59,1.84,0.051,44.9,43.5,2.6,2.6,0.0,0.0,0.0,False
,Coast-South,San Jose,Malcolm Steadman,7,7,154.0,22.0,55.0,2.92,2.89,7.34,6.41,-1.28,7.69,0.395,23.0,21.9,3.8,8.3,5.3,0.8,5.3,False
,Coast-North,Ohlone,Matthew Villanueva,2,2,51.0,25.5,63.6,2.26,2.71,5.16,6.24,8.43,-2.19,0.128,32.0,23.5,6.8,9.7,0.0,0.0,3.9,False
,Inland Empire Athletic,Chaffey,Ryan Lewis,19,22,104.0,5.5,11.7,3.29,3.81,7.18,6.22,5.47,0.75,0.258,14.4,12.3,1.4,10.4,2.7,1.4,1.4,False
,Inland Empire Athletic,Victor Valley,Mardochee Sambou,9,11,238.0,26.4,54.1,5.0,2.26,15.22,6.2,7.9,-1.7,0.595,36.9,35.5,2.9,16.7,1.0,3.1,3.8,False
,Bay Valley,Mendocino,Darius Ford,4,4,108.0,27.0,67.0,2.75,3.03,11.75,6.03,2.8,3.22,0.262,20.7,20.0,4.7,11.4,1.6,0.5,1.0,False
,Inland Empire Athletic,Palo Verde,Jacorey Foster,17,17,276.0,16.2,40.6,4.15,3.09,14.16,5.88,4.78,1.1,0.663,29.9,28.0,2.4,12.1,2.6,1.7,3.2,False
,Big Eight,Santa Rosa,Justin Smith,2,2,45.0,22.5,56.0,5.0,2.88,14.87,5.88,4.28,1.61,0.108,22.5,23.9,3.7,23.7,0.0,3.7,1.2,False
,Coast-South,Cabrillo,Amare Ames,2,2,29.0,14.5,35.2,2.22,3.05,10.67,5.88,4.44,1.44,0.068,17.5,17.4,3.5,0.0,0.0,1.8,3.5,False
,Big Eight,Sacramento City,Tiyere Martin,4,5,15.0,3.8,7.4,3.93,3.76,8.5,5.88,3.83,2.05,0.036,20.0,19.0,0.0,3.3,0.0,3.3,3.3,False
,Inland Empire Athletic,Chaffey,Caike Godoy,21,22,239.0,11.4,26.8,3.92,3.76,6.82,5.86,5.68,0.18,0.566,15.5,13.3,3.3,13.3,2.0,0.2,2.5,False
