conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Golden Valley,Redwoods,Cody Whitmer,29,CG,CG,,36.4,48.6,10.4,0.4,4.2
Golden Valley,Redwoods,Garrett Hall,21,PG,PG,,97.8,1.4,0.9,0.0,0.0
Golden Valley,Redwoods,Isidro Garcia,16,WG,WG,,17.2,1.6,72.8,8.0,0.3
Golden Valley,Redwoods,Jett Cheong,31,s-PG,s-PG,,55.6,43.5,0.8,0.0,0.1
Golden Valley,Redwoods,Kai Purcell,31,CG,CG,,24.2,73.9,1.7,0.0,0.1
Golden Valley,Redwoods,Lucq Anderson,29,PG,PG,,99.7,0.3,0.0,0.0,0.0
Golden Valley,Redwoods,Luka Molin,19,s-PG,s-PG,,54.3,34.6,9.1,0.3,1.7
Golden Valley,Redwoods,Mason Mottashed,31,s-PG,s-PG,,64.9,32.5,2.3,0.0,0.2
Golden Valley,Redwoods,Mason Railsback,29,PF/C,PF/C,,1.3,13.3,1.1,0.4,83.8
Golden Valley,Redwoods,Trey Neff,31,CG,CG,,19.5,79.5,0.9,0.0,0.1
Golden Valley,Redwoods,Ty Neff,31,s-PG,s-PG,,50.0,49.3,0.6,0.0,0.0
Golden Valley,Shasta,Aiden Pearsall-Morgan,25,s-PG,s-PG,,73.3,24.9,1.5,0.1,0.2
Golden Valley,Shasta,Anthony Sanchez,19,CG,CG,,22.9,62.4,13.0,0.5,1.2
Golden Valley,Shasta,Aramane Collins,24,WG,WG,,25.5,45.5,25.6,1.9,1.6
Golden Valley,Shasta,Benjamin Keown,28,CG,CG,,24.2,73.4,2.1,0.2,0.1
Golden Valley,Shasta,Carson Kingston,27,CG,CG,,21.0,75.0,3.7,0.1,0.2
Golden Valley,Shasta,Christopher Phipps,25,S-PF,S-PF,,0.1,0.5,32.6,61.1,5.7
Golden Valley,Shasta,Evan Martinez,18,s-PG,s-PG,,59.8,35.2,4.3,0.5,0.1
Golden Valley,Shasta,Hunter Warren,26,CG,CG,,48.2,45.3,5.6,0.2,0.7
Golden Valley,Shasta,Jason Lagdamon,27,PG,PG,,87.7,4.8,7.0,0.2,0.2
Golden Valley,Shasta,Kendell Gerig,25,WG,WG,,16.9,38.7,22.7,4.3,17.5
Golden Valley,Shasta,Osirus Mitchell-Peoples,17,CG,CG,,37.4,48.3,13.0,0.1,1.3
Golden Valley,Shasta,Tyrese Christie,28,WF,WF,,1.5,7.3,77.2,12.1,1.9
Golden Valley,Siskiyous,Ajay Hodge,18,WG,WG,,24.7,38.8,20.8,2.6,13.1
Golden Valley,Siskiyous,Alex Padilla,12,WG,WG,,20.8,5.1,55.0,17.6,1.5
Golden Valley,Siskiyous,Bryce Rollins,20,S-PF,S-PF,,0.5,0.4,47.8,50.3,1.0
Golden Valley,Siskiyous,Cameron Collord,28,WG,WG,,30.5,38.0,13.7,1.0,16.8
Golden Valley,Siskiyous,Cian Campbell,10,WF,WF,,11.1,10.5,49.3,26.2,2.9
Golden Valley,Siskiyous,Cole Bernius,28,C,C,,0.0,0.2,0.1,0.8,98.9
Golden Valley,Siskiyous,Daniel Yancey,13,s-PG,s-PG,,84.7,10.5,4.2,0.1,0.3
Golden Valley,Siskiyous,Dylan Neufeld,28,CG,CG,,26.9,56.0,9.4,1.7,6.0
Golden Valley,Siskiyous,Landon Ellis,28,CG,CG,,22.8,58.4,12.6,2.7,3.5
Golden Valley,Siskiyous,Matthew McEwen,27,s-PG,s-PG,,53.0,21.6,19.0,3.3,3.1
Golden Valley,Siskiyous,Nick Dore,28,PF/C,PF/C,,4.4,26.2,15.4,7.5,46.5
Golden Valley,Siskiyous,Starz Saavedra,10,WF,WF,,1.7,2.4,48.7,43.9,3.3
Golden Valley,Siskiyous,Tanner Jolley,28,S-PF,S-PF,,1.0,4.1,20.9,53.7,20.3
Inland Empire Athletic,Barstow,Anthony Prestia,27,CG,CG,,27.0,65.8,5.3,0.2,1.7
Inland Empire Athletic,Barstow,Benedict Gesulga,26,PG,PG,,90.1,9.6,0.2,0.0,0.0
Inland Empire Athletic,Barstow,Chimo Ozonoh,26,CG,CG,,40.2,41.7,15.6,1.2,1.4
Inland Empire Athletic,Barstow,Da'Shon Palmer,23,S-PF,S-PF,,0.2,0.8,41.8,54.4,2.9
Inland Empire Athletic,Barstow,Derek Eide,27,PF/C,PF/C,,0.6,12.6,16.4,28.8,41.6
Inland Empire Athletic,Barstow,Jack Roberts,27,WG,WG,,19.1,26.6,45.9,7.6,0.9
Inland Empire Athletic,Barstow,Jalen Blanchard,27,CG,CG,,32.7,55.5,10.0,0.3,1.5
Inland Empire Athletic,Barstow,Jalen Fultz,10,s-PG,s-PG,,60.4,20.7,18.5,0.3,0.1
Inland Empire Athletic,Barstow,Jayden Demeo,19,s-PG,s-PG,,52.3,40.2,7.3,0.1,0.1
Inland Empire Athletic,Barstow,Kaleb Foster,20,CG,CG,,35.0,38.7,22.4,1.8,2.2
Inland Empire Athletic,Barstow,Shakir Arrey,8,WF,WF,,1.9,10.3,63.8,23.3,0.7
Inland Empire Athletic,Barstow,Tajon Perkins- Bell,19,CG,CG,,33.7,54.7,10.6,0.4,0.5
Inland Empire Athletic,Cerro Coso,Darnell Turner Jr.,31,S-PF,S-PF,,3.7,12.1,12.4,65.1,6.6
Inland Empire Athletic,Cerro Coso,Destin Jenkins,30,WG,WG,,12.8,68.3,9.2,0.5,9.2
Inland Empire Athletic,Cerro Coso,Eddie Garner,31,PG,PG,,97.9,2.1,0.0,0.0,0.0
Inland Empire Athletic,Cerro Coso,Freddie Acosta,6,WF,WF,,0.5,1.3,49.4,47.7,1.2
Inland Empire Athletic,Cerro Coso,Jakwon Morris,18,WG,WG,,22.5,14.7,53.1,6.4,3.4
Inland Empire Athletic,Cerro Coso,Jason Morris,25,WF,WF,,9.5,16.7,41.1,22.0,10.7
Inland Empire Athletic,Cerro Coso,Jonathan Leggett,17,s-PG,s-PG,,68.4,17.2,12.8,0.6,0.9
Inland Empire Athletic,Cerro Coso,Joshua Escheik,31,s-PG,s-PG,,70.4,28.4,1.0,0.0,0.1
Inland Empire Athletic,Cerro Coso,Kaleb McClendon,12,WG,WG,,18.5,22.2,39.0,3.4,16.9
Inland Empire Athletic,Cerro Coso,Malachi Greenwich,31,WG,WG,,4.3,31.6,28.5,7.0,28.5
Inland Empire Athletic,Cerro Coso,Noah Brown,13,PG,PG,,88.8,10.7,0.4,0.0,0.1
Inland Empire Athletic,Cerro Coso,Sincere Edwards,31,WG,WG,,9.9,66.7,5.1,2.3,16.0
Inland Empire Athletic,Cerro Coso,Trent Gordon,30,PF/C,PF/C,,0.0,0.0,1.1,96.0,2.9
Inland Empire Athletic,Chaffey,Brody Davis,29,PF/C,PF/C,,0.5,3.0,6.6,69.6,20.4
Inland Empire Athletic,Chaffey,Caike Godoy,28,WG,WG,,8.6,18.6,52.6,14.4,5.8
Inland Empire Athletic,Chaffey,Elijah Goad,29,CG,CG,,36.3,58.6,4.4,0.2,0.5
Inland Empire Athletic,Chaffey,Eric Shepard,11,WG,WG,,12.0,39.0,41.0,2.6,5.3
Inland Empire Athletic,Chaffey,Jacob Barcelo,29,s-PG,s-PG,,58.8,36.0,4.9,0.1,0.2
Inland Empire Athletic,Chaffey,Kwinten Crenshaw,12,s-PG,s-PG,,62.5,35.0,2.4,0.0,0.1
Inland Empire Athletic,Chaffey,Marcus Green,27,CG,CG,,11.2,77.7,7.2,2.2,1.7
Inland Empire Athletic,Chaffey,Mourad Toure,26,CG,CG,,18.1,66.9,12.9,0.3,1.8
Inland Empire Athletic,Chaffey,Nate Simon,29,s-PG,s-PG,,60.0,40.0,0.0,0.0,0.0
Inland Empire Athletic,Chaffey,Ryan Lewis,24,WG,WG,,20.5,54.2,14.1,0.2,11.0
Inland Empire Athletic,Chaffey,Ryan Stewart,15,WF,WF,,0.9,3.0,45.8,42.9,7.6
Inland Empire Athletic,Chaffey,Shadale Knight,28,PG,PG,,92.9,7.1,0.0,0.0,0.0
Inland Empire Athletic,Chaffey,Shaden Knight,23,s-PG,s-PG,,76.0,23.6,0.4,0.0,0.0
Inland Empire Athletic,Chaffey,Uriyah Rojas,28,CG,CG,,24.1,72.7,2.2,0.1,1.0
Inland Empire Athletic,Copper Mountain,Chris Johnson,25,WG,WG,,26.9,32.4,32.8,1.7,6.1
Inland Empire Athletic,Copper Mountain,DJ Ralston,27,CG,CG,,27.2,68.3,3.0,0.3,1.2
Inland Empire Athletic,Copper Mountain,Damian Ruiz,12,CG,CG,,36.4,61.8,1.2,0.1,0.5
Inland Empire Athletic,Copper Mountain,Demiem king,17,WF,WF,,2.5,14.9,32.5,28.8,21.3
Inland Empire Athletic,Copper Mountain,Isaac Lopez,18,CG,CG,,40.9,38.9,15.3,1.2,3.7
Inland Empire Athletic,Copper Mountain,"Jacob ""AJ"" Pearson",27,CG,CG,,42.2,48.4,8.3,0.4,0.7
Inland Empire Athletic,Copper Mountain,Jordan Montgomery,25,s-PG,s-PG,,66.7,32.0,1.2,0.0,0.1
Inland Empire Athletic,Copper Mountain,Levin Holloway,28,WG,WG,,14.0,36.5,26.6,3.0,20.0
Inland Empire Athletic,Copper Mountain,Luke George,27,CG,CG,,20.2,69.6,4.9,0.9,4.5
Inland Empire Athletic,Copper Mountain,Phil Bernardez,28,WG,WG,,25.4,45.3,17.2,7.1,5.0
Inland Empire Athletic,Copper Mountain,Tyzhon Johnson,7,WG,WG,,34.7,12.4,47.9,4.0,0.9
Inland Empire Athletic,Desert,Brett Nerad,7,s-PG,s-PG,,76.1,21.3,1.1,0.0,1.6
Inland Empire Athletic,Desert,Christopher Dodge,9,S-PF,S-PF,,0.1,1.0,32.4,56.2,10.3
Inland Empire Athletic,Desert,Daniel Davis,14,WG,WG,,28.0,14.8,56.8,0.3,0.1
Inland Empire Athletic,Desert,Davion Johnson,10,s-PG,s-PG,,55.4,11.4,29.8,3.1,0.3
Inland Empire Athletic,Desert,Isaiah Goad,28,CG,CG,,34.9,54.8,9.4,0.3,0.6
Inland Empire Athletic,Desert,Jamerson McClendon,28,PF/C,PF/C,,2.0,19.4,13.7,10.3,54.5
Inland Empire Athletic,Desert,Jermayn Baxter,23,WG,WG,,3.0,78.0,6.8,2.1,10.0
Inland Empire Athletic,Desert,Joseph Rojas,19,s-PG,s-PG,,53.0,46.3,0.6,0.0,0.1
Inland Empire Athletic,Desert,Luke Mathis,26,s-PG,s-PG,,80.3,19.5,0.2,0.0,0.0
Inland Empire Athletic,Desert,Raymond Benjamin,19,WF,WF,,0.8,2.2,44.4,33.1,19.5
Inland Empire Athletic,Desert,Sedrick Johnson,28,PF/C,PF/C,,0.7,5.0,18.8,17.7,57.8
Inland Empire Athletic,Desert,Trevon Batts,27,WF,WF,,0.3,1.7,56.4,33.8,7.9
Inland Empire Athletic,Desert,Wilfred Weir,23,WG,WG,,8.2,45.6,21.4,5.1,19.7
Inland Empire Athletic,Mt. San Jacinto,Armani Battiste,26,WF,WF,,0.2,0.6,52.0,45.5,1.6
Inland Empire Athletic,Mt. San Jacinto,Azmar Sabb,27,WG,WG,,14.6,25.7,51.7,2.2,5.7
Inland Empire Athletic,Mt. San Jacinto,BJ Brown,26,s-PG,s-PG,,50.1,48.5,1.4,0.0,0.1
Inland Empire Athletic,Mt. San Jacinto,Bruce Robison,19,CG,CG,,33.8,38.5,24.3,1.1,2.2
Inland Empire Athletic,Mt. San Jacinto,Darius Mason,19,PF/C,PF/C,,6.8,20.2,23.8,16.1,33.1
Inland Empire Athletic,Mt. San Jacinto,Dasean Stevens,31,CG,CG,,15.0,77.7,5.5,0.6,1.2
Inland Empire Athletic,Mt. San Jacinto,Elijah Shirley,30,S-PF,S-PF,,0.0,0.4,13.6,75.7,10.2
Inland Empire Athletic,Mt. San Jacinto,Isaiah Ross,12,s-PG,s-PG,,78.8,1.3,18.4,1.5,0.0
Inland Empire Athletic,Mt. San Jacinto,Isaiah Skinner,28,CG,CG,,10.5,86.3,1.6,0.3,1.3
Inland Empire Athletic,Mt. San Jacinto,Isiah Shirley,31,WG,WG,,11.3,66.8,14.3,5.2,2.5
Inland Empire Athletic,Mt. San Jacinto,Jackson Bernardo,30,PG,PG,,86.4,13.4,0.3,0.0,0.0
Inland Empire Athletic,Mt. San Jacinto,Nate Padilla,15,PG,PG,,93.3,6.6,0.0,0.0,0.0
Inland Empire Athletic,Mt. San Jacinto,Stephen Morgan,16,WF,WF,,0.2,0.5,51.5,47.0,0.9
Inland Empire Athletic,Mt. San Jacinto,Tyler Frazier-Mathews,25,WG,WG,,20.0,53.0,13.1,1.0,12.8
Inland Empire Athletic,Palo Verde,Davion Cobb,27,s-PG,s-PG,,71.4,19.7,8.2,0.1,0.6
Inland Empire Athletic,Palo Verde,J.D. Carr,26,WG,WG,,4.5,36.3,24.8,0.8,33.5
Inland Empire Athletic,Palo Verde,Jacorey Foster,28,PF/C,PF/C,,3.4,29.6,24.5,4.9,37.5
Inland Empire Athletic,Palo Verde,Jaylen Ayala,28,CG,CG,,48.4,51.2,0.3,0.0,0.1
Inland Empire Athletic,Palo Verde,Josef Major,18,WF,WF,,0.2,2.9,35.7,31.2,29.9
Inland Empire Athletic,Palo Verde,Kamari Johnson,28,CG,CG,,17.3,65.7,10.3,0.5,6.2
Inland Empire Athletic,Palo Verde,Kareem Hickman,20,s-PG,s-PG,,61.9,9.8,27.3,0.8,0.3
Inland Empire Athletic,Palo Verde,Kir Diew,28,WG,WG,,5.4,18.8,60.0,3.3,12.5
Inland Empire Athletic,Palo Verde,Malik Russell,28,s-PG,s-PG,,73.7,26.1,0.2,0.0,0.0
Inland Empire Athletic,Palo Verde,Manny Duany,21,WG,WG,,8.8,12.4,62.5,10.1,6.1
Inland Empire Athletic,Palo Verde,Teren Smith,23,CG,CG,,18.8,66.4,2.4,0.7,11.7
Inland Empire Athletic,San Bernardino Valley,Andrew Graves,17,WF,WF,,0.1,0.8,48.6,48.1,2.4
Inland Empire Athletic,San Bernardino Valley,Benjamin Byrd,28,S-PF,S-PF,,0.1,0.1,20.1,78.7,1.0
Inland Empire Athletic,San Bernardino Valley,Chine Nwanevu,28,WG,WG,,4.5,39.6,14.1,27.9,13.8
Inland Empire Athletic,San Bernardino Valley,David Burnham,12,PG,PG,,99.9,0.1,0.0,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,Duwan Franklin,28,CG,CG,,33.6,58.1,7.3,0.1,1.0
Inland Empire Athletic,San Bernardino Valley,Gabriel Patrick,14,CG,CG,,43.4,10.1,43.0,2.9,0.7
Inland Empire Athletic,San Bernardino Valley,Isaiah Espinoza,21,s-PG,s-PG,,72.7,25.5,1.6,0.0,0.2
Inland Empire Athletic,San Bernardino Valley,Jason Lee,28,PG,PG,,88.1,11.9,0.0,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,Jeremiah Whitmore,20,WG,WG,,15.1,51.2,16.8,0.2,16.6
Inland Empire Athletic,San Bernardino Valley,Kenyani Lee,26,CG,CG,,30.2,50.6,18.2,0.9,0.1
Inland Empire Athletic,San Bernardino Valley,Malachi Owens,24,WG,WG,,11.5,72.6,12.5,1.2,2.2
Inland Empire Athletic,San Bernardino Valley,Michael Miller,28,CG,CG,,20.7,78.4,0.8,0.1,0.0
Inland Empire Athletic,San Bernardino Valley,Sylis Gray,25,CG,CG,,33.2,64.2,1.3,0.1,1.1
Inland Empire Athletic,Victor Valley,Alijah Gonsalves,25,CG,CG,,44.2,42.4,9.9,0.5,3.0
Inland Empire Athletic,Victor Valley,Dominique Finks,24,S-PF,S-PF,,1.2,5.1,37.3,50.2,6.2
Inland Empire Athletic,Victor Valley,Jarren Neal,20,WG,WG,,25.9,46.3,22.8,0.4,4.6
Inland Empire Athletic,Victor Valley,Jel Aguek,27,WG,WG,,6.3,37.7,18.4,6.8,30.8
Inland Empire Athletic,Victor Valley,Jordan Malveaux,28,CG,CG,,36.6,58.7,3.5,0.4,0.8
Inland Empire Athletic,Victor Valley,Joseph Lucas,11,S-PF,S-PF,,0.0,0.1,11.7,78.8,9.3
Inland Empire Athletic,Victor Valley,Ken'Yon Crittenden,14,WG,WG,,21.5,41.0,16.7,11.1,9.7
Inland Empire Athletic,Victor Valley,Mardochee Sambou,24,PF/C,PF/C,,0.0,0.0,0.5,37.4,62.0
Inland Empire Athletic,Victor Valley,Mason Bush,28,WG,WG,,29.8,36.2,26.1,2.1,5.8
Inland Empire Athletic,Victor Valley,Sheldon Grant,27,CG,CG,,44.0,50.7,3.7,0.1,1.4
Orange Empire Athletic,Cypress,Allen Wright,28,WF,WF,,3.4,16.5,59.9,17.3,2.9
Orange Empire Athletic,Cypress,Axel Perez,5,WG,WG,,10.7,73.0,11.7,0.0,4.5
Orange Empire Athletic,Cypress,Chukwudi Okoli,12,S-PF,S-PF,,0.1,0.5,38.0,58.2,3.2
Orange Empire Athletic,Cypress,Daniel Hatch,12,s-PG,s-PG,,52.0,32.7,13.8,0.2,1.2
Orange Empire Athletic,Cypress,Erik Weeks,16,CG,CG,,40.5,20.2,35.9,2.1,1.3
Orange Empire Athletic,Cypress,Gabriel Navarro,28,s-PG,s-PG,,52.8,43.5,3.6,0.0,0.1
Orange Empire Athletic,Cypress,Higgy Katoa,24,s-PG,s-PG,,77.4,19.4,3.2,0.0,0.0
Orange Empire Athletic,Cypress,Ja'Shawn Chisel,24,CG,CG,,27.0,63.4,6.9,0.5,2.1
Orange Empire Athletic,Cypress,James Christian III,25,CG,CG,,32.0,36.5,29.2,1.7,0.7
Orange Empire Athletic,Cypress,Kj Carr,25,PG,PG,,96.4,1.9,1.6,0.0,0.0
Orange Empire Athletic,Cypress,Luke Washington,27,WG,WG,,10.8,23.0,44.8,6.4,15.0
Orange Empire Athletic,Cypress,Mark Onyejekwe,28,CG,CG,,20.4,78.5,0.9,0.0,0.1
Orange Empire Athletic,Cypress,Peyton Guerrero,26,WG,WG,,12.4,58.2,11.6,5.0,12.8
Orange Empire Athletic,Cypress,Zion Jones,21,PG,PG,,92.4,7.3,0.3,0.0,0.0
Orange Empire Athletic,Fullerton,Addy G'Bye,28,CG,CG,,42.3,51.6,4.8,0.1,1.3
Orange Empire Athletic,Fullerton,Alex Archer,31,WG,WG,,4.7,7.1,82.8,4.8,0.5
Orange Empire Athletic,Fullerton,Amound Anderson II,26,CG,CG,,45.7,51.5,2.4,0.1,0.4
Orange Empire Athletic,Fullerton,Andrew Pipersburgh,23,S-PF,S-PF,,0.1,0.5,44.6,49.2,5.6
Orange Empire Athletic,Fullerton,Christian Watson,32,WG,WG,,7.2,57.7,6.3,3.9,24.8
Orange Empire Athletic,Fullerton,Godfrey Little,32,s-PG,s-PG,,61.7,36.6,1.5,0.0,0.2
Orange Empire Athletic,Fullerton,JQ Strong,21,WF,WF,,1.4,7.1,72.0,11.3,8.3
Orange Empire Athletic,Fullerton,Jaden Byers,30,CG,CG,,40.6,27.5,30.2,0.9,0.7
Orange Empire Athletic,Fullerton,Jeremiah Davis,28,CG,CG,,16.4,69.8,11.0,0.7,2.1
Orange Empire Athletic,Fullerton,Justin Davis,31,s-PG,s-PG,,84.0,15.5,0.5,0.0,0.0
Orange Empire Athletic,Fullerton,Justyn Hunter,7,PG,PG,,100.0,0.0,0.0,0.0,0.0
Orange Empire Athletic,Fullerton,RJ Banks,19,s-PG,s-PG,,57.1,41.1,1.5,0.0,0.3
Orange Empire Athletic,Fullerton,Shawn Woodson,32,WG,WG,,22.8,45.5,29.3,0.6,1.9
Orange Empire Athletic,Golden West,Avery Pauole,5,WF,WF,,0.6,0.7,74.5,23.5,0.8
Orange Empire Athletic,Golden West,Darrian Hammons,22,WG,WG,,15.7,30.9,45.1,4.8,3.5
Orange Empire Athletic,Golden West,Dj Williams,25,CG,CG,,27.8,67.7,4.4,0.1,0.1
Orange Empire Athletic,Golden West,Dominic Mcbride,23,s-PG,s-PG,,58.7,41.1,0.1,0.0,0.0
Orange Empire Athletic,Golden West,Keannu Martinez,7,WG,WG,,11.4,9.8,69.8,6.6,2.4
Orange Empire Athletic,Golden West,Mayley Borrero,11,PG,PG,,99.7,0.1,0.2,0.0,0.0
Orange Empire Athletic,Golden West,Myles Alapag,14,PG,PG,,90.6,7.2,2.1,0.0,0.1
Orange Empire Athletic,Golden West,Noel Camejo,24,WG,WG,,7.4,67.2,21.1,3.7,0.5
Orange Empire Athletic,Golden West,Soma Doherty,23,WG,WG,,7.2,30.6,50.7,5.6,6.0
Orange Empire Athletic,Golden West,Tavin Adamson,17,WF,WF,,0.9,5.8,61.6,23.0,8.7
Orange Empire Athletic,Golden West,Tre Richard,23,WG,WG,,4.1,20.4,60.6,5.8,9.0
Orange Empire Athletic,Golden West,Trevor Vertiz,17,WG,WG,,8.6,27.0,35.6,20.5,8.4
Orange Empire Athletic,Golden West,Yvan Lorng,25,WG,WG,,8.6,27.5,42.9,13.7,7.3
Orange Empire Athletic,Irvine Valley,Ammon Allan,29,CG,CG,,48.8,31.9,18.4,0.2,0.6
Orange Empire Athletic,Irvine Valley,David Ogunlade,29,s-PG,s-PG,,63.1,34.5,2.3,0.0,0.1
Orange Empire Athletic,Irvine Valley,Dominic Sarmiento,15,WF,WF,,2.8,4.1,75.7,15.4,2.0
Orange Empire Athletic,Irvine Valley,Ethan Tauber,26,WF,WF,,0.7,2.9,67.2,22.8,6.5
Orange Empire Athletic,Irvine Valley,Jesse Stines,29,PF/C,PF/C,,0.4,13.5,5.7,2.8,77.7
Orange Empire Athletic,Irvine Valley,Jose Acevedo,20,s-PG,s-PG,,58.3,37.2,3.8,0.1,0.6
Orange Empire Athletic,Irvine Valley,Josiah Reed,29,WG,WG,,12.5,51.7,34.3,0.3,1.3
Orange Empire Athletic,Irvine Valley,Luke Farrington,24,CG,CG,,36.3,61.9,1.2,0.0,0.6
Orange Empire Athletic,Irvine Valley,Marcus Carter,29,s-PG,s-PG,,53.1,37.0,9.2,0.2,0.5
Orange Empire Athletic,Irvine Valley,Matt Lee,7,WG,WG,,17.4,6.4,61.4,12.8,1.9
Orange Empire Athletic,Irvine Valley,Roman Swizek,29,CG,CG,,24.0,56.3,18.7,0.4,0.6
Orange Empire Athletic,Orange Coast,Cade Dickey,15,CG,CG,,47.6,20.3,24.0,4.1,4.1
Orange Empire Athletic,Orange Coast,Cody Aquino,28,CG,CG,,22.7,75.6,1.6,0.0,0.1
Orange Empire Athletic,Orange Coast,Donya'e Dickson,18,WG,WG,,25.8,41.1,29.1,2.3,1.8
Orange Empire Athletic,Orange Coast,Isaac Padilla,17,CG,CG,,11.2,82.7,2.8,1.2,2.2
Orange Empire Athletic,Orange Coast,Isaiah Lee,27,CG,CG,,46.7,48.2,4.9,0.1,0.1
Orange Empire Athletic,Orange Coast,Jack Carroll,9,CG,CG,,48.7,46.8,3.6,0.1,0.8
Orange Empire Athletic,Orange Coast,Josh Govett,28,s-PG,s-PG,,69.6,29.8,0.6,0.0,0.0
Orange Empire Athletic,Orange Coast,Justin Thompson,17,WG,WG,,8.2,3.2,77.4,11.0,0.3
Orange Empire Athletic,Orange Coast,Keon Young,18,CG,CG,,24.4,54.3,20.2,0.6,0.6
Orange Empire Athletic,Orange Coast,Mitchell Rawlins,27,PF/C,PF/C,,0.0,0.1,5.2,91.5,3.1
Orange Empire Athletic,Orange Coast,Omar Cordy,24,S-PF,S-PF,,0.6,1.8,46.9,47.9,2.8
Orange Empire Athletic,Orange Coast,Sam Hunter,15,WG,WG,,8.7,80.3,3.0,0.6,7.3
Orange Empire Athletic,Orange Coast,Timothy Bahadoor,26,s-PG,s-PG,,57.4,38.8,3.4,0.1,0.3
Orange Empire Athletic,Orange Coast,Zach Jones,24,S-PF,S-PF,,0.4,1.1,34.0,62.1,2.4
Orange Empire Athletic,Riverside,Bryce Hall,10,WF,WF,,3.3,2.8,66.4,27.0,0.4
Orange Empire Athletic,Riverside,Darius McClain,26,WG,WG,,12.4,56.6,27.3,1.2,2.5
Orange Empire Athletic,Riverside,Deacon Toliver,25,S-PF,S-PF,,0.0,0.0,15.7,83.4,0.8
Orange Empire Athletic,Riverside,Isaiah Williams,23,PG,PG,,90.6,6.0,3.4,0.0,0.0
Orange Empire Athletic,Riverside,Jonathan Markham,14,S-PF,S-PF,,0.1,0.3,40.6,55.8,3.3
Orange Empire Athletic,Riverside,Joseph Barnes,17,s-PG,s-PG,,64.7,17.2,17.7,0.2,0.2
Orange Empire Athletic,Riverside,"Michael Brooks, II",22,PG,PG,,99.8,0.2,0.1,0.0,0.0
Orange Empire Athletic,Riverside,Nicholas Flemming,26,WF,WF,,0.8,7.4,46.6,39.0,6.3
Orange Empire Athletic,Riverside,Shaquille Samuels,24,WF,WF,,0.9,6.3,64.2,19.1,9.5
Orange Empire Athletic,Riverside,Tomi Adesiji,26,CG,CG,,22.7,76.0,1.2,0.0,0.1
Orange Empire Athletic,Riverside,"Troy Barbarin, Jr",24,CG,CG,,42.7,52.7,3.5,0.1,1.0
Orange Empire Athletic,Riverside,Yiming Cheng,10,WF,WF,,0.5,0.6,83.3,15.4,0.2
Orange Empire Athletic,Riverside,Zion Washington,6,PF/C,PF/C,,0.0,0.0,2.3,90.4,7.2
Orange Empire Athletic,Saddleback,Andre Speight,28,s-PG,s-PG,,59.7,39.2,1.1,0.0,0.0
Orange Empire Athletic,Saddleback,Charlie Stallings,31,WG,WG,,7.2,32.5,39.0,11.2,10.2
Orange Empire Athletic,Saddleback,Hayden Fletcher,31,PG,PG,,96.9,2.2,0.9,0.0,0.0
Orange Empire Athletic,Saddleback,Jackson Gray,31,s-PG,s-PG,,68.6,29.7,1.4,0.0,0.3
Orange Empire Athletic,Saddleback,Jackson Welch,25,WG,WG,,29.3,18.5,45.2,3.9,3.1
Orange Empire Athletic,Saddleback,James Burries,30,WG,WG,,7.3,66.3,19.5,3.8,3.1
Orange Empire Athletic,Saddleback,John McFadden,31,WG,WG,,1.8,70.5,5.6,7.3,14.9
Orange Empire Athletic,Saddleback,Lesly Keenan Joseph,14,WF,WF,,3.6,1.9,64.4,26.3,3.8
Orange Empire Athletic,Saddleback,Malachi Hiers,30,WG,WG,,6.1,12.7,68.0,9.2,4.0
Orange Empire Athletic,Saddleback,O'Neil Drury,28,s-PG,s-PG,,60.3,30.0,8.8,0.1,0.8
Orange Empire Athletic,Saddleback,Qahhar Burns,30,s-PG,s-PG,,82.6,14.9,2.4,0.0,0.0
Orange Empire Athletic,Santa Ana,Bohdi Armstrong,26,CG,CG,,40.8,47.2,10.7,0.2,1.1
Orange Empire Athletic,Santa Ana,Cam Johnson,14,WG,WG,,4.6,10.3,76.9,7.2,1.1
Orange Empire Athletic,Santa Ana,Court Franklin,28,S-PF,S-PF,,0.0,0.6,26.1,72.5,0.8
Orange Empire Athletic,Santa Ana,David Lewis,8,CG,CG,,38.1,26.6,34.6,0.2,0.5
Orange Empire Athletic,Santa Ana,Ja'Von Maxwell,28,PF/C,PF/C,,0.1,2.5,12.6,7.8,77.1
Orange Empire Athletic,Santa Ana,Jaitice Hayes,23,WG,WG,,36.9,6.8,52.7,3.5,0.1
Orange Empire Athletic,Santa Ana,Jimmy Williams,24,CG,CG,,28.1,60.7,9.7,0.5,1.0
Orange Empire Athletic,Santa Ana,Kaden Minter,27,PF/C,PF/C,,1.1,24.7,1.6,1.4,71.2
Orange Empire Athletic,Santa Ana,Karson Roberts,23,PG,PG,,89.5,9.7,0.8,0.0,0.0
Orange Empire Athletic,Santa Ana,Mac West,27,CG,CG,,7.8,86.5,5.1,0.3,0.2
Orange Empire Athletic,Santa Ana,Sam Aryan,21,WF,WF,,2.9,1.8,68.8,25.8,0.7
Orange Empire Athletic,Santa Ana,Terron Toney,5,PG,PG,,96.8,0.7,2.6,0.0,0.0
