rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
275,WSC North,Oxnard,Jose Valdovinos,17,20,516.0,30.4,64.5,1.83,3.3,3.88,-6.87,-3.32,-3.55,-0.767,13.5,12.5,6.9,4.1,1.0,0.2,2.9,True
276,South Coast-North,Los Angeles City,Jaelin Brown,24,24,622.0,25.9,65.0,4.5,3.16,6.04,-7.01,-6.11,-0.9,-0.953,17.5,18.4,1.8,17.1,1.8,1.2,3.9,True
277,WSC North,LA Pierce,Jalen Thomas,22,22,456.0,20.7,51.3,2.72,3.1,5.15,-7.12,-6.21,-0.91,-0.704,15.6,16.9,3.1,10.7,3.1,0.3,5.0,True
278,WSC South,Santa Monica,Michael Kalu,25,25,410.0,16.4,40.8,4.3,4.08,3.54,-7.7,-6.48,-1.23,-0.709,8.8,8.7,1.6,9.8,0.6,2.9,3.2,True
279,WSC South,Santa Monica,Anthony Minoletti,25,25,504.0,20.2,50.2,2.24,3.72,3.27,-7.97,-5.62,-2.35,-0.913,8.9,8.7,3.5,8.3,1.2,0.0,3.7,True
280,South Coast-North,Los Angeles City,Kye Usher-Brown,24,24,790.0,32.9,82.6,2.18,1.93,4.94,-8.11,-5.9,-2.21,-1.476,20.5,22.0,7.1,6.9,2.2,0.2,6.1,True
281,South Coast-North,Los Angeles City,Troy Agtang,21,24,510.0,24.3,53.3,2.23,2.99,4.89,-8.15,-5.91,-2.24,-0.96,16.3,17.2,4.7,4.3,0.9,0.0,4.4,True
282,South Coast-North,Rio Hondo,Kenneth Bailey,23,26,353.0,15.3,33.5,2.04,4.06,1.99,-8.24,-3.92,-4.33,-0.663,14.0,12.8,4.1,4.9,1.4,0.0,3.9,True
283,South Coast-North,Rio Hondo,Isaiah Edwards,26,26,450.0,17.3,42.7,3.08,4.33,1.9,-8.33,-3.93,-4.4,-0.857,11.9,10.8,1.9,5.2,1.6,0.7,2.4,True
284,South Coast-North,Los Angeles City,Brayden Fu,20,24,523.0,26.1,54.7,2.43,3.32,4.58,-8.47,-6.52,-1.95,-1.035,16.9,18.0,3.3,6.4,1.1,0.1,3.4,True
285,WSC South,LA Valley,Matthew Monroy,24,25,357.0,14.9,35.4,2.28,3.91,3.05,-8.59,-6.33,-2.26,-0.712,16.2,15.7,2.3,5.9,2.8,0.4,3.1,True
286,WSC South,Santa Monica,Jontue Cooper,25,25,638.0,25.5,63.5,2.62,2.4,2.55,-8.69,-5.99,-2.7,-1.295,18.5,18.2,7.4,8.2,1.7,1.0,8.1,True
287,Inland Empire Athletic,Desert,Stephon Souvenir,17,19,389.0,22.9,50.9,3.96,4.19,3.33,-8.73,-8.09,-0.64,-0.793,9.2,10.3,2.8,7.0,1.1,1.5,2.3,True
288,WSC North,Oxnard,Blake Jones,12,20,290.0,24.2,36.3,3.91,4.32,2.01,-8.74,-5.59,-3.14,-0.596,15.3,14.3,1.9,6.3,1.6,0.4,4.2,True
289,Pacific Coast Athletic,Grossmont,Tyson Lefever,21,21,391.0,18.6,46.2,2.6,3.47,2.5,-9.41,-3.84,-5.57,-0.876,12.1,11.5,3.1,6.0,0.6,0.0,3.7,True
290,WSC North,LA Pierce,Kameron Fricks,22,22,518.0,23.5,58.2,3.63,3.09,2.54,-9.73,-6.93,-2.8,-1.208,15.5,16.7,2.2,6.7,1.3,0.5,3.8,True
291,Orange Empire Athletic,Orange Coast,Logan Barbee,23,24,443.0,19.3,46.1,2.56,2.94,6.68,-9.8,-5.75,-4.05,-1.053,16.9,18.0,4.9,7.2,3.2,0.4,5.5,True
292,South Coast-North,Los Angeles City,Leroy Perry,22,24,444.0,20.2,46.4,2.33,3.24,2.87,-10.18,-9.03,-1.15,-1.111,18.2,19.4,5.4,8.0,2.6,0.1,8.0,True
293,WSC North,LA Pierce,Tyler Sturgeon,19,22,392.0,20.6,44.1,3.62,4.09,1.81,-10.46,-7.73,-2.73,-1.0,5.8,6.4,0.8,7.5,1.4,0.4,2.2,True
294,WSC North,Oxnard,Jaeden Merchant,20,20,406.0,20.3,50.8,2.65,4.01,0.24,-10.51,-7.61,-2.9,-1.055,12.3,11.5,4.0,7.2,1.0,0.6,5.5,True
295,Orange Empire Athletic,Orange Coast,Zach Moloian,24,24,484.0,20.2,50.4,3.02,2.71,5.92,-10.56,-5.2,-5.35,-1.262,16.8,17.8,4.6,6.3,1.6,0.2,4.4,True
296,WSC South,LA Valley,Sean Morgan,25,25,750.0,30.0,74.4,3.53,3.29,1.02,-10.63,-6.64,-3.99,-1.957,13.4,13.0,2.6,9.4,1.2,0.8,5.4,True
297,Orange Empire Athletic,Orange Coast,Adrian Gonzalez,24,24,477.0,19.9,49.7,2.72,3.51,5.68,-10.79,-3.63,-7.17,-1.278,18.1,19.3,1.3,3.7,1.2,0.0,2.1,True
298,Orange Empire Athletic,Orange Coast,Jay Fromm,23,24,593.0,25.8,61.7,3.3,2.33,5.52,-10.96,-5.12,-5.84,-1.62,20.4,21.6,3.7,6.4,1.3,0.4,4.6,True
299,South Coast-North,Los Angeles City,PJ Jacobs,23,24,320.0,13.9,33.5,1.71,3.61,1.83,-11.22,-10.34,-0.88,-0.903,8.7,9.2,7.8,8.7,2.0,0.2,8.5,True
300,Orange Empire Athletic,Orange Coast,Kaz Hampton,23,24,314.0,13.7,32.7,2.86,3.74,5.24,-11.24,-6.95,-4.29,-0.884,11.7,12.3,2.4,6.6,1.7,0.3,2.0,True
301,Orange Empire Athletic,Orange Coast,Jayden Baude,22,24,518.0,23.5,53.9,2.9,2.99,4.75,-11.73,-5.43,-6.3,-1.536,20.4,21.8,3.4,4.8,1.8,0.4,4.2,True
302,Orange Empire Athletic,Orange Coast,Cash Morgan,24,24,410.0,17.1,42.7,2.85,3.91,3.47,-13.01,-8.43,-4.58,-1.376,9.8,10.5,1.7,6.2,2.8,0.3,3.6,True
303,Pacific Coast Athletic,Grossmont,Trevor Krugh,21,21,300.0,14.3,35.4,3.42,3.93,-1.22,-13.13,-7.04,-6.08,-1.009,10.5,9.8,2.5,8.4,0.3,1.0,4.5,True
304,Orange Empire Athletic,Orange Coast,King Peterson,21,24,470.0,22.4,48.9,2.39,3.49,2.55,-13.93,-8.65,-5.29,-1.709,10.7,11.5,3.3,2.8,2.4,0.1,4.4,True
305,Orange Empire Athletic,Orange Coast,Collins Udengwu,22,24,319.0,14.5,33.2,3.57,4.22,-0.37,-16.85,-13.49,-3.36,-1.443,8.5,9.3,1.5,8.2,4.7,0.2,4.3,True
,Big Eight,Cosumnes River,Benny Ambriz,4,9,7.0,1.8,1.9,3.06,3.07,42.4,41.69,25.43,16.26,0.094,39.5,37.6,15.8,0.0,7.9,0.0,0.0,False
,Coast-North,Canada,Mateo Jackson,1,1,18.0,18.0,45.2,1.54,2.64,28.74,39.21,17.63,21.58,0.227,39.4,33.2,7.9,7.9,3.9,7.9,0.0,False
,Bay Valley,Marin,Jorge Duenas,1,1,4.0,4.0,10.0,3.56,3.23,37.55,37.75,20.53,17.22,0.048,42.9,40.6,0.0,0.0,14.3,0.0,0.0,False
,Coast-South,Foothill,Ryan Edingburg,1,3,10.0,10.0,8.3,2.19,2.94,31.09,34.14,12.13,22.01,0.11,27.9,23.5,16.8,5.6,16.8,0.0,0.0,False
,Coast-North,Canada,Khaleed Odumuyiwa,1,1,23.0,23.0,57.8,2.18,2.28,23.66,34.13,23.97,10.17,0.255,43.2,36.7,6.2,6.2,0.0,0.0,0.0,False
,Coast-North,Canada,Shawn Acosta,1,1,26.0,26.0,65.3,3.62,2.51,21.58,32.05,20.32,11.73,0.271,43.7,36.9,0.0,8.2,2.7,2.7,2.7,False
,Bay Valley,Yuba,Junior Sleezer,2,5,12.0,6.0,6.0,1.93,3.14,30.89,31.71,12.95,18.76,0.123,36.6,33.1,9.1,36.6,9.1,0.0,0.0,False
,Golden Valley,Lassen,Malachi Green,1,1,24.0,24.0,60.6,2.99,1.4,38.75,30.0,26.68,3.33,0.237,65.3,62.8,2.6,13.1,0.0,0.0,2.6,False
,Coast-South,Cabrillo,Jonny Gasologa,1,1,28.0,28.0,67.0,4.88,2.13,36.38,28.65,18.55,10.1,0.25,46.3,47.6,2.6,28.3,2.6,2.6,2.6,False
,Inland Empire Athletic,San Bernardino Valley,Austin Woolfolk,5,21,10.0,2.0,1.2,3.7,2.99,31.07,28.19,14.08,14.11,0.092,20.8,19.9,15.6,5.2,5.2,0.0,0.0,False
,Coast-South,Foothill,Christian Reid,3,3,65.0,21.7,54.2,2.42,2.85,25.02,28.07,12.49,15.58,0.596,26.7,23.4,2.6,7.7,13.8,0.0,1.7,False
,Bay Valley,Contra Costa,Isreal LeGree,1,1,11.0,11.0,25.9,3.27,3.39,26.84,26.94,11.21,15.73,0.092,23.1,22.0,0.0,4.6,13.9,0.0,0.0,False
,South Coast-North,Los Angeles City,Denzel Ingram,2,24,7.0,3.5,0.7,3.52,3.05,39.96,26.91,14.46,12.45,0.062,31.0,31.9,7.8,46.6,7.8,0.0,0.0,False
,Inland Empire Athletic,Copper Mountain,Ajal Juang,4,11,2.0,0.5,0.5,3.97,2.81,33.48,26.67,2.22,24.46,0.017,0.0,0.0,0.0,26.7,26.7,0.0,0.0,False
,Coast-South,Foothill,Axel Castrejon,3,3,53.0,17.7,44.2,2.38,3.19,20.96,24.01,6.24,17.76,0.42,13.7,11.7,5.3,5.3,15.8,0.0,3.2,False
,Bay Valley,Marin,K'Hamani Olivacce,1,1,35.0,35.0,87.5,2.2,1.43,23.29,23.49,13.14,10.34,0.272,31.1,29.1,14.7,3.3,3.3,0.0,1.6,False
,Big Eight,Santa Rosa,Audon Forgus,2,3,6.0,3.0,4.8,2.64,3.14,33.25,23.21,13.43,9.78,0.045,42.3,40.9,10.6,10.6,10.6,0.0,10.6,False
,Central Valley,Lemoore,Reggie Fleurissaint,1,6,3.0,3.0,1.2,3.16,3.07,28.38,22.96,20.03,2.94,0.022,53.0,52.6,0.0,0.0,0.0,0.0,0.0,False
,South Coast-South,Long Beach,Francesco Monzon,2,16,2.0,1.0,0.3,3.36,2.92,33.47,20.91,17.58,3.32,0.014,53.3,55.2,0.0,53.3,0.0,0.0,0.0,False
,Coast-South,Monterey Peninsula,Dominic Puno,1,1,13.0,13.0,32.3,2.02,2.97,27.39,20.72,11.0,9.71,0.09,27.7,28.1,4.6,9.2,4.6,0.0,0.0,False
,Coast-North,Canada,Joshua Davis,1,1,19.0,19.0,47.7,2.05,3.0,9.92,20.39,11.46,8.93,0.13,18.7,14.7,7.5,7.5,0.0,0.0,0.0,False
,Bay Valley,Contra Costa,Christian Marshall,1,1,32.0,32.0,75.5,2.07,1.55,19.74,19.84,14.34,5.5,0.201,41.3,39.1,6.4,14.3,0.0,0.0,1.6,False
,Central Valley,Merced,Keith Lyles,1,3,3.0,3.0,2.5,3.39,3.28,31.22,19.56,19.52,0.04,0.02,39.5,39.9,0.0,39.5,0.0,0.0,0.0,False
,Coast-South,Foothill,Will Ambidge,2,3,24.0,12.0,20.0,4.58,3.06,15.95,19.0,16.72,2.28,0.154,34.9,30.5,4.7,21.0,0.0,0.0,0.0,False
,Bay Valley,Marin,John Kingston Carmona,1,1,20.0,20.0,50.0,2.98,3.07,18.03,18.23,9.21,9.02,0.123,31.5,30.1,0.0,17.2,2.9,0.0,5.7,False
,WSC South,West LA,DJ Mitchell,2,26,2.0,1.0,0.2,3.73,2.69,23.32,17.77,6.24,11.53,0.012,0.0,0.0,0.0,0.0,0.0,26.4,0.0,False
,Coast-North,Las Positas,Ted Bigg-Wither,5,5,131.0,26.2,65.4,5.0,2.65,18.2,17.3,8.89,8.41,0.769,24.1,22.6,3.3,26.5,3.3,6.5,4.1,False
,Coast-North,Canada,Jake Skaggs,1,1,33.0,33.0,82.9,5.0,3.04,6.57,17.04,7.04,10.0,0.193,17.2,12.2,6.5,23.7,2.2,0.0,2.2,False
,Coast-South,Foothill,Gavin Cox,3,3,75.0,25.0,62.5,4.91,2.73,13.84,16.89,14.12,2.77,0.432,31.3,27.5,0.7,22.4,4.5,0.0,1.5,False
,Central Valley,Fresno,Christian English,1,5,33.0,33.0,16.5,3.31,3.06,25.56,16.54,11.27,5.27,0.186,46.0,44.8,4.6,9.2,7.7,0.0,6.1,False
,Bay Valley,Yuba,Taylen Goodman,2,5,46.0,23.0,22.9,4.42,3.4,15.4,16.22,6.58,9.64,0.254,29.8,27.3,3.6,21.5,4.8,2.4,2.4,False
,Coast-North,San Francisco,Kenyon DeMuynck,6,6,149.0,24.8,62.1,5.0,2.13,18.58,15.45,9.37,6.08,0.793,32.1,31.3,2.8,12.0,1.4,5.6,1.1,False
,Coast-South,Foothill,Paulie Majoulet,3,3,45.0,15.0,37.5,2.36,3.1,12.26,15.31,10.36,4.95,0.237,21.1,18.6,3.7,12.4,2.5,0.0,1.2,False
,Coast-South,San Jose,Taj Royster,9,9,220.0,24.4,59.6,5.0,1.8,20.73,15.25,13.32,1.93,1.129,36.9,35.5,2.7,25.4,3.3,2.7,2.5,False
,Coast-South,Foothill,Kai Groleau,3,3,52.0,17.3,43.3,2.51,2.84,11.82,14.86,9.59,5.27,0.267,18.3,15.7,9.7,6.4,3.2,0.0,3.2,False
,Coast-South,Foothill,Jalen Joyce,3,3,41.0,13.7,34.2,2.61,3.05,11.81,14.85,9.75,5.1,0.211,30.0,26.1,4.1,13.6,4.1,0.0,5.5,False
,Bay Valley,Yuba,Connor Delaby,5,5,69.0,13.8,34.3,2.02,3.17,13.92,14.74,8.51,6.22,0.35,32.6,30.2,2.4,9.5,2.4,0.0,3.2,False
,Coast-South,Foothill,Wyatt Sparling,3,3,52.0,17.3,43.3,3.06,2.68,11.5,14.55,9.24,5.31,0.262,20.4,18.0,9.7,15.0,2.1,0.0,6.4,False
,Coast-South,Foothill,Miles Bonilla,3,3,50.0,16.7,41.7,2.61,3.01,11.29,14.34,12.91,1.43,0.249,33.5,29.1,2.2,1.1,1.1,1.1,2.2,False
,Pacific Coast Athletic,Palomar,LaCiya Garrett,3,22,4.0,1.3,0.4,3.75,3.16,19.02,14.22,5.42,8.8,0.019,25.1,23.0,0.0,12.5,12.5,0.0,0.0,False
,Bay Valley,Marin,Jerone Williams,1,1,22.0,22.0,55.0,3.53,3.33,14.0,14.21,6.0,8.21,0.109,23.4,21.3,5.2,26.0,7.8,0.0,7.8,False
,Coast-North,Canada,Darius Jackson,1,1,31.0,31.0,77.9,2.2,3.24,2.98,13.45,5.59,7.85,0.147,22.9,16.3,4.6,6.9,0.0,2.3,0.0,False
,Bay Valley,Yuba,Jonah Gilchrist,5,5,30.0,6.0,14.9,4.43,3.33,12.47,13.29,7.19,6.1,0.139,31.1,28.7,3.7,22.0,1.8,0.0,3.7,False
,Coast-North,Canada,Justin Moore,1,1,31.0,31.0,77.9,2.56,3.62,2.77,13.24,2.71,10.53,0.145,9.2,6.7,0.0,11.4,2.3,0.0,0.0,False
,Coast-North,Las Positas,Ekam Sandhu,3,5,12.0,4.0,6.0,1.55,3.38,14.04,13.14,6.95,6.19,0.055,0.0,0.0,13.4,0.0,0.0,4.5,0.0,False
,Golden Valley,Redwoods,Alfonso Medina,2,2,77.0,38.5,93.2,2.88,2.15,16.01,12.86,6.71,6.15,0.338,21.8,19.7,7.0,8.5,4.2,0.0,4.2,False
,Bay Valley,Marin,Michael DeChabert,1,1,19.0,19.0,47.5,3.68,3.52,12.57,12.77,8.32,4.45,0.086,18.1,16.6,0.0,21.1,3.0,0.0,0.0,False
,Coast-South,Monterey Peninsula,Corvell Simmons,1,1,36.0,36.0,89.6,5.0,1.99,19.3,12.63,4.7,7.93,0.16,23.3,23.7,3.3,16.7,3.3,6.7,3.3,False
,Bay Valley,Yuba,Aidan Triplet,5,5,123.0,24.6,61.1,5.0,2.96,11.71,12.53,5.98,6.55,0.542,21.9,19.8,5.8,14.3,2.7,0.0,2.2,False
,Bay Valley,Marin,Olivier Borgol,1,1,17.0,17.0,42.5,4.64,3.19,12.23,12.43,4.09,8.34,0.075,26.9,24.6,10.1,26.9,0.0,0.0,0.0,False
,Coast-North,Las Positas,Richard Banks,5,5,186.0,37.2,92.8,1.57,2.47,13.3,12.4,4.06,8.34,0.815,18.4,16.8,5.7,5.7,6.0,0.6,2.3,False
,Golden Valley,Redwoods,Donald Bickle,2,2,8.0,4.0,9.7,2.12,3.56,15.35,12.2,-0.4,12.6,0.034,0.0,-1.0,0.0,6.8,13.6,0.0,0.0,False
,WSC South,Citrus,Mikal Sims,20,26,138.0,6.9,13.1,2.62,3.95,11.84,11.98,7.23,4.75,0.579,24.8,20.2,4.4,11.9,4.4,0.0,3.1,False
,Coast-North,San Francisco,Ahmaree Muhammed,6,6,121.0,20.2,50.4,1.96,2.62,15.04,11.91,2.49,9.42,0.513,21.3,20.6,8.2,11.7,6.5,0.0,3.5,False
,Golden Valley,Redwoods,Kaden Erlenbush,2,2,52.0,26.0,63.0,3.83,2.74,15.04,11.88,4.31,7.57,0.213,29.2,26.1,8.3,14.6,1.0,3.1,5.2,False
,Central Valley,Lemoore,Elijah Gomez,5,6,41.0,8.2,16.4,1.69,3.47,16.97,11.56,5.05,6.5,0.163,36.2,35.8,2.6,10.3,2.6,0.0,1.3,False
,Bay Valley,Yuba,Javi Sidhu,5,5,100.0,20.0,49.7,4.33,3.08,10.67,11.49,6.0,5.49,0.409,26.9,24.4,4.9,12.6,1.1,1.6,2.2,False
,WSC South,Citrus,Nathan Kwon,17,26,76.0,4.5,7.2,2.19,3.85,11.17,11.31,9.67,1.64,0.303,29.0,23.6,1.8,2.5,2.5,0.0,0.0,False
,Bay Valley,Yuba,Austin Ito,5,5,145.0,29.0,72.1,1.96,2.72,10.43,11.25,6.76,4.49,0.582,24.6,22.6,2.3,4.9,1.1,0.0,0.8,False
,Big Eight,Cosumnes River,Aalijah Gillyard,9,9,181.0,20.1,50.4,3.75,2.95,11.94,11.23,3.53,7.7,0.732,25.0,23.3,3.4,17.1,4.6,1.2,3.7,False
,WSC South,Citrus,Jake Winkelman,16,26,63.0,3.9,6.0,2.71,3.79,11.02,11.16,7.99,3.17,0.249,26.0,21.4,1.5,8.2,3.7,0.0,1.5,False
,Big Eight,Cosumnes River,Isaac Johnson,4,9,15.0,3.8,4.2,2.97,3.28,11.67,10.97,5.67,5.3,0.059,22.1,20.7,3.7,3.7,3.7,0.0,3.7,False
,Central Valley,Sequoias,Andre Stinson,6,19,72.0,12.0,9.2,3.32,3.99,11.28,10.85,2.04,8.82,0.275,18.3,17.0,1.5,27.5,1.5,6.1,4.6,False
,Bay Valley,Merritt,Kaleb Allison,3,3,95.0,31.7,76.9,2.21,1.73,15.03,10.57,7.02,3.54,0.353,29.5,26.4,4.9,7.1,2.2,1.1,1.6,False
,Coast-South,Cabrillo,Walzel Evans,1,1,28.0,28.0,67.0,1.51,2.62,18.2,10.47,-1.56,12.03,0.102,36.0,38.3,12.9,5.1,10.3,0.0,10.3,False
,Coast-North,San Francisco,Robert Morgan,2,6,8.0,4.0,3.3,3.53,3.0,13.5,10.37,9.0,1.37,0.03,32.8,32.0,0.0,6.6,0.0,0.0,0.0,False
,Bay Valley,Yuba,Isaiah Chandavong,5,5,104.0,20.8,51.7,2.2,3.05,9.49,10.31,1.33,8.98,0.388,22.2,20.1,6.3,6.3,4.8,1.6,5.3,False
,Coast-North,Las Positas,Jaden Woodard,5,5,142.0,28.4,70.9,3.23,2.34,11.19,10.29,7.55,2.74,0.531,36.9,33.9,4.5,9.0,1.1,0.4,2.6,False
,Orange Empire Athletic,Fullerton,Taj Bisong,16,30,75.0,4.7,6.2,3.22,3.94,8.64,10.28,5.07,5.21,0.278,15.5,11.5,2.3,23.3,3.1,4.7,2.3,False
,Inland Empire Athletic,Mt. San Jacinto,Willie Miller,8,8,167.0,20.9,52.0,2.65,2.28,15.83,10.25,10.17,0.07,0.621,30.4,27.5,5.2,13.0,2.3,0.9,2.9,False
,Coast-North,Las Positas,Isaiah Minor,5,5,88.0,17.6,43.9,2.02,3.42,11.08,10.18,1.99,8.19,0.326,23.7,21.9,3.6,9.7,6.1,1.2,7.3,False
,Bay Valley,Yuba,Kanyon Rice,5,5,145.0,29.0,72.1,1.86,2.16,9.28,10.1,4.41,5.69,0.532,18.6,17.1,8.3,6.1,1.5,0.8,4.2,False
,Central Valley,Fresno,Isaiah Cunningham,2,5,11.0,5.5,5.5,3.55,3.05,19.09,10.07,1.07,8.99,0.04,36.8,36.2,4.6,4.6,4.6,4.6,9.2,False
,South Coast-North,East Los Angeles,Ian Hunter,9,23,23.0,2.6,2.5,3.02,3.22,13.88,10.05,10.63,-0.58,0.083,43.8,39.5,2.3,18.5,2.3,0.0,6.9,False
,Big Eight,Modesto,Peyton Nieman,1,1,12.0,12.0,30.2,2.13,2.77,23.36,9.94,6.72,3.22,0.044,41.5,49.2,0.0,7.5,0.0,0.0,0.0,False
,South Coast-North,Mt. San Antonio,Alejandro Munoz,22,28,334.0,15.2,29.1,3.91,3.32,8.98,9.45,6.8,2.65,1.137,24.7,21.8,3.4,12.7,0.6,0.6,4.4,False
,South Coast-North,Mt. San Antonio,Jaidyn Simpson,8,28,230.0,28.8,20.0,2.68,3.66,8.97,9.44,5.34,4.09,0.782,29.1,25.0,3.0,8.9,2.8,0.9,4.2,False
,Bay Valley,Contra Costa,Julius Wade,1,1,30.0,30.0,70.8,3.86,3.28,9.25,9.35,7.54,1.82,0.098,30.5,28.5,0.0,11.9,1.7,1.7,3.4,False
,Big Eight,San Joaquin Delta,Chandler Miller,2,2,18.0,9.0,22.8,2.37,2.96,30.59,9.33,8.76,0.56,0.063,37.2,44.6,0.0,3.1,3.1,0.0,0.0,False
,Coast-North,San Francisco,Jaeden Hutchins,5,6,27.0,5.4,11.2,3.83,3.33,12.35,9.22,2.06,7.16,0.092,23.3,22.7,1.9,19.5,5.8,1.9,5.8,False
,Big Eight,Cosumnes River,Jake Williams,7,9,200.0,28.6,55.7,4.56,2.83,9.88,9.17,5.66,3.51,0.683,26.5,24.7,2.8,16.6,1.7,0.6,3.9,False
,Coast-South,Cabrillo,Daniel Powers,1,1,25.0,25.0,59.8,1.3,2.66,16.8,9.07,0.94,8.13,0.081,28.8,30.2,11.5,11.5,0.0,0.0,0.0,False
,Central Valley,Sequoias,Jamaal Phatty,10,19,132.0,13.2,16.9,4.92,4.16,9.24,8.81,-0.98,9.8,0.424,18.3,16.9,1.7,12.1,3.7,7.1,5.4,False
,Golden Valley,Redwoods,Cody Whitmer,2,2,62.0,31.0,75.1,2.92,3.19,11.93,8.78,4.19,4.59,0.197,32.4,28.6,0.0,9.6,4.4,0.0,3.5,False
,Coast-North,San Francisco,Nick Cubley,3,6,21.0,7.0,8.8,3.57,3.21,11.63,8.51,-0.76,9.27,0.067,27.5,26.9,5.0,7.5,7.5,0.0,7.5,False
,Inland Empire Athletic,Copper Mountain,Amarion Wallace,11,11,334.0,30.4,75.4,3.38,1.64,15.08,8.27,3.45,4.82,1.04,28.0,27.9,4.8,19.0,3.8,0.5,3.7,False
,Inland Empire Athletic,Mt. San Jacinto,Jaden Ortega,4,8,7.0,1.8,2.2,3.54,3.05,13.83,8.24,14.87,-6.62,0.022,41.5,36.8,0.0,0.0,0.0,0.0,0.0,False
,Coast-North,Las Positas,Khristian Holmes,4,5,54.0,13.5,26.9,1.74,3.51,9.07,8.17,3.18,4.98,0.167,22.8,21.3,4.9,2.0,2.0,0.0,3.0,False
,Bay Valley,Yuba,Cooper Cornelius,5,5,112.0,22.4,55.7,1.42,3.41,7.33,8.15,1.55,6.6,0.344,7.8,7.0,6.4,4.4,2.9,0.0,2.0,False
,Orange Empire Athletic,Santa Ana,Christian Jimenez,10,25,282.0,28.2,28.1,1.76,2.89,12.85,8.02,2.7,5.32,0.858,13.3,12.5,13.8,10.2,3.1,0.5,5.3,False
,Big Eight,Cosumnes River,Mason Marsh,9,9,277.0,30.8,77.2,4.22,2.79,8.73,8.02,3.53,4.49,0.848,26.9,24.7,3.0,11.6,3.6,1.4,2.4,False
,Coast-North,San Francisco,Vitor Oliveira,6,6,137.0,22.8,57.1,2.47,2.51,11.13,8.01,2.47,5.54,0.418,19.6,19.0,7.7,9.6,3.5,0.0,3.1,False
,Coast-South,Foothill,Kenny Zuniga,3,3,61.0,20.3,50.8,2.48,3.18,4.97,8.01,8.15,-0.13,0.186,24.7,20.3,6.4,17.4,1.8,0.0,6.4,False
,Bay Valley,Marin,Te'Shawn Gamble,1,1,35.0,35.0,87.5,2.24,3.09,7.81,8.01,-2.68,10.7,0.107,26.2,24.2,1.6,6.5,6.5,0.0,4.9,False
,Coast-North,Canada,"Jerwayne Williams, Jr.",1,1,18.0,18.0,45.2,4.08,3.43,-2.46,8.01,4.46,3.54,0.055,27.6,19.6,0.0,11.8,0.0,0.0,0.0,False
,Coast-South,Cabrillo,Charlie Kosta,1,1,28.0,28.0,67.0,1.4,3.22,15.7,7.97,-1.97,9.94,0.081,10.3,11.0,7.7,12.9,2.6,2.6,0.0,False
,Coast-North,San Francisco,Kirby Seals,6,6,114.0,19.0,47.5,3.2,2.97,10.98,7.85,2.63,5.22,0.343,15.7,15.3,4.6,10.1,3.2,0.0,4.1,False
,South Coast-South,El Camino,Justin Kirksey,7,25,47.0,6.7,4.6,3.23,3.37,14.09,7.82,1.16,6.66,0.138,20.9,19.7,7.0,10.5,5.8,2.3,8.1,False
,Bay Valley,Alameda,Darius Mason,1,1,33.0,33.0,82.5,4.47,2.33,14.7,7.62,8.75,-1.14,0.097,25.8,25.7,4.3,15.1,2.2,0.0,2.2,False
,Central Valley,Reedley,CJ Kornegay Jr,4,4,142.0,35.5,83.2,4.71,1.67,14.13,7.57,5.72,1.85,0.389,32.0,30.9,2.3,11.4,3.4,0.8,3.0,False
,Inland Empire Athletic,San Bernardino Valley,Channing Shelton,19,21,169.0,8.9,20.1,4.55,3.63,10.4,7.52,3.89,3.63,0.491,25.9,24.1,2.2,10.2,0.6,1.8,2.2,False
,Bay Valley,Contra Costa,Tristin Redman,1,1,11.0,11.0,25.9,4.38,3.44,7.29,7.4,2.35,5.04,0.03,18.5,17.4,0.0,13.9,0.0,4.6,0.0,False
,South Coast-North,Mt. San Antonio,Antonio Camarao,24,28,190.0,7.9,16.5,4.46,3.91,6.92,7.39,4.84,2.55,0.53,17.9,15.6,0.3,11.6,1.4,2.6,2.8,False
,Big Eight,Cosumnes River,Deshawn Shears,6,9,85.0,14.2,23.7,4.98,3.83,8.03,7.33,2.39,4.94,0.242,13.6,12.8,1.3,14.9,0.6,3.9,1.9,False
,Big Eight,Diablo Valley,Kaleb McKenzie,2,2,39.0,19.5,48.9,2.29,1.88,20.49,7.33,9.54,-2.22,0.111,42.7,44.0,4.4,10.3,1.5,1.5,5.9,False
,Bay Valley,Contra Costa,Spencer Shonnard,1,1,33.0,33.0,77.8,2.42,3.08,7.08,7.18,4.91,2.28,0.087,30.8,29.0,0.0,6.2,1.5,0.0,6.2,False
,South Coast-South,LA Southwest,"Hosea Steele, Jr",14,15,338.0,24.1,55.0,4.0,2.58,12.43,7.09,4.67,2.42,0.915,25.9,23.9,4.0,14.1,4.2,1.3,4.0,False
,WSC South,Citrus,Aaron Holley,8,26,18.0,2.2,1.7,3.96,3.27,6.94,7.08,4.86,2.22,0.049,7.8,4.4,5.2,23.4,2.6,5.2,2.6,False
,Bay Valley,Alameda,Isaiah Elston,1,1,7.0,7.0,17.5,2.55,3.36,14.15,7.06,8.81,-1.75,0.019,40.6,40.3,0.0,30.4,0.0,0.0,0.0,False
