conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Golden Valley,Butte,Taylor Keating,21,WF,WF,,0.2,0.3,52.9,46.0,0.7
Golden Valley,Feather River,Collin Tarver,17,s-PG,s-PG,,56.0,42.9,0.9,0.0,0.1
Golden Valley,Feather River,Fabian Cox,20,PF/C,PF/C,,0.2,5.0,22.1,17.1,55.5
Golden Valley,Feather River,Jermaine Jordan Jr.,7,WG,WG,,6.3,24.4,52.2,4.9,12.1
Golden Valley,Feather River,Kai Hostetter,22,CG,CG,,48.8,37.8,10.5,0.2,2.8
Golden Valley,Feather River,Marcus Connolly,22,CG,CG,,29.8,52.6,16.1,0.3,1.1
Golden Valley,Feather River,Marquis Wagner,19,WG,WG,,3.0,30.7,27.3,25.0,14.1
Golden Valley,Feather River,Robert Lee III,21,CG,CG,,10.7,87.9,0.9,0.2,0.4
Golden Valley,Feather River,Terry Williams III,22,CG,CG,,29.9,51.5,17.3,0.6,0.7
Golden Valley,Feather River,Wallace Belser,20,CG,CG,,27.8,47.7,21.3,1.1,2.0
Golden Valley,Lassen,Anthony Robey Jr.,19,WF,WF,,0.4,1.1,61.8,35.2,1.5
Golden Valley,Lassen,Cole Rutherford,23,s-PG,s-PG,,79.8,19.6,0.6,0.0,0.0
Golden Valley,Lassen,Darien Guyton,23,CG,CG,,14.8,77.8,5.4,0.7,1.3
Golden Valley,Lassen,Evan Caldwell,10,WF,WF,,0.5,3.8,50.8,42.8,2.1
Golden Valley,Lassen,Jack Sciortino,21,s-PG,s-PG,,66.0,20.7,11.6,1.4,0.3
Golden Valley,Lassen,Jackson Krug,24,WG,WG,,9.7,34.7,34.8,4.5,16.3
Golden Valley,Lassen,Joey Summers,19,CG,CG,,45.7,47.1,5.4,0.3,1.5
Golden Valley,Lassen,Mason Saso,24,WG,WG,,5.6,42.3,20.5,4.0,27.7
Golden Valley,Lassen,McKay Robert,15,WG,WG,,8.1,8.1,73.4,8.8,1.6
Golden Valley,Lassen,Nathan Smothers,24,CG,CG,,38.6,56.2,4.6,0.3,0.4
Golden Valley,Lassen,Shelton Taylor,21,S-PF,S-PF,,0.1,1.3,34.9,53.8,9.9
Golden Valley,Lassen,Sterling Rivera,20,s-PG,s-PG,,80.5,14.6,4.7,0.1,0.2
Golden Valley,Lassen,Trey Hagerty,17,CG,CG,,39.6,36.2,22.0,0.9,1.4
Golden Valley,Lassen,Trey Wilmot,24,s-PG,s-PG,,77.5,21.4,1.1,0.0,0.1
Golden Valley,Redwoods,Aidan Atkins-Salazar,26,s-PG,s-PG,,68.7,22.0,8.5,0.4,0.3
Golden Valley,Redwoods,Corbin Puma,14,WF,WF,,0.4,1.3,55.2,40.9,2.2
Golden Valley,Redwoods,Jett Cheong,28,s-PG,s-PG,,69.9,29.9,0.2,0.0,0.0
Golden Valley,Redwoods,Jon Nchekwube,28,C,C,,0.0,0.0,0.0,3.1,96.9
Golden Valley,Redwoods,Kai Purcell,28,CG,CG,,22.0,70.6,6.3,0.4,0.6
Golden Valley,Redwoods,Lucq Anderson,28,PG,PG,,100.0,0.0,0.0,0.0,0.0
Golden Valley,Redwoods,Matthew Bryant,15,PG,PG,,100.0,0.0,0.0,0.0,0.0
Golden Valley,Redwoods,Myles Gilbert,25,WF,WF,,2.1,2.9,63.3,28.6,3.1
Golden Valley,Redwoods,Niko Zambas,27,s-PG,s-PG,,80.6,16.4,2.7,0.0,0.2
Golden Valley,Redwoods,Treyson Neff,28,CG,CG,,27.0,72.6,0.2,0.0,0.1
Golden Valley,Redwoods,Tyson Neff,28,s-PG,s-PG,,62.8,35.0,2.0,0.0,0.2
Golden Valley,Shasta,Adam Dejus,6,s-PG,s-PG,,68.5,21.8,7.6,0.4,1.7
Golden Valley,Shasta,Alexander Lewis,23,PF/C,PF/C,,4.7,15.0,3.4,2.3,74.7
Golden Valley,Shasta,Carson Kingston,29,CG,CG,,37.5,46.4,5.4,0.5,10.1
Golden Valley,Shasta,Colton Chroman,21,WF,WF,,2.4,2.5,55.7,31.1,8.3
Golden Valley,Shasta,Diante Rush,29,s-PG,s-PG,,76.9,21.2,1.3,0.1,0.5
Golden Valley,Shasta,Evan Bidwell,26,s-PG,s-PG,,83.0,16.3,0.5,0.0,0.3
Golden Valley,Shasta,Evan Martinez,27,WF,WF,,6.5,9.8,38.7,30.5,14.5
Golden Valley,Shasta,Isaiah Sigala,7,WF,WF,,7.4,16.9,43.7,19.2,12.9
Golden Valley,Shasta,Jacob Singleton,12,S-PF,S-PF,,0.9,0.7,44.1,53.0,1.3
Golden Valley,Shasta,Josiah Hutt,29,WG,WG,,10.0,47.2,7.0,1.5,34.2
Golden Valley,Shasta,Josiah Palumbo,29,CG,CG,,36.6,53.2,3.5,3.6,3.3
Golden Valley,Shasta,Kameron Morphew,29,PF/C,PF/C,,0.4,2.5,18.4,35.0,43.6
Golden Valley,Shasta,Kevin Cox,26,PG,PG,,85.4,13.5,0.7,0.1,0.3
Golden Valley,Shasta,Manuel Rios,26,s-PG,s-PG,,51.2,30.9,10.7,1.2,6.1
Golden Valley,Shasta,T-Ryan Stumpf,18,PG,PG,,85.5,12.9,1.2,0.0,0.3
Golden Valley,Siskiyous,Braeden Watts,26,CG,CG,,32.5,48.2,7.5,1.6,10.1
Golden Valley,Siskiyous,Cade Ealy,27,PF/C,PF/C,,20.6,33.9,6.6,2.9,36.0
Golden Valley,Siskiyous,Cameron Collord,13,S-PF,S-PF,,1.3,2.0,33.4,60.2,3.1
Golden Valley,Siskiyous,Cole Bernius,27,PF/C,PF/C,,1.3,6.4,5.2,8.4,78.7
Golden Valley,Siskiyous,Daniel Yancey,9,s-PG,s-PG,,61.9,21.8,13.4,0.8,2.1
Golden Valley,Siskiyous,Dylan Neufeld,27,CG,CG,,29.6,52.3,6.3,0.9,10.8
Golden Valley,Siskiyous,Jacob Condez,16,PG,PG,,90.7,3.4,5.4,0.2,0.4
Golden Valley,Siskiyous,Josh Allen,27,WG,WG,,19.7,26.5,27.6,16.0,10.2
Golden Valley,Siskiyous,Landon Ellis,24,WG,WG,,20.5,20.7,46.9,6.5,5.3
Golden Valley,Siskiyous,Nick Dore,27,WF,WF,,2.4,8.4,49.9,12.9,26.4
Golden Valley,Siskiyous,Starz Saavedra,8,WF,WF,,2.8,4.6,68.2,16.9,7.5
Golden Valley,Siskiyous,Will Dobson,26,CG,CG,,37.1,40.7,15.0,1.3,5.9
Golden Valley,Siskiyous,Yago Santiago,6,S-PF,S-PF,,1.6,3.5,32.2,51.6,11.0
Golden Valley,Siskiyous,Zane Lueth,27,PF/C,PF/C,,1.2,4.5,21.9,21.2,51.1
Inland Empire Athletic,Barstow,Adrian Gonzalez Garcia,16,WF,WF,,0.8,9.6,44.8,26.5,18.2
Inland Empire Athletic,Barstow,Anello Hill Zanoni,25,CG,CG,,45.8,47.9,5.1,0.4,0.9
Inland Empire Athletic,Barstow,Anthony Carrillo,18,CG,CG,,48.1,35.9,12.8,0.4,2.8
Inland Empire Athletic,Barstow,Coby Seery,17,PG,PG,,86.2,13.4,0.4,0.0,0.1
Inland Empire Athletic,Barstow,Derek Eide,25,PF/C,PF/C,,0.6,10.1,27.3,26.5,35.5
Inland Empire Athletic,Barstow,Erik Jorgensen,7,WG,WG,,27.2,24.1,27.6,2.4,18.6
Inland Empire Athletic,Barstow,Javier Benito Gomez,14,s-PG,s-PG,,67.9,16.2,15.0,0.8,0.1
Inland Empire Athletic,Barstow,Jeremy Campbell,24,s-PG,s-PG,,52.7,37.5,8.9,0.2,0.7
Inland Empire Athletic,Barstow,Johnathan ?Anthony? Carrillo,5,PF/C,PF/C,,20.1,26.3,23.6,2.2,27.8
Inland Empire Athletic,Barstow,Marc Docarmo,24,CG,CG,,25.9,53.1,18.6,1.1,1.3
Inland Empire Athletic,Barstow,Matthew Taft,23,S-PF,S-PF,,1.1,2.7,40.3,50.7,5.3
Inland Empire Athletic,Barstow,Prineko Kolaker,6,WG,WG,,18.4,27.8,41.4,6.0,6.5
Inland Empire Athletic,Barstow,Rashawn Burrell Bonam,25,WG,WG,,12.4,70.9,6.4,8.8,1.5
Inland Empire Athletic,Barstow,Zak Moore,19,PG,PG,,99.2,0.6,0.1,0.0,0.0
Inland Empire Athletic,Cerro Coso,Adam Claybourne Jr.,28,PF/C,PF/C,,0.2,1.9,6.1,35.8,56.0
Inland Empire Athletic,Cerro Coso,Darnell Turner Jr.,24,S-PF,S-PF,,5.0,9.4,30.0,51.0,4.6
Inland Empire Athletic,Cerro Coso,Destin Jenkins,27,WG,WG,,4.1,51.5,11.1,3.3,30.1
Inland Empire Athletic,Cerro Coso,Ed Garner,22,PG,PG,,99.8,0.2,0.0,0.0,0.0
Inland Empire Athletic,Cerro Coso,Jalen Williams,29,CG,CG,,40.6,23.5,33.5,1.8,0.6
Inland Empire Athletic,Cerro Coso,Jordan Howard,28,WF,WF,,3.6,27.2,30.3,22.1,16.8
Inland Empire Athletic,Cerro Coso,Nate Jackson,22,CG,CG,,48.6,44.8,4.6,0.2,1.8
Inland Empire Athletic,Cerro Coso,Sincere Edwards,29,PF/C,PF/C,,0.5,13.1,1.4,6.2,78.7
Inland Empire Athletic,Cerro Coso,Will Hinton,23,s-PG,s-PG,,81.8,17.1,0.5,0.0,0.6
Inland Empire Athletic,Chaffey,Benjamin Awoye,16,WF,WF,,0.3,1.1,55.1,42.0,1.6
Inland Empire Athletic,Chaffey,Brody Davis,26,S-PF,S-PF,,0.9,6.6,28.1,38.4,26.0
Inland Empire Athletic,Chaffey,Caike Godoy,27,WF,WF,,3.6,11.7,63.2,12.9,8.6
Inland Empire Athletic,Chaffey,Donyae Molett,25,s-PG,s-PG,,52.7,42.8,3.9,0.4,0.2
Inland Empire Athletic,Chaffey,Eulysses Foston,28,CG,CG,,46.8,52.1,0.8,0.0,0.3
Inland Empire Athletic,Chaffey,Finnegan Coles,19,WG,WG,,25.2,27.2,40.0,2.9,4.7
Inland Empire Athletic,Chaffey,Isaiah Barcelo,24,s-PG,s-PG,,66.7,32.5,0.7,0.0,0.0
Inland Empire Athletic,Chaffey,Jonathan Neal,22,WG,WG,,17.1,46.3,31.2,1.4,4.0
Inland Empire Athletic,Chaffey,Jozelle Carter,25,WG,WG,,6.5,65.4,23.4,2.4,2.3
Inland Empire Athletic,Chaffey,Michael Henry,26,s-PG,s-PG,,58.5,40.2,0.9,0.0,0.3
Inland Empire Athletic,Chaffey,Miguel Robles,26,CG,CG,,23.1,63.3,10.7,0.5,2.4
Inland Empire Athletic,Chaffey,Sean O'Brien,15,PG,PG,,85.8,13.1,0.9,0.0,0.2
Inland Empire Athletic,Copper Mountain,"Antonio ""Rev"" Reviere",29,WG,WG,,17.9,51.8,20.4,2.2,7.8
Inland Empire Athletic,Copper Mountain,Armahn Brantley,12,CG,CG,,39.9,34.3,22.8,1.1,1.9
Inland Empire Athletic,Copper Mountain,Israel Goldsmith,25,S-PF,S-PF,,0.1,0.4,38.3,54.1,7.2
Inland Empire Athletic,Copper Mountain,Jack Garrison,29,CG,CG,,17.5,76.2,5.0,0.2,1.1
Inland Empire Athletic,Copper Mountain,"Jacob ""AJ"" Pearson",27,WG,WG,,13.9,6.8,74.1,4.6,0.6
Inland Empire Athletic,Copper Mountain,Jaylan Bradberry,29,WG,WG,,11.6,66.3,16.3,1.7,4.1
Inland Empire Athletic,Copper Mountain,Jaylon Lee,28,C,C,,0.0,0.0,1.0,6.1,92.8
Inland Empire Athletic,Copper Mountain,Larry Holmes,29,CG,CG,,23.0,66.7,8.3,0.6,1.4
Inland Empire Athletic,Copper Mountain,Lydell Boyd,25,s-PG,s-PG,,81.9,17.2,0.9,0.0,0.0
Inland Empire Athletic,Copper Mountain,Nathan Kennedy,17,WF,WF,,3.3,13.4,65.9,8.3,9.1
Inland Empire Athletic,Copper Mountain,Saiz Aguilar,11,s-PG,s-PG,,62.8,29.9,6.2,0.1,1.0
Inland Empire Athletic,Copper Mountain,"Tarion ""TT"" Napoleon",10,PG,PG,,85.9,9.7,4.3,0.0,0.1
Inland Empire Athletic,Copper Mountain,Troy Tuivaiti,9,WG,WG,,28.4,32.3,34.1,0.7,4.4
Inland Empire Athletic,Copper Mountain,Tyler White,13,s-PG,s-PG,,52.2,32.2,12.6,0.6,2.4
Inland Empire Athletic,Desert,Christopher Dodge,26,S-PF,S-PF,,0.0,0.2,11.3,82.4,6.1
Inland Empire Athletic,Desert,Corion Long,7,s-PG,s-PG,,55.3,41.9,2.6,0.1,0.1
Inland Empire Athletic,Desert,Deandre Sanders,19,CG,CG,,31.6,64.2,4.0,0.1,0.1
Inland Empire Athletic,Desert,Garrett Hayden,24,WF,WF,,0.5,10.8,59.1,26.2,3.3
Inland Empire Athletic,Desert,Isaiah Goad,23,CG,CG,,37.0,60.3,2.1,0.3,0.3
Inland Empire Athletic,Desert,Isaiah Riley,10,CG,CG,,32.8,60.9,5.9,0.2,0.2
Inland Empire Athletic,Desert,Isaiah Robinson Williams,27,s-PG,s-PG,,52.7,29.1,16.5,0.6,1.0
Inland Empire Athletic,Desert,Jaylen Carter,23,PG,PG,,92.3,4.4,3.3,0.0,0.0
Inland Empire Athletic,Desert,Jaylend Gil,9,CG,CG,,34.2,31.1,30.4,3.2,1.1
Inland Empire Athletic,Desert,Justin McWay,19,s-PG,s-PG,,64.0,31.9,3.2,0.0,0.9
Inland Empire Athletic,Desert,Loren Beamon,27,WG,WG,,18.4,31.3,39.3,3.0,7.9
Inland Empire Athletic,Desert,Mitchell Hendrickson,26,CG,CG,,46.3,42.1,10.0,0.2,1.5
Inland Empire Athletic,Desert,Mohammad Tirmazi,15,CG,CG,,48.2,32.9,15.7,0.7,2.6
Inland Empire Athletic,Desert,Raymond Benjamin,21,WG,WG,,13.8,3.4,67.2,13.8,1.8
Inland Empire Athletic,Desert,Rickey Adam Bell,28,WF,WF,,3.1,22.2,45.4,10.0,19.3
Inland Empire Athletic,Mt. San Jacinto,Alex Miller,29,S-PF,S-PF,,0.1,1.6,26.4,45.7,26.2
Inland Empire Athletic,Mt. San Jacinto,BJ Brown,29,CG,CG,,49.4,49.4,1.2,0.0,0.1
Inland Empire Athletic,Mt. San Jacinto,Cameron Durr,24,CG,CG,,30.2,66.9,2.6,0.2,0.1
Inland Empire Athletic,Mt. San Jacinto,Dasean Stevens,29,CG,CG,,15.6,79.5,2.8,0.6,1.4
Inland Empire Athletic,Mt. San Jacinto,Dejon Daniels,19,s-PG,s-PG,,64.7,31.3,3.5,0.1,0.4
Inland Empire Athletic,Mt. San Jacinto,Domenic Plascencia,15,PG,PG,,85.1,13.1,1.5,0.0,0.2
Inland Empire Athletic,Mt. San Jacinto,Elijah Shirley,26,PF/C,PF/C,,1.9,34.5,13.4,1.3,48.9
Inland Empire Athletic,Mt. San Jacinto,Jackson Bernardo,28,PG,PG,,99.9,0.1,0.0,0.0,0.0
Inland Empire Athletic,Mt. San Jacinto,Kyle Render,25,CG,CG,,18.7,75.8,4.0,0.1,1.3
Inland Empire Athletic,Mt. San Jacinto,Mateo Blocker,26,CG,CG,,26.3,71.0,2.0,0.1,0.7
Inland Empire Athletic,Mt. San Jacinto,Owen Wright,17,WG,WG,,10.9,18.2,45.7,13.8,11.4
Inland Empire Athletic,Palo Verde,Arthur Edwards,24,CG,CG,,34.3,65.4,0.3,0.0,0.0
Inland Empire Athletic,Palo Verde,Brandon Moore,24,WG,WG,,16.8,33.9,41.8,4.0,3.5
Inland Empire Athletic,Palo Verde,Cason Rice,17,s-PG,s-PG,,65.0,33.5,1.4,0.0,0.1
Inland Empire Athletic,Palo Verde,Jordan Dowdle,17,WG,WG,,27.2,30.5,37.6,2.0,2.6
Inland Empire Athletic,Palo Verde,Malik Russell,20,CG,CG,,38.5,60.4,0.7,0.2,0.1
Inland Empire Athletic,Palo Verde,Mehki Phillips,22,s-PG,s-PG,,69.6,25.9,4.0,0.0,0.4
Inland Empire Athletic,Palo Verde,Monshare Shellie,21,WG,WG,,8.4,31.3,46.7,10.9,2.8
Inland Empire Athletic,Palo Verde,Montrae Shellie,20,WG,WG,,7.3,31.1,59.7,1.2,0.7
Inland Empire Athletic,Palo Verde,Roderick Latimore,13,CG,CG,,34.9,35.4,26.0,0.3,3.4
Inland Empire Athletic,Palo Verde,Sheymar Trader,21,WG,WG,,12.4,10.0,63.8,12.3,1.5
Inland Empire Athletic,Palo Verde,Teren Smith,24,WG,WG,,3.6,91.8,0.6,0.3,3.8
Inland Empire Athletic,San Bernardino Valley,Aamari Smith,31,CG,CG,,17.9,76.6,2.0,2.8,0.6
Inland Empire Athletic,San Bernardino Valley,Armon Muldrew,26,CG,CG,,27.7,71.8,0.5,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,Chester Makoi,21,PF/C,PF/C,,0.0,0.1,5.9,68.8,25.3
Inland Empire Athletic,San Bernardino Valley,Chine Nwaneva,11,CG,CG,,36.8,48.9,0.6,0.1,13.6
Inland Empire Athletic,San Bernardino Valley,Chine Nwanevu,11,PF/C,PF/C,,0.5,22.2,6.4,19.6,51.2
Inland Empire Athletic,San Bernardino Valley,Derrick Nettles,28,WF,WF,,1.6,2.6,71.4,22.1,2.3
Inland Empire Athletic,San Bernardino Valley,Dominique Daniels,31,CG,CG,,45.6,54.3,0.1,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,Duwon Franklin,26,WG,WG,,17.3,60.7,15.3,1.5,5.1
Inland Empire Athletic,San Bernardino Valley,Luke Mathis,18,PG,PG,,96.4,3.5,0.0,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,Sebastian Mendoza,31,CG,CG,,13.1,86.6,0.3,0.0,0.1
Inland Empire Athletic,San Bernardino Valley,Sylis Gray,30,s-PG,s-PG,,52.9,45.7,0.8,0.1,0.5
Inland Empire Athletic,Victor Valley,Alahagie (Janko) Drammeh,27,C,C,,0.0,0.1,1.8,7.6,90.5
Inland Empire Athletic,Victor Valley,Blake Goodro,28,CG,CG,,21.5,70.0,5.8,0.4,2.3
Inland Empire Athletic,Victor Valley,Cameron Davis-Lewis,16,CG,CG,,36.0,49.5,13.6,0.2,0.7
Inland Empire Athletic,Victor Valley,Daniel (Kitan) Ogunbona,26,WF,WF,,2.0,10.2,58.3,20.0,9.5
Inland Empire Athletic,Victor Valley,Ezra Bloch,25,WG,WG,,13.5,17.1,64.9,2.4,2.1
Inland Empire Athletic,Victor Valley,Jason Green,25,S-PF,S-PF,,0.0,0.5,17.6,80.3,1.6
Inland Empire Athletic,Victor Valley,Jordan Clayton,15,WG,WG,,18.6,43.0,34.0,0.8,3.6
Inland Empire Athletic,Victor Valley,Josh Ryan,27,CG,CG,,48.1,46.6,5.2,0.0,0.1
Inland Empire Athletic,Victor Valley,Mason Bush,23,CG,CG,,33.8,41.1,20.6,0.7,3.7
Inland Empire Athletic,Victor Valley,Terrin Ross,27,WF,WF,,0.6,6.9,72.9,12.0,7.7
Orange Empire Athletic,Cypress,Allen Wright,30,WG,WG,,3.3,18.4,60.2,13.9,4.2
Orange Empire Athletic,Cypress,Alvyn Renfro-Hardy,24,s-PG,s-PG,,77.0,13.3,9.0,0.3,0.4
Orange Empire Athletic,Cypress,Blake Ballard,24,WG,WG,,21.1,54.3,21.7,0.8,2.2
Orange Empire Athletic,Cypress,Caleb Hebert Dwyer,12,WG,WG,,20.1,51.2,14.4,0.5,13.7
Orange Empire Athletic,Cypress,Cristian Butler,30,s-PG,s-PG,,84.6,14.9,0.5,0.0,0.0
Orange Empire Athletic,Cypress,Grant Sii,30,CG,CG,,39.8,57.4,2.6,0.1,0.1
Orange Empire Athletic,Cypress,Hadi Essayli,30,PF/C,PF/C,,0.0,0.0,0.4,79.4,20.2
Orange Empire Athletic,Cypress,Jordan Taylor,20,s-PG,s-PG,,77.1,18.4,3.9,0.0,0.5
Orange Empire Athletic,Cypress,Lake Ballard,16,s-PG,s-PG,,78.7,19.5,1.8,0.0,0.0
Orange Empire Athletic,Cypress,Luke Washington,7,CG,CG,,32.5,53.3,10.7,1.1,2.5
Orange Empire Athletic,Cypress,Mark Onyejekwe,29,CG,CG,,39.1,53.6,6.8,0.1,0.4
Orange Empire Athletic,Cypress,Ryan Stewart,18,WF,WF,,5.8,11.8,57.4,14.1,10.9
Orange Empire Athletic,Cypress,Slater Miller,22,S-PF,S-PF,,1.4,5.9,28.1,61.4,3.2
Orange Empire Athletic,Cypress,Trevon Morris,25,WF,WF,,4.7,1.6,75.8,17.1,0.8
Orange Empire Athletic,Fullerton,Coree Joseph,16,PG,PG,,88.8,10.4,0.7,0.0,0.1
Orange Empire Athletic,Fullerton,Donovan Avery,8,S-PF,S-PF,,0.0,0.2,19.4,78.3,2.1
Orange Empire Athletic,Fullerton,Godfrey Little,24,PG,PG,,92.5,7.4,0.0,0.0,0.0
Orange Empire Athletic,Fullerton,Ian Leary,7,WG,WG,,7.4,18.7,51.3,10.8,11.8
Orange Empire Athletic,Fullerton,Jackson Hopps,21,CG,CG,,43.5,26.8,27.0,1.1,1.6
Orange Empire Athletic,Fullerton,Javon Jones,32,CG,CG,,26.9,61.0,9.2,0.5,2.4
Orange Empire Athletic,Fullerton,Jeremiah Davis,32,CG,CG,,22.5,73.0,3.7,0.2,0.6
Orange Empire Athletic,Fullerton,Kobe Newton,32,CG,CG,,42.3,55.5,2.0,0.0,0.1
Orange Empire Athletic,Fullerton,Mason Vanbeenen,26,WG,WG,,33.0,14.3,46.9,2.0,3.8
Orange Empire Athletic,Fullerton,Mike Ofoegbu,32,S-PF,S-PF,,0.0,0.4,34.9,55.7,9.1
Orange Empire Athletic,Fullerton,RJ Banks,32,s-PG,s-PG,,59.2,35.7,4.7,0.1,0.3
Orange Empire Athletic,Fullerton,Sammy Howlin,32,PF/C,PF/C,,0.0,0.2,9.4,56.8,33.6
Orange Empire Athletic,Fullerton,Sean Newman Jr.,32,s-PG,s-PG,,65.2,32.7,1.7,0.0,0.4
Orange Empire Athletic,Fullerton,Shaquil Bender,31,CG,CG,,18.5,76.3,4.4,0.2,0.5
Orange Empire Athletic,Golden West,Aaunya Clark,19,WG,WG,,23.4,26.6,47.2,2.0,0.9
Orange Empire Athletic,Golden West,Alex Ball,26,C,C,,0.2,3.0,3.5,1.5,91.7
Orange Empire Athletic,Golden West,Ashton Kimes-Dunn,15,WG,WG,,17.2,7.0,71.4,4.2,0.2
Orange Empire Athletic,Golden West,Damion Byrd II,6,WG,WG,,11.7,21.6,47.0,16.8,2.8
Orange Empire Athletic,Golden West,Daniel Yardley,26,WG,WG,,2.2,28.0,53.6,5.3,10.9
Orange Empire Athletic,Golden West,David Byrne,26,WG,WG,,15.3,21.9,52.7,5.7,4.4
Orange Empire Athletic,Golden West,Dj Williams,21,s-PG,s-PG,,72.2,23.7,4.1,0.0,0.0
Orange Empire Athletic,Golden West,Dominic Mcbride,23,s-PG,s-PG,,81.3,17.7,1.0,0.0,0.0
Orange Empire Athletic,Golden West,Drew Vargas,21,PG,PG,,99.8,0.2,0.0,0.0,0.0
Orange Empire Athletic,Golden West,Micah Harkey,6,CG,CG,,49.8,35.1,12.3,0.6,2.2
Orange Empire Athletic,Golden West,Michael Ernest,16,CG,CG,,22.9,75.3,1.5,0.1,0.2
Orange Empire Athletic,Golden West,Noel Camejo,18,WG,WG,,13.3,26.5,51.1,6.4,2.7
Orange Empire Athletic,Golden West,Soma Doherty,26,WG,WG,,5.0,18.5,58.9,16.3,1.3
Orange Empire Athletic,Golden West,Trevor Lyles,11,S-PF,S-PF,,0.2,1.7,27.8,68.3,2.0
Orange Empire Athletic,Irvine Valley,Charlie Henderson,28,C,C,,0.0,1.7,1.0,1.6,95.7
Orange Empire Athletic,Irvine Valley,Christian Griffin,27,s-PG,s-PG,,69.5,18.1,12.4,0.0,0.0
Orange Empire Athletic,Irvine Valley,David Ogunlade,28,s-PG,s-PG,,54.6,25.3,19.6,0.1,0.4
Orange Empire Athletic,Irvine Valley,Ethan McCanless,8,WF,WF,,0.5,4.7,51.4,26.1,17.4
Orange Empire Athletic,Irvine Valley,Jordan Montrose,27,WG,WG,,2.4,9.7,79.5,3.4,5.0
Orange Empire Athletic,Irvine Valley,Josh Azucena,19,s-PG,s-PG,,81.5,14.8,3.3,0.0,0.4
Orange Empire Athletic,Irvine Valley,Luke Farrington,28,CG,CG,,32.6,64.6,2.2,0.0,0.6
Orange Empire Athletic,Irvine Valley,Makai Caruth,25,WF,WF,,0.5,1.9,67.8,26.7,3.1
Orange Empire Athletic,Irvine Valley,Marcus Carter,28,CG,CG,,48.4,40.1,9.6,0.3,1.6
Orange Empire Athletic,Irvine Valley,Nathan Mouzong,12,CG,CG,,43.7,34.9,17.5,0.3,3.6
Orange Empire Athletic,Irvine Valley,Roman Swizek,19,CG,CG,,18.7,65.5,13.7,0.3,1.8
Orange Empire Athletic,Orange Coast,Aryan Talle,24,PG,PG,,93.7,6.2,0.1,0.0,0.0
Orange Empire Athletic,Orange Coast,Clifton Brown,23,WF,WF,,0.9,4.2,56.9,36.7,1.3
Orange Empire Athletic,Orange Coast,Isaiah Lee,27,CG,CG,,48.9,28.4,19.3,3.0,0.4
Orange Empire Athletic,Orange Coast,Jaiden Greene,27,S-PF,S-PF,,0.1,0.4,13.2,84.3,2.0
Orange Empire Athletic,Orange Coast,Josh Lee,19,WF,WF,,7.1,7.7,64.2,20.2,0.8
Orange Empire Athletic,Orange Coast,Julian Daaboul,27,WG,WG,,15.4,12.4,62.9,9.1,0.2
Orange Empire Athletic,Orange Coast,Jydon Hall,27,CG,CG,,38.7,61.1,0.1,0.0,0.0
Orange Empire Athletic,Orange Coast,Kui Ross,25,s-PG,s-PG,,69.0,26.3,3.7,0.1,0.8
Orange Empire Athletic,Orange Coast,Kyndle Terrell-Jones,25,WG,WG,,16.1,36.8,40.7,6.0,0.4
Orange Empire Athletic,Orange Coast,Logen Howard,28,CG,CG,,48.7,51.3,0.0,0.0,0.0
Orange Empire Athletic,Orange Coast,Nikko McNeal,22,S-PF,S-PF,,0.3,0.7,35.6,61.1,2.3
Orange Empire Athletic,Orange Coast,Noah Simmons,25,CG,CG,,34.5,56.1,8.5,0.2,0.7
Orange Empire Athletic,Orange Coast,Sam Hunter,28,WG,WG,,9.3,53.3,20.7,7.8,8.9
Orange Empire Athletic,Orange Coast,Trent Williams,28,CG,CG,,48.6,41.0,9.7,0.4,0.4
Orange Empire Athletic,Riverside,Bryce Hall,23,CG,CG,,47.4,28.1,23.0,0.9,0.6
Orange Empire Athletic,Riverside,Courtland Moffatt,29,WG,WG,,23.5,44.0,27.8,4.3,0.4
Orange Empire Athletic,Riverside,Darius McClain,25,WG,WG,,21.5,46.4,29.1,0.8,2.1
Orange Empire Athletic,Riverside,Darvelle Wyatt,7,WF,WF,,3.3,8.2,72.6,10.7,5.2
Orange Empire Athletic,Riverside,Dondre Bausley,24,PG,PG,,95.8,2.6,1.6,0.0,0.0
Orange Empire Athletic,Riverside,Isaiah Thomas,22,WG,WG,,25.0,45.4,24.1,1.8,3.7
Orange Empire Athletic,Riverside,Jalen Monroe,29,S-PF,S-PF,,0.2,1.4,24.8,72.2,1.4
Orange Empire Athletic,Riverside,Julian Alvarez,27,WG,WG,,30.8,32.4,35.0,0.7,1.0
Orange Empire Athletic,Riverside,Lynden Paul,29,WG,WG,,4.3,21.1,52.8,11.0,10.7
Orange Empire Athletic,Riverside,Raymond Hawkins,24,WG,WG,,8.7,70.7,7.2,0.0,13.4
Orange Empire Athletic,Riverside,Reggie Ward,28,PF/C,PF/C,,0.0,0.6,7.7,87.0,4.8
Orange Empire Athletic,Riverside,Tomi Adesiji,30,CG,CG,,22.3,73.5,3.9,0.1,0.3
Orange Empire Athletic,Riverside,Tony Cheng,13,WF,WF,,0.2,0.2,62.0,37.5,0.1
