rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
139,WSC South,Santa Monica,Anthony Jaramillo,24,25,472.0,19.7,46.9,2.16,2.61,8.46,0.83,3.55,-2.72,0.404,30.2,28.4,3.8,4.4,1.3,0.4,4.4,True
140,South Coast-South,Long Beach,Bonard Johnson Jr.,20,21,496.0,24.8,58.6,2.24,2.38,7.31,0.82,0.79,0.04,0.424,24.5,24.2,5.0,6.8,2.2,0.1,5.6,True
141,WSC South,Bakersfield,Deandre Pemberton,21,21,619.0,29.5,73.7,3.86,2.88,6.54,0.8,-0.66,1.46,0.529,18.6,18.4,2.5,11.7,1.3,1.7,4.1,True
142,South Coast-North,Mt. San Antonio,Lowrance McClain,20,20,366.0,18.3,45.5,3.08,3.55,3.84,0.78,-2.1,2.88,0.308,21.5,19.4,2.5,9.8,2.9,0.0,5.1,True
143,South Coast-South,Compton,Gabriel Ajemian,15,18,359.0,23.9,49.9,3.01,2.41,9.79,0.7,2.61,-1.91,0.296,31.6,29.4,2.9,8.8,3.9,0.3,5.1,True
144,WSC North,Cuesta,Ketan Sidhu,22,22,593.0,27.0,65.8,3.11,2.91,8.06,0.69,0.79,-0.1,0.475,17.8,17.3,2.7,8.4,0.9,0.6,2.7,True
145,WSC South,Bakersfield,Tony Counts,21,21,506.0,24.1,60.3,4.24,4.0,6.39,0.65,-1.31,1.96,0.409,10.6,10.5,0.6,17.1,1.2,1.9,2.4,True
146,WSC South,Bakersfield,Rahmel Davis,20,21,588.0,29.4,70.0,4.19,3.08,6.32,0.58,-0.27,0.84,0.462,20.8,20.6,2.3,12.9,0.9,1.3,3.0,True
147,South Coast-South,Compton,A Al Najim Ashley,18,18,506.0,28.1,70.3,2.69,1.64,9.58,0.5,2.28,-1.78,0.386,25.8,23.8,5.2,7.4,3.9,0.4,4.2,True
148,WSC North,Santa Barbara,Tommy Condon,18,20,432.0,24.0,53.7,2.57,2.94,8.48,0.48,1.64,-1.16,0.324,21.2,20.0,2.6,5.7,2.1,0.6,2.8,True
149,Pacific Coast Athletic,San Diego City,Graham Cook,19,21,435.0,22.9,51.8,2.62,3.72,0.37,0.47,-0.82,1.29,0.327,10.9,9.4,2.4,3.5,0.8,0.3,3.2,True
150,South Coast-South,Compton,Denzel Okoli,16,18,289.0,18.1,40.2,2.63,3.31,9.5,0.41,1.16,-0.75,0.213,15.1,14.1,2.8,8.3,3.5,0.8,3.3,True
151,Orange Empire Athletic,Cypress,Ramiah Adedigba,23,23,672.0,29.2,71.1,3.61,2.79,4.62,0.37,0.84,-0.47,0.472,27.8,25.5,2.2,7.6,1.8,0.4,4.3,True
152,Orange Empire Athletic,Fullerton,Coree Joseph,23,26,400.0,17.4,38.3,1.6,3.81,0.79,0.1,-1.41,1.51,0.254,6.1,4.6,6.4,3.8,1.4,0.0,4.3,True
153,WSC North,Cuesta,Moritz Schneider,22,22,433.0,19.7,48.1,3.53,3.53,7.46,0.08,0.61,-0.52,0.269,18.4,17.8,1.8,8.2,0.8,0.6,3.1,True
154,WSC North,Santa Barbara,Brycyn Gossett,18,20,412.0,22.9,51.2,4.26,2.94,7.9,-0.11,1.42,-1.53,0.237,23.3,21.9,2.1,13.4,2.6,0.5,4.0,True
155,Orange Empire Athletic,Irvine Valley,Aaron Strings,20,20,637.0,31.9,79.6,2.41,2.02,5.99,-0.38,-0.1,-0.28,0.316,23.3,22.5,4.0,3.8,1.5,0.7,4.6,True
156,Orange Empire Athletic,Cypress,Nijel Jones,23,23,352.0,15.3,37.3,2.39,3.77,3.85,-0.41,-2.37,1.96,0.166,14.6,13.3,4.1,11.2,1.9,0.6,5.0,True
157,Inland Empire Athletic,Palo Verde,DaiJohn Stewart,23,24,751.0,32.7,77.9,2.21,2.32,7.74,-0.42,-1.45,1.03,0.36,19.5,18.8,5.5,9.7,3.0,0.3,5.2,True
158,WSC North,Moorpark,Carter Alexander,16,18,435.0,27.2,59.7,2.99,2.79,7.13,-0.43,1.93,-2.36,0.205,22.8,21.0,2.1,3.9,1.3,0.1,1.8,True
159,WSC South,Canyons,King Miller,18,24,360.0,20.0,37.3,2.52,3.52,5.7,-0.54,0.24,-0.78,0.159,21.0,19.3,3.8,9.4,1.5,0.3,4.6,True
160,Inland Empire Athletic,Desert,D’Shaun Barrett,16,19,436.0,27.2,57.7,2.26,2.52,11.34,-0.56,2.53,-3.09,0.193,21.0,20.3,6.6,6.7,2.0,0.1,3.1,True
161,South Coast-South,Compton,Bilal Mike,18,18,326.0,18.1,45.3,2.64,2.69,8.49,-0.6,-0.34,-0.25,0.14,21.6,19.9,5.7,7.8,4.4,1.6,5.7,True
162,WSC South,Santa Monica,Eli Degrate,23,25,577.0,25.1,57.4,2.98,2.65,6.92,-0.71,2.43,-3.14,0.225,21.0,19.6,4.8,6.8,1.0,0.5,3.9,True
163,Inland Empire Athletic,Mt. San Jacinto,Mekhi Hill,21,21,593.0,28.2,69.7,3.17,3.62,5.02,-0.74,-0.12,-0.62,0.224,13.5,12.5,3.8,8.7,1.4,0.1,3.3,True
164,Inland Empire Athletic,Palo Verde,Dennis Cross,24,24,548.0,22.8,56.9,3.41,3.7,7.3,-0.85,-1.11,0.26,0.191,16.1,15.6,1.8,8.0,1.7,1.0,2.6,True
165,Inland Empire Athletic,Desert,Marquis McKinzy,14,19,448.0,32.0,59.3,2.59,2.55,11.0,-0.89,2.86,-3.75,0.152,24.6,23.7,4.0,6.1,2.0,0.2,3.5,True
166,South Coast-North,Rio Hondo,Chris Herrera,20,20,750.0,37.5,93.3,1.96,1.54,7.08,-0.92,0.19,-1.11,0.245,19.1,18.0,5.0,6.1,1.9,0.1,3.3,True
167,WSC South,Santa Monica,Chianti Clay Jr.,21,25,385.0,18.3,38.3,2.08,3.2,6.64,-0.99,2.77,-3.77,0.118,24.3,22.8,4.1,3.5,0.8,0.3,3.7,True
168,Orange Empire Athletic,Irvine Valley,Brian Mendoza,19,20,398.0,20.9,49.8,1.72,3.27,5.33,-1.03,-4.82,3.79,0.118,9.6,9.2,6.0,5.3,3.6,0.3,3.9,True
169,Inland Empire Athletic,Palo Verde,Domineque Johnson,24,24,717.0,29.9,74.4,4.7,2.61,7.11,-1.04,-0.44,-0.6,0.208,24.7,23.9,3.1,13.7,0.9,1.6,5.1,True
170,Orange Empire Athletic,Orange Coast,Jydon Hall,21,22,621.0,29.6,70.5,2.78,1.0,11.61,-1.17,1.32,-2.49,0.158,31.5,31.9,5.6,5.2,2.6,0.3,6.1,True
171,South Coast-South,Long Beach,Shane Hunter,21,21,594.0,28.3,70.2,3.41,2.93,5.31,-1.17,-0.94,-0.24,0.149,16.3,16.1,3.5,7.9,1.6,0.7,3.4,True
172,Orange Empire Athletic,Irvine Valley,Gavin O'Neill,20,20,554.0,27.7,69.2,2.03,3.26,5.07,-1.3,-2.01,0.72,0.118,15.5,14.9,3.2,3.9,2.2,0.1,2.4,True
173,WSC North,Moorpark,Deon Francois,18,18,368.0,20.4,50.5,2.37,3.2,6.18,-1.38,-1.12,-0.26,0.069,16.4,14.8,4.7,4.3,3.2,0.4,3.5,True
174,WSC South,Canyons,Dylan Griffin,24,24,524.0,21.8,54.3,2.06,3.53,4.71,-1.53,-1.78,0.25,0.074,10.4,9.4,4.9,5.3,2.4,0.1,2.5,True
175,WSC South,Bakersfield,Joshua Lewis,20,21,436.0,21.8,51.9,2.28,3.15,4.01,-1.73,-1.98,0.25,0.036,20.8,20.6,4.1,4.4,1.6,0.0,6.0,True
176,WSC South,West LA,Khalifah Muhammad,26,27,374.0,14.4,34.6,3.06,3.74,0.69,-1.77,-2.09,0.32,0.026,22.5,20.2,2.7,8.6,1.4,0.7,6.4,True
177,WSC South,Santa Monica,Maxwell Moses,25,25,613.0,24.5,60.9,3.81,3.02,5.83,-1.8,0.84,-2.65,0.036,16.6,15.5,4.2,13.2,0.9,0.3,2.8,True
178,WSC North,Santa Barbara,Billy Whitting,19,20,328.0,17.3,40.8,3.71,3.34,6.14,-1.86,0.13,-2.0,0.014,20.9,19.6,2.8,10.8,1.1,0.6,3.9,True
179,WSC South,Santa Monica,Rohan Birch,21,25,315.0,15.0,31.3,2.38,3.42,5.72,-1.91,-0.58,-1.33,0.008,16.8,15.7,5.4,10.2,1.6,1.0,6.1,True
180,South Coast-North,Rio Hondo,Shymar Wiggins,12,20,280.0,23.3,34.8,3.99,3.85,6.09,-1.91,-2.36,0.45,0.008,23.0,21.8,3.0,19.8,0.8,1.9,6.1,True
181,WSC South,Antelope Valley,Emani Scott,21,21,628.0,29.9,74.0,2.23,2.18,7.88,-1.93,-1.8,-0.14,0.012,23.5,24.1,4.4,6.4,2.8,0.4,3.5,True
182,South Coast-South,Cerritos,Jaishon Forte,17,23,410.0,24.1,44.1,3.09,3.77,0.72,-1.98,-2.7,0.72,0.002,15.3,13.9,2.4,11.7,1.3,0.4,4.6,True
183,WSC South,Canyons,Caden Arnold,24,24,423.0,17.6,43.8,1.91,3.61,4.23,-2.01,-3.53,1.52,-0.001,11.3,10.0,6.6,7.7,3.4,1.1,5.3,True
184,South Coast-South,Compton,James Baker-Dunlap,11,18,225.0,20.5,31.3,2.86,3.34,7.08,-2.01,0.56,-2.57,-0.001,20.6,19.3,3.0,6.2,2.1,0.6,4.5,True
185,South Coast-South,Compton,Arvin Shirali,16,18,379.0,23.7,52.7,2.64,2.93,6.67,-2.42,2.67,-5.09,-0.049,19.6,18.3,1.9,4.2,0.5,0.0,2.5,True
186,Orange Empire Athletic,Golden West,Kameron Small,20,20,465.0,23.2,58.2,3.09,2.83,8.99,-2.47,1.47,-3.95,-0.067,27.9,27.8,0.8,5.3,2.3,0.1,2.6,True
187,Orange Empire Athletic,Irvine Valley,Josh Walker,19,20,362.0,19.1,45.2,4.59,3.91,3.68,-2.69,-2.69,0.0,-0.076,16.2,15.6,0.2,19.6,2.0,0.7,4.6,True
188,South Coast-North,Rio Hondo,Alwyn Saddler IV,18,20,558.0,31.0,69.4,2.26,2.93,5.24,-2.76,-1.01,-1.75,-0.129,22.8,21.6,2.8,6.9,1.2,0.2,4.3,True
189,WSC South,Antelope Valley,Joshua Assiff,20,21,331.0,16.6,39.0,3.17,3.6,6.98,-2.84,-3.51,0.67,-0.083,17.4,17.8,3.0,11.4,1.7,1.6,4.1,True
190,WSC North,Cuesta,Isaac Puzz,22,22,290.0,13.2,32.2,2.44,3.94,4.52,-2.86,-2.02,-0.83,-0.074,16.4,15.7,4.2,6.9,1.1,0.2,3.4,True
191,WSC North,Santa Barbara,Jon Pearson,19,20,275.0,14.5,34.2,3.34,3.4,5.08,-2.92,-0.8,-2.13,-0.077,22.5,21.2,3.0,7.8,0.9,0.4,3.5,True
192,WSC South,Glendale,Brooklin Sharpe,19,25,372.0,19.6,37.2,2.39,3.41,5.22,-2.97,-4.75,1.78,-0.11,12.1,12.0,6.2,15.7,2.6,0.1,5.7,True
193,WSC North,Moorpark,Ben Condra,17,18,537.0,31.6,73.7,3.13,2.57,4.58,-2.98,-0.74,-2.24,-0.158,20.9,19.2,2.9,10.2,0.8,1.0,5.0,True
194,WSC North,Moorpark,Luka Marich,18,18,365.0,20.3,50.1,2.76,3.01,4.52,-3.03,-1.44,-1.6,-0.114,18.0,16.4,5.2,6.1,1.4,0.4,3.7,True
195,South Coast-South,Long Beach,Tremond Johnson,16,21,295.0,18.4,34.9,1.88,3.73,3.35,-3.14,-3.26,0.12,-0.102,14.8,14.5,5.1,7.0,2.5,0.0,4.7,True
196,Orange Empire Athletic,Orange Coast,Logen Howard,22,22,664.0,30.2,75.4,2.51,2.1,9.61,-3.17,-1.45,-1.72,-0.236,17.0,17.2,4.6,5.0,3.3,0.2,3.1,True
197,WSC South,Bakersfield,Sean Fry,19,21,274.0,14.4,32.6,2.55,3.88,2.56,-3.18,-3.63,0.45,-0.099,23.6,23.3,1.8,7.3,1.2,0.4,5.7,True
198,WSC South,Glendale,Julian DeJesus,25,25,636.0,25.4,63.6,2.13,2.87,4.87,-3.32,-2.02,-1.3,-0.256,17.2,17.0,3.1,4.1,1.4,0.0,3.4,True
199,Orange Empire Athletic,Saddleback,Gerald Jones III,25,26,524.0,21.0,49.6,4.25,3.93,0.95,-3.33,-1.41,-1.93,-0.21,19.5,17.5,1.2,11.7,0.6,1.4,5.0,True
200,Inland Empire Athletic,Palo Verde,Karl Wright,24,24,533.0,22.2,55.3,3.81,3.92,4.8,-3.35,-4.29,0.94,-0.219,15.4,14.9,1.6,11.3,1.5,2.4,4.0,True
201,Inland Empire Athletic,Desert,Tommy Mooney,13,19,266.0,20.5,35.2,3.14,3.46,8.36,-3.53,0.21,-3.75,-0.125,22.3,21.5,3.3,8.9,0.6,0.6,2.8,True
202,Inland Empire Athletic,Palo Verde,Terry Daniels,24,24,413.0,17.2,42.9,3.65,4.27,4.51,-3.64,-2.0,-1.65,-0.206,18.7,18.0,1.4,10.8,0.8,1.2,2.8,True
203,Inland Empire Athletic,Desert,Joziaha Winfrey,10,19,282.0,28.2,37.3,2.74,3.52,8.17,-3.72,-1.04,-2.68,-0.149,19.9,19.1,5.1,8.4,2.3,0.3,3.3,True
204,South Coast-North,Rio Hondo,George Ashley,12,20,425.0,35.4,52.9,3.41,3.85,4.23,-3.77,-3.31,-0.46,-0.228,13.8,12.9,4.1,5.6,2.4,0.3,3.8,True
205,South Coast-North,Rio Hondo,Matthew Turner-Bigbee,11,20,400.0,36.4,49.8,4.26,4.09,4.17,-3.83,-2.78,-1.05,-0.222,20.0,18.7,2.0,10.8,2.1,1.2,4.3,True
206,WSC North,Santa Barbara,Wilfrid Nado,20,20,548.0,27.4,68.1,2.29,2.22,4.11,-3.9,-2.54,-1.36,-0.316,17.0,16.0,5.7,6.5,2.0,0.1,5.1,True
207,WSC North,Santa Barbara,Adam Weingard,20,20,515.0,25.8,64.0,3.02,2.5,4.08,-3.93,-0.76,-3.17,-0.301,25.2,23.5,4.0,8.4,1.0,0.2,5.5,True
208,Inland Empire Athletic,Victor Valley,Blake Goodrow,18,18,570.0,31.7,78.7,2.55,2.3,8.26,-3.96,-1.34,-2.62,-0.339,23.0,22.5,2.4,7.8,2.4,0.7,3.9,True
209,WSC South,Canyons,Corwin Smith,22,24,455.0,20.7,47.1,4.13,3.65,2.23,-4.01,-2.37,-1.65,-0.277,17.7,16.3,1.6,11.0,0.6,0.9,4.3,True
210,Inland Empire Athletic,Desert,Abraham Bell,19,19,605.0,31.8,80.1,4.77,2.8,7.77,-4.13,0.13,-4.26,-0.395,18.9,18.1,3.3,12.5,1.4,1.0,2.0,True
211,Orange Empire Athletic,Golden West,Eric Watson,20,20,622.0,31.1,77.9,4.09,2.21,7.31,-4.15,0.5,-4.65,-0.409,27.9,27.8,0.6,14.0,1.0,0.8,4.0,True
212,WSC South,Glendale,Jayden Couch,24,25,575.0,24.0,57.5,2.3,2.69,3.76,-4.43,-3.71,-0.72,-0.426,17.9,17.6,5.2,7.8,1.3,0.3,5.1,True
213,South Coast-South,Compton,Devon Brown,14,18,239.0,17.1,33.2,3.23,3.85,4.6,-4.49,-1.91,-2.57,-0.181,15.2,13.7,2.6,10.6,2.8,1.2,2.6,True
214,South Coast-North,Rio Hondo,Andre Batiste,20,20,716.0,35.8,89.1,3.88,4.04,3.34,-4.66,-3.28,-1.38,-0.577,13.3,12.4,1.6,9.5,1.5,0.9,2.6,True
215,Orange Empire Athletic,Irvine Valley,Tyson Robinson,20,20,340.0,17.0,42.5,2.09,3.93,1.54,-4.83,-5.5,0.67,-0.293,10.3,9.8,4.2,5.1,1.6,0.0,2.5,True
216,South Coast-North,Pasadena City,Devan Ford,16,20,430.0,26.9,53.4,2.7,1.85,11.84,-4.86,-3.3,-1.56,-0.372,34.6,36.6,3.6,7.5,4.0,2.2,6.8,True
217,Inland Empire Athletic,Palo Verde,Waylon Anderson,22,24,564.0,25.6,58.5,2.75,3.4,3.28,-4.88,-3.19,-1.69,-0.493,17.3,16.7,4.6,4.4,0.9,0.5,5.0,True
218,WSC South,Canyons,Zion Caston,22,24,322.0,14.6,33.3,3.52,4.03,1.33,-4.92,-3.53,-1.38,-0.285,13.7,12.4,2.4,8.7,1.6,0.3,4.6,True
219,WSC South,Glendale,Andre Scott,23,25,334.0,14.5,33.4,3.49,4.1,3.17,-5.02,-4.36,-0.66,-0.307,10.5,10.3,0.3,6.0,1.1,1.2,2.5,True
220,Orange Empire Athletic,Santa Ana,Brandon Green,21,21,351.0,16.7,41.9,3.03,2.28,9.41,-5.26,-0.37,-4.89,-0.35,28.3,30.8,4.0,5.8,1.2,0.3,4.7,True
221,WSC South,Antelope Valley,Daryl Patterson,19,21,280.0,14.7,33.0,2.21,4.18,4.53,-5.29,-5.48,0.19,-0.278,12.2,12.5,1.7,6.4,2.8,0.2,2.6,True
222,WSC North,Santa Barbara,Jaelen Bates,15,20,344.0,22.9,42.8,1.92,3.29,2.63,-5.38,-4.97,-0.41,-0.352,9.1,8.4,6.9,6.0,2.5,0.0,5.4,True
223,WSC South,Glendale,Joshua Lee,19,25,370.0,19.5,37.0,3.14,3.54,2.74,-5.45,-4.2,-1.24,-0.389,19.1,18.9,3.5,8.6,0.6,0.8,4.6,True
224,WSC North,Cuesta,Reumang Emagna,21,22,467.0,22.2,51.8,4.02,3.72,1.9,-5.47,-3.78,-1.69,-0.483,17.9,17.1,3.1,7.0,0.4,0.5,3.8,True
225,Orange Empire Athletic,Santa Ana,Jonathan Joseph,20,21,388.0,19.4,46.3,1.84,1.93,8.92,-5.75,-4.6,-1.15,-0.444,12.9,13.9,7.4,5.6,3.0,0.5,3.7,True
226,Inland Empire Athletic,Desert,Koby Alvarez,12,19,345.0,28.8,45.7,2.39,3.83,6.1,-5.8,-1.36,-4.44,-0.402,13.6,13.0,3.3,6.3,1.0,0.3,1.7,True
227,Orange Empire Athletic,Orange Coast,Ty Barker,19,22,424.0,22.3,48.2,3.23,3.37,6.73,-6.05,-3.79,-2.25,-0.523,18.9,19.1,2.5,10.0,2.7,0.2,4.3,True
228,Orange Empire Athletic,Golden West,James Holmes,20,20,281.0,14.1,35.2,3.04,4.04,5.33,-6.14,-3.16,-2.98,-0.355,15.6,15.6,1.1,8.5,2.0,0.7,2.3,True
229,Inland Empire Athletic,Desert,D.J. Adams,18,19,592.0,32.9,78.3,2.26,1.5,5.72,-6.17,-0.27,-5.9,-0.758,25.4,24.3,9.4,5.4,1.7,0.0,7.7,True
230,Orange Empire Athletic,Orange Coast,Aundrel Pua,20,22,498.0,24.9,56.6,4.66,3.01,6.34,-6.44,-4.38,-2.06,-0.674,25.0,25.3,1.9,12.8,3.1,0.9,5.0,True
231,WSC South,Glendale,Julian Dixon,25,25,577.0,23.1,57.7,3.11,3.25,1.61,-6.58,-3.41,-3.18,-0.806,21.7,21.4,2.0,5.9,0.6,0.1,4.7,True
232,Inland Empire Athletic,Victor Valley,Terrin Ross,14,18,266.0,19.0,36.7,4.54,3.79,5.57,-6.65,-3.48,-3.17,-0.375,15.1,14.8,1.6,14.5,1.0,0.6,3.2,True
233,Orange Empire Athletic,Golden West,Ricky Briseno,19,20,484.0,25.5,60.6,2.56,2.38,4.71,-6.76,-2.87,-3.89,-0.703,23.7,23.6,3.9,6.8,2.1,0.7,5.5,True
234,Inland Empire Athletic,Victor Valley,Joshua Ryan,18,18,596.0,33.1,82.3,2.5,1.25,5.06,-7.16,-3.0,-4.16,-0.933,19.4,19.0,5.8,8.2,1.2,0.0,6.2,True
235,Orange Empire Athletic,Santa Ana,Camren Johnson,14,21,336.0,24.0,40.1,2.55,2.69,7.35,-7.32,-4.14,-3.18,-0.546,21.1,23.1,4.0,6.0,2.5,0.3,4.4,True
236,Inland Empire Athletic,Victor Valley,Kayjohn Hillman,15,18,277.0,18.5,38.3,2.89,3.59,4.86,-7.36,-4.46,-2.9,-0.45,17.4,17.1,1.5,9.3,1.0,0.0,4.1,True
237,WSC South,Antelope Valley,Chigozie Achara,21,21,331.0,15.8,39.0,4.25,4.27,2.4,-7.42,-7.32,-0.1,-0.541,12.8,13.2,0.8,14.3,1.7,2.2,3.5,True
238,WSC South,Antelope Valley,Lucas Bagsik,21,21,496.0,23.6,58.4,1.72,3.25,2.15,-7.67,-6.93,-0.74,-0.848,11.9,12.3,5.4,4.2,2.4,0.0,4.4,True
239,Orange Empire Athletic,Santa Ana,Ian Hietala,16,21,319.0,19.9,38.0,3.1,2.88,6.77,-7.9,-3.57,-4.33,-0.575,24.7,26.9,1.5,10.2,1.2,0.2,4.3,True
240,South Coast-South,Compton,Wes Clarkson,17,18,287.0,16.9,39.9,3.4,4.13,1.12,-7.97,-3.84,-4.12,-0.523,7.7,6.9,1.0,7.3,0.8,0.8,1.7,True
241,Orange Empire Athletic,Orange Coast,Cody Aquino,22,22,618.0,28.1,70.2,2.79,3.22,4.73,-8.05,-4.5,-3.55,-1.139,15.8,16.0,2.4,4.4,1.5,0.7,2.5,True
242,Orange Empire Athletic,Orange Coast,Trent Williams,22,22,508.0,23.1,57.7,2.49,3.57,4.5,-8.28,-5.59,-2.69,-0.972,10.7,10.9,4.1,7.9,2.1,0.1,2.9,True
243,South Coast-North,Pasadena City,Jordan Flowers,19,20,596.0,31.4,74.0,2.4,1.07,8.08,-8.62,-4.39,-4.22,-1.194,24.3,25.7,5.3,4.6,3.5,0.1,7.0,True
244,Inland Empire Athletic,Victor Valley,Tyler Baskett,18,18,524.0,29.1,72.4,2.73,2.74,3.18,-9.04,-4.55,-4.49,-1.119,18.2,17.8,3.1,6.9,1.0,0.2,4.9,True
245,Orange Empire Athletic,Golden West,Maliq Neurell,18,20,599.0,33.3,75.0,2.46,1.23,2.37,-9.1,-3.18,-5.92,-1.298,18.2,18.2,6.6,4.8,1.0,0.1,5.8,True
246,Inland Empire Athletic,Victor Valley,Kany Rey,11,18,329.0,29.9,45.4,3.39,3.85,3.12,-9.1,-5.17,-3.93,-0.709,12.7,12.4,1.5,7.7,1.0,0.2,3.4,True
247,Orange Empire Athletic,Golden West,Daniel Yardley,17,20,281.0,16.5,35.2,2.79,4.16,2.25,-9.22,-5.59,-3.63,-0.62,11.0,11.0,1.6,10.1,1.4,0.0,2.5,True
248,Orange Empire Athletic,Santa Ana,Thomas Billinger,21,21,348.0,16.6,41.5,2.8,3.18,5.29,-9.38,-5.36,-4.02,-0.784,14.4,15.9,2.6,9.2,1.8,0.2,2.9,True
249,Orange Empire Athletic,Orange Coast,J.J. Chapple,19,22,345.0,18.2,39.2,2.43,3.85,3.3,-9.48,-7.07,-2.41,-0.786,13.1,13.3,3.8,4.8,3.3,0.0,5.4,True
250,South Coast-North,Pasadena City,Brandon Torimaru,20,20,554.0,27.7,68.8,2.34,2.65,6.53,-10.17,-6.99,-3.18,-1.371,14.8,15.7,3.7,6.2,3.5,0.1,4.2,True
251,Orange Empire Athletic,Santa Ana,Miles Sulka,16,21,256.0,16.0,30.5,2.7,3.56,4.38,-10.29,-7.5,-2.79,-0.648,11.3,12.7,2.7,9.0,3.1,0.2,2.7,True
252,Orange Empire Athletic,Santa Ana,Josh Danque,20,21,328.0,16.4,39.1,2.4,3.17,3.54,-11.13,-6.78,-4.35,-0.915,16.3,17.9,2.4,7.2,1.5,0.2,3.7,True
253,South Coast-North,Pasadena City,Charles Jones,16,20,269.0,16.8,33.4,2.45,3.73,5.34,-11.36,-7.46,-3.91,-0.763,14.8,15.6,1.7,5.0,2.2,0.2,3.7,True
254,Orange Empire Athletic,Santa Ana,Ben Ahinaquah,21,21,521.0,24.8,62.1,4.47,3.15,3.28,-11.39,-6.02,-5.36,-1.494,15.7,17.1,0.4,11.8,1.5,0.0,2.7,True
255,South Coast-North,Pasadena City,Joevontay Clayton,10,20,277.0,27.7,34.4,3.01,3.82,5.08,-11.62,-8.66,-2.96,-0.807,10.7,11.4,2.4,11.1,2.0,0.7,2.7,True
256,South Coast-North,Pasadena City,Joseph Rousseau,20,20,506.0,25.3,62.8,3.89,3.51,4.29,-12.41,-8.9,-3.51,-1.596,12.6,13.4,1.2,8.7,2.3,1.2,3.0,True
257,Inland Empire Athletic,Victor Valley,Daniel Ogunbona,16,18,267.0,16.7,36.9,4.17,4.16,-0.46,-12.68,-7.89,-4.79,-0.865,13.6,13.2,1.8,11.8,0.8,0.4,4.2,True
258,South Coast-North,Pasadena City,Nathaniel Carter,14,20,326.0,23.3,40.5,3.35,3.57,3.82,-12.88,-8.49,-4.39,-1.075,11.4,12.0,2.3,7.7,0.9,0.6,4.3,True
259,Orange Empire Athletic,Orange Coast,Harry DeKoning,19,22,293.0,15.4,33.3,2.43,4.41,-0.26,-13.04,-9.3,-3.74,-0.986,4.1,4.2,1.8,3.9,1.4,0.2,3.0,True
,Central Valley,Columbia,Julian Brown,1,2,1.0,1.0,1.2,2.26,3.07,62.01,50.28,41.38,8.91,0.016,114.2,117.1,0.0,0.0,0.0,0.0,0.0,False
,WSC South,West LA,TJ Waldon,4,27,24.0,6.0,2.2,2.81,3.18,32.64,30.18,22.27,7.9,0.235,50.7,48.4,0.0,4.4,2.2,2.2,2.2,False
,Bay Valley,Merritt,KADEN PIERCE,1,1,12.0,12.0,29.6,5.0,2.96,24.94,27.12,15.96,11.16,0.105,39.2,37.6,4.4,21.8,0.0,0.0,0.0,False
,Coast-South,West Valley,Tyler Watters,2,5,8.0,4.0,4.0,3.62,3.31,23.5,24.77,17.71,7.06,0.066,71.3,66.2,0.0,7.1,0.0,0.0,0.0,False
,South Coast-North,East Los Angeles,Richard Wilson,13,19,96.0,7.4,12.5,1.69,3.27,21.1,23.83,16.79,7.04,0.751,41.5,36.8,2.1,9.5,2.1,0.0,0.5,False
,South Coast-South,Long Beach,Bonard Jonhson Jr.,1,21,33.0,33.0,3.9,3.19,3.46,27.07,20.59,13.35,7.24,0.226,42.4,42.0,6.3,9.4,4.7,0.0,4.7,False
,Big Eight,Sierra,Riley Jeaphet-Gekas,1,1,16.0,16.0,40.0,3.51,2.82,21.69,19.64,13.01,6.63,0.106,52.2,51.3,3.3,0.0,3.3,0.0,3.3,False
,Bay Valley,Napa Valley,Shakir Howard,1,1,33.0,33.0,82.5,4.96,1.58,23.33,19.56,16.93,2.63,0.217,46.4,43.0,2.8,11.2,1.4,1.4,2.8,False
,Central Valley,Reedley,Tommy Newton,1,3,17.0,17.0,14.2,2.27,2.65,41.27,19.3,23.87,-4.57,0.11,56.1,57.3,2.8,2.8,0.0,0.0,0.0,False
,Big Eight,Sierra,Abel Jimenez,1,1,15.0,15.0,37.5,3.13,2.97,20.42,18.37,10.07,8.3,0.093,27.9,27.5,7.0,20.9,3.5,0.0,3.5,False
,South Coast-North,East Los Angeles,DJ Gilmore,9,19,55.0,6.1,7.2,1.24,3.27,15.63,18.36,6.73,11.64,0.339,13.8,11.8,12.9,4.6,7.3,0.0,3.7,False
,Bay Valley,Merritt,INIKO MCNEIL,1,1,32.0,32.0,78.8,1.71,2.33,16.19,18.36,8.43,9.93,0.196,21.3,20.2,6.5,3.3,3.3,0.0,1.6,False
,WSC North,Santa Barbara,Ken Munoz,2,20,4.0,2.0,0.5,3.72,2.77,25.24,17.23,26.72,-9.49,0.023,64.1,59.8,0.0,38.4,0.0,0.0,0.0,False
,Bay Valley,Contra Costa,John Wade II,2,2,45.0,22.5,56.1,2.93,2.76,20.57,16.95,15.32,1.63,0.259,39.9,34.6,8.5,19.3,4.8,0.0,3.6,False
,Bay Valley,Merritt,DJ LEAKS,1,1,28.0,28.0,69.0,2.25,2.74,14.69,16.87,6.52,10.35,0.159,29.9,27.7,5.6,13.1,3.7,0.0,1.9,False
