conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Central Valley,Columbia,Nic Mangram,7,PG,PG,,100.0,0.0,0.0,0.0,0.0
Central Valley,Columbia,Noah Wright,10,PG,PG,,86.7,11.6,1.3,0.0,0.3
Central Valley,Columbia,Ry Atkins,30,CG,CG,,33.4,32.3,10.0,3.9,20.3
Central Valley,Columbia,Titan Calise,10,PG,PG,,86.4,10.5,2.6,0.1,0.3
Central Valley,Fresno,Bakki Claussell,23,CG,CG,,43.6,49.1,4.2,0.3,2.8
Central Valley,Fresno,Chetan Gill,23,s-PG,s-PG,,50.3,45.7,3.2,0.1,0.8
Central Valley,Fresno,Dominic Cummings,24,s-PG,s-PG,,66.8,30.7,2.2,0.1,0.1
Central Valley,Fresno,EJ Johnson,15,CG,CG,,24.0,65.9,3.0,5.1,2.1
Central Valley,Fresno,Hudson Swaim,24,CG,CG,,43.1,46.0,6.5,1.0,3.4
Central Valley,Fresno,Malachi Barnes,12,CG,CG,,35.9,40.7,7.5,10.1,5.8
Central Valley,Fresno,Mark Williams,24,CG,CG,,34.6,45.7,14.5,1.9,3.3
Central Valley,Fresno,Rylan Ortiz,16,S-PF,S-PF,,0.5,1.7,20.2,63.0,14.6
Central Valley,Fresno,Terrell Sutherland,24,S-PF,S-PF,,0.1,0.4,26.2,70.1,3.2
Central Valley,Fresno,Va'Ron Mitchell,23,CG,CG,,17.1,74.3,5.8,0.5,2.2
Central Valley,Fresno,Xavier Francis,19,PF/C,PF/C,,0.1,0.6,1.6,80.9,16.8
Central Valley,Lemoore,Braydin Samuels,23,CG,CG,,35.7,26.8,35.1,1.2,1.2
Central Valley,Lemoore,Davion Jackson,28,s-PG,s-PG,,65.8,34.1,0.1,0.0,0.0
Central Valley,Lemoore,Eleven Williams,26,s-PG,s-PG,,82.1,16.6,1.2,0.0,0.1
Central Valley,Lemoore,Elijah Gomez,25,s-PG,s-PG,,57.4,38.5,3.4,0.1,0.7
Central Valley,Lemoore,Elijah Knox,21,s-PG,s-PG,,76.2,19.5,3.7,0.0,0.4
Central Valley,Lemoore,Jaden Pena,28,s-PG,s-PG,,59.3,27.8,12.1,0.3,0.4
Central Valley,Lemoore,Jason Russ,17,S-PF,S-PF,,0.0,0.3,12.1,81.4,6.3
Central Valley,Lemoore,Kason Smith,27,WF,WF,,0.2,2.1,42.1,32.0,23.6
Central Valley,Lemoore,Marcus Williams,18,PG,PG,,85.1,13.7,1.0,0.0,0.1
Central Valley,Lemoore,Mykayle McCoy,28,PF/C,PF/C,,0.6,18.2,4.6,4.5,72.0
Central Valley,Lemoore,Na'Jae Stevenson,28,PF/C,PF/C,,0.0,0.0,0.2,89.9,9.9
Central Valley,Lemoore,Reggie Fleurissaint,7,s-PG,s-PG,,65.5,32.9,0.7,0.0,1.0
Central Valley,Lemoore,Taven Jenkins,28,s-PG,s-PG,,71.3,20.0,8.0,0.1,0.5
Central Valley,Lemoore,Tayshaun Tabbs,15,WG,WG,,28.4,40.5,22.6,1.9,6.6
Central Valley,Merced,Alexis Sainz,5,S-PF,S-PF,,0.1,0.6,43.6,51.0,4.7
Central Valley,Merced,Danard Hollingsworth,27,WF,WF,,0.6,1.2,52.9,44.7,0.7
Central Valley,Merced,Ethan Gay,6,s-PG,s-PG,,58.8,35.0,4.4,0.2,1.6
Central Valley,Merced,Ivan Rodriguez,25,s-PG,s-PG,,62.7,25.9,10.4,0.2,0.8
Central Valley,Merced,Jamal Ali,26,WG,WG,,23.2,32.8,33.8,1.4,8.8
Central Valley,Merced,Jayleen Jones,26,S-PF,S-PF,,0.1,0.7,14.3,83.5,1.4
Central Valley,Merced,Jaylen Videau,26,s-PG,s-PG,,63.2,26.0,9.4,0.1,1.3
Central Valley,Merced,Justin Anderson,27,s-PG,s-PG,,66.6,29.7,3.5,0.0,0.2
Central Valley,Merced,Kalen Cobb,27,WG,WG,,11.7,50.9,15.6,10.9,10.8
Central Valley,Merced,Michael Payne Jr,26,s-PG,s-PG,,82.7,16.5,0.7,0.0,0.1
Central Valley,Merced,Quincy White,27,PF/C,PF/C,,0.0,0.4,6.2,86.3,7.2
Central Valley,Merced,William Oshields Jr.,27,s-PG,s-PG,,66.4,33.2,0.3,0.0,0.1
Central Valley,Merced,Zecheriah Hollinsworth,26,S-PF,S-PF,,0.2,0.6,36.8,60.7,1.7
Central Valley,Porterville,Andre Bly,9,s-PG,s-PG,,53.8,44.3,1.8,0.0,0.1
Central Valley,Porterville,Corbin Cichy,8,WG,WG,,16.0,22.3,51.3,4.0,6.4
Central Valley,Porterville,David Johnson,25,CG,CG,,34.2,46.4,18.7,0.1,0.7
Central Valley,Porterville,Jermarcus Brown,26,WF,WF,,0.4,14.7,29.2,27.1,28.5
Central Valley,Porterville,Jesse Freeman,18,CG,CG,,45.7,40.3,12.6,0.5,1.1
Central Valley,Porterville,Jhabie Casabay,24,CG,CG,,34.7,64.5,0.7,0.0,0.1
Central Valley,Porterville,Julian Bernardino,22,CG,CG,,25.6,50.0,19.7,0.9,3.9
Central Valley,Porterville,Marcel Longmire,7,WG,WG,,6.0,21.0,67.5,4.8,0.7
Central Valley,Porterville,Marcus Watts Jr.,15,s-PG,s-PG,,52.4,46.4,1.2,0.0,0.0
Central Valley,Porterville,Quentin Thomas,23,CG,CG,,45.5,54.3,0.2,0.0,0.0
Central Valley,Porterville,Wyatt Edgerton,16,CG,CG,,31.4,57.2,9.8,0.3,1.3
Central Valley,Reedley,Aaron Williams,28,WG,WG,,7.5,35.1,54.0,2.3,1.0
Central Valley,Reedley,Bryant Green,5,WG,WG,,13.6,10.3,59.6,10.6,5.9
Central Valley,Reedley,CJ Kornegay Jr,27,PF/C,PF/C,,0.1,1.0,8.8,87.4,2.7
Central Valley,Reedley,Cade McLaughlin,20,s-PG,s-PG,,56.8,21.1,19.5,1.0,1.5
Central Valley,Reedley,David Jarmon,18,WG,WG,,8.0,33.5,34.5,4.6,19.3
Central Valley,Reedley,Dax Stout,12,CG,CG,,37.7,36.6,20.1,1.0,4.6
Central Valley,Reedley,Devon Marshall,27,CG,CG,,49.2,45.0,4.9,0.4,0.5
Central Valley,Reedley,Isaiah Carter,21,S-PF,S-PF,,0.6,1.6,46.8,47.5,3.4
Central Valley,Reedley,Kevin Chambers,28,PG,PG,,88.0,11.4,0.5,0.0,0.0
Central Valley,Reedley,Lucean Milligan,27,s-PG,s-PG,,58.3,40.9,0.8,0.0,0.1
Central Valley,Reedley,Luke Machnik,25,CG,CG,,47.5,50.4,1.6,0.0,0.5
Central Valley,Reedley,Macario Solorio,28,WF,WF,,3.3,14.1,60.8,10.7,11.2
Central Valley,Reedley,Nassef Lubowa,23,WG,WG,,8.2,67.2,15.5,5.3,3.8
Central Valley,Reedley,Tad Tibbett,27,S-PF,S-PF,,1.0,2.5,35.7,55.6,5.2
Central Valley,Sequoias,Andre Stinson,8,S-PF,S-PF,,0.0,0.0,10.1,82.5,7.4
Central Valley,Sequoias,Cameron Kelly,30,WG,WG,,3.8,52.5,12.2,5.4,26.1
Central Valley,Sequoias,Gabe Gutierrez,8,PG,PG,,91.0,8.9,0.1,0.0,0.0
Central Valley,Sequoias,Jamaal Phatty,14,PF/C,PF/C,,0.1,1.2,10.2,38.6,49.8
Central Valley,Sequoias,Javon Bragg,30,PF/C,PF/C,,0.0,0.1,4.7,59.1,36.0
Central Valley,Sequoias,Jayden Abuyen,26,CG,CG,,43.7,56.1,0.2,0.0,0.0
Central Valley,Sequoias,Kareem Barnett,29,CG,CG,,27.6,58.2,10.8,2.4,1.0
Central Valley,Sequoias,Kion Hayes,29,s-PG,s-PG,,58.9,40.3,0.6,0.0,0.2
Central Valley,Sequoias,Mason Dorsey,29,CG,CG,,49.3,49.2,0.2,0.0,1.2
Central Valley,Sequoias,Qshawn Ongele,29,CG,CG,,30.8,59.2,7.3,0.2,2.5
Central Valley,Sequoias,Zaquien Whitehead,26,PF/C,PF/C,,0.0,0.0,1.1,30.6,68.3
Coast-North,Canada,Darius Jackson,29,CG,CG,,31.2,47.8,11.0,1.3,8.7
Coast-North,Canada,Gavin Cao,10,PG,PG,,89.0,10.5,0.4,0.0,0.2
Coast-North,Canada,Jake Skaggs,30,C,C,,0.0,0.2,0.1,3.2,96.5
Coast-North,Canada,"Jerwayne Williams, Jr.",22,S-PF,S-PF,,0.1,0.2,10.6,81.9,7.3
Coast-North,Canada,Joshua Davis,14,CG,CG,,49.3,16.5,28.6,3.3,2.3
Coast-North,Canada,Justin Moore,29,WG,WG,,22.1,50.5,6.6,2.7,18.2
Coast-North,Canada,Khaleed Odumuyiwa,28,CG,CG,,35.2,34.9,22.5,3.4,3.9
Coast-North,Canada,Mateo Jackson,30,s-PG,s-PG,,63.9,32.2,2.6,0.2,1.0
Coast-North,Canada,Omer Sukur,16,PF/C,PF/C,,0.0,0.0,0.1,93.8,6.1
Coast-North,Canada,Shawn Acosta,27,PF/C,PF/C,,10.5,27.1,10.0,6.8,45.5
Coast-North,Canada,Tony Clarida,16,WG,WG,,18.2,25.0,46.3,1.6,8.9
Coast-North,Canada,Xavier Moore,7,PF/C,PF/C,,0.1,0.9,3.4,59.9,35.7
Coast-North,Chabot,Aj Solanoy,26,s-PG,s-PG,,78.4,15.0,6.3,0.1,0.2
Coast-North,Chabot,Amani Johnson,28,CG,CG,,27.0,72.5,0.2,0.2,0.1
Coast-North,Chabot,Cayden Kelly,27,s-PG,s-PG,,58.9,30.9,8.2,0.4,1.6
Coast-North,Chabot,Deyonte Spears,27,CG,CG,,46.4,36.1,14.1,1.3,2.1
Coast-North,Chabot,Domonique Trotter,28,S-PF,S-PF,,0.2,0.4,31.0,68.3,0.2
Coast-North,Chabot,Kamari King,27,s-PG,s-PG,,73.1,24.4,2.3,0.0,0.1
Coast-North,Chabot,Malik Merchant,25,s-PG,s-PG,,61.2,38.1,0.5,0.0,0.1
Coast-North,Chabot,Nate Stroud,28,PF/C,PF/C,,3.2,26.1,29.0,7.0,34.8
Coast-North,Chabot,Oz Savage,24,C,C,,0.1,2.1,0.8,2.4,94.6
Coast-North,Chabot,Zion Yeargin,28,CG,CG,,12.2,76.7,1.8,1.3,8.0
Coast-North,De Anza,Brian Chou,28,WF,WF,,0.4,1.2,52.9,43.9,1.6
Coast-North,De Anza,Caden Thacker,28,s-PG,s-PG,,56.3,38.1,5.5,0.0,0.0
Coast-North,De Anza,Cayden Tanger,28,s-PG,s-PG,,56.8,38.5,4.4,0.1,0.2
Coast-North,De Anza,Dasan Poston,28,WG,WG,,3.8,39.1,44.7,6.1,6.3
Coast-North,De Anza,Dominic Diaz,28,WG,WG,,13.8,38.3,44.7,1.6,1.6
Coast-North,De Anza,Gio Brovelli,28,CG,CG,,22.4,73.4,4.1,0.1,0.0
Coast-North,De Anza,Isaac Sisay,21,WG,WG,,14.8,44.5,34.7,1.8,4.1
Coast-North,De Anza,Josh Villanueva,28,s-PG,s-PG,,58.0,35.3,6.3,0.1,0.3
Coast-North,De Anza,Kenny Vo,28,s-PG,s-PG,,84.7,8.2,6.4,0.1,0.6
Coast-North,De Anza,Mehki Thomas,26,CG,CG,,12.2,87.1,0.6,0.0,0.0
Coast-North,De Anza,Moses Kim,25,CG,CG,,41.1,39.2,14.2,0.6,4.8
Coast-North,De Anza,Nohea Apalla,28,WF,WF,,6.7,3.8,72.4,15.3,1.8
Coast-North,De Anza,Theo McDowell,28,WF,WF,,4.0,18.5,40.1,30.0,7.5
Coast-North,Las Positas,Cole Loud,25,s-PG,s-PG,,50.4,47.8,1.6,0.0,0.3
Coast-North,Las Positas,Drew Vixon,26,S-PF,S-PF,,0.1,0.6,26.1,69.5,3.6
Coast-North,Las Positas,Ekam Sandhu,26,s-PG,s-PG,,79.0,17.1,3.1,0.4,0.4
Coast-North,Las Positas,Ely Willis,28,WF,WF,,1.5,5.8,57.6,26.5,8.7
Coast-North,Las Positas,Isaiah Minor,29,CG,CG,,28.9,69.3,1.4,0.1,0.2
Coast-North,Las Positas,Jaden Woodard,29,WG,WG,,7.7,21.0,44.1,23.9,3.3
Coast-North,Las Positas,Jonathan Chapple,23,PG,PG,,95.7,4.1,0.3,0.0,0.0
Coast-North,Las Positas,Khristian Holmes,24,s-PG,s-PG,,60.3,34.9,4.5,0.0,0.3
Coast-North,Las Positas,Kodey Weary,29,C,C,,0.0,0.0,0.0,3.6,96.3
Coast-North,Las Positas,Mason Bruce,20,s-PG,s-PG,,76.0,21.7,1.9,0.0,0.4
Coast-North,Las Positas,Mason Hudnall,7,PG,PG,,100.0,0.0,0.0,0.0,0.0
Coast-North,Las Positas,Richard Banks,29,s-PG,s-PG,,71.3,28.7,0.0,0.0,0.0
Coast-North,Las Positas,Ted Bigg-Wither,28,C,C,,0.0,0.0,0.0,0.4,99.6
Coast-North,Ohlone,Ahmed Gulaid,12,WG,WG,,14.0,27.3,51.5,2.5,4.7
Coast-North,Ohlone,Anthony Lacy,28,C,C,,0.0,0.4,0.0,1.6,97.9
Coast-North,Ohlone,Aubrey Gibbs,20,s-PG,s-PG,,54.2,35.3,8.4,0.2,1.9
Coast-North,Ohlone,Carmelo Clarke-Tarver,27,CG,CG,,30.1,48.3,20.5,0.4,0.7
Coast-North,Ohlone,Cristian Failla,22,WG,WG,,19.2,33.1,37.3,2.7,7.8
Coast-North,Ohlone,Harrison Coker-Grey,15,WG,WG,,16.2,34.4,18.7,8.5,22.2
Coast-North,Ohlone,Jamari Widemon,23,S-PF,S-PF,,0.2,1.3,37.4,58.6,2.4
Coast-North,Ohlone,Jordan Villacorta-Bucko,28,s-PG,s-PG,,76.2,22.2,1.5,0.0,0.2
Coast-North,Ohlone,Joseph Lemos,23,CG,CG,,36.6,60.6,2.2,0.1,0.5
Coast-North,Ohlone,Kevin London,26,s-PG,s-PG,,57.7,40.4,1.8,0.0,0.1
Coast-North,Ohlone,Kiratraj Sanghera,28,C,C,,0.0,0.0,0.0,1.8,98.2
Coast-North,Ohlone,Omar Babikir,24,s-PG,s-PG,,57.3,26.3,12.4,2.0,2.0
Coast-North,Ohlone,Sage Kopelman,5,s-PG,s-PG,,72.1,26.5,0.8,0.0,0.5
Coast-North,Ohlone,Shimri Barazani,20,CG,CG,,36.4,46.4,8.3,6.3,2.6
Coast-North,Ohlone,Zavier Adam,10,PG,PG,,100.0,0.0,0.0,0.0,0.0
Coast-North,San Francisco,Ahmaree Muhammed,27,s-PG,s-PG,,68.0,31.9,0.0,0.0,0.0
Coast-North,San Francisco,Dominic Williams,9,PF/C,PF/C,,3.5,5.8,31.7,18.8,40.2
Coast-North,San Francisco,Elliot Conley,33,WG,WG,,14.1,36.0,14.0,5.0,30.8
Coast-North,San Francisco,Jaeden Hutchins,28,WF,WF,,9.4,19.7,31.4,21.5,18.1
Coast-North,San Francisco,James Moore,33,CG,CG,,32.1,63.0,2.1,0.7,2.1
Coast-North,San Francisco,Jaylen Wheeler,31,CG,CG,,35.0,50.8,7.2,2.8,4.2
Coast-North,San Francisco,Jordy McKenzie,33,s-PG,s-PG,,69.0,28.5,1.5,0.0,1.0
Coast-North,San Francisco,Kenyon DeMuynck,32,C,C,,0.0,0.0,0.0,0.0,100.0
Coast-North,San Francisco,Kirby Seals,33,WG,WG,,20.4,52.6,2.3,0.2,24.5
Coast-North,San Francisco,Marcus Robinson,31,s-PG,s-PG,,81.5,16.6,1.2,0.1,0.5
Coast-North,San Francisco,Nick Cubley,20,WF,WF,,19.2,6.0,39.2,34.0,1.6
Coast-North,San Francisco,Robert Morgan,12,CG,CG,,40.2,32.9,20.7,1.1,5.0
Coast-North,San Francisco,Shane Lincoln,33,s-PG,s-PG,,60.0,37.5,0.8,0.1,1.6
Coast-North,San Francisco,Vitor Oliveira,33,CG,CG,,41.7,45.1,6.7,1.3,5.2
Coast-North,San Mateo,Aleccio Blythe,29,s-PG,s-PG,,63.1,32.0,4.7,0.0,0.2
Coast-North,San Mateo,Ben Liang,30,s-PG,s-PG,,57.0,41.7,1.2,0.0,0.1
Coast-North,San Mateo,Christian Williams,18,s-PG,s-PG,,58.8,35.2,5.1,0.1,0.8
Coast-North,San Mateo,DaMarcus Collins,28,s-PG,s-PG,,67.9,31.0,1.0,0.0,0.1
Coast-North,San Mateo,Daman Young,20,s-PG,s-PG,,53.9,34.8,8.2,0.5,2.6
Coast-North,San Mateo,Elijah Newsome,25,s-PG,s-PG,,53.7,44.1,2.0,0.0,0.2
Coast-North,San Mateo,JP Ozumba,12,WF,WF,,1.3,3.2,54.9,37.4,3.2
Coast-North,San Mateo,Jaden McClane,25,S-PF,S-PF,,0.3,1.1,33.3,61.1,4.4
Coast-North,San Mateo,Jeremy Pierro,29,CG,CG,,27.2,69.3,2.7,0.1,0.7
Coast-North,San Mateo,Joseph Smith Mitchell,26,S-PF,S-PF,,0.2,0.7,43.3,53.7,2.0
Coast-North,San Mateo,Keshawn Johnson,30,S-PF,S-PF,,0.2,5.7,18.1,71.0,4.9
Coast-North,San Mateo,Wilson Tran,30,S-PF,S-PF,,4.2,16.5,29.2,32.4,17.8
Coast-North,Skyline,Alain Kazarian,28,CG,CG,,41.3,34.0,16.2,0.8,7.7
Coast-North,Skyline,Asher Meighen,26,PF/C,PF/C,,7.5,26.5,8.5,2.9,54.6
Coast-North,Skyline,Branden Antiporda,28,PG,PG,,95.0,4.9,0.1,0.0,0.0
Coast-North,Skyline,Dominic Walker,28,WF,WF,,7.6,19.4,32.4,10.9,29.7
Coast-North,Skyline,Ethan Oppenheimer,8,PF/C,PF/C,,0.1,0.1,13.0,86.1,0.7
Coast-North,Skyline,Isiah Dixon,23,C,C,,0.0,0.2,0.2,3.7,95.8
Coast-North,Skyline,Osha Moloney,28,CG,CG,,41.9,44.2,5.0,0.7,8.2
Coast-North,Skyline,Sommari Tanner,27,s-PG,s-PG,,82.8,15.1,0.9,0.1,1.1
Coast-North,Skyline,Ta'Saan Clark,25,WG,WG,,25.2,29.6,28.6,2.4,14.2
Coast-North,Skyline,Zidane Auzarang,28,CG,CG,,41.6,57.8,0.3,0.0,0.3
Coast-South,Cabrillo,Ben Dotten,29,PF/C,PF/C,,5.6,8.5,14.5,25.0,46.4
Coast-South,Cabrillo,Charlie Kosta,26,s-PG,s-PG,,81.9,17.5,0.3,0.0,0.2
Coast-South,Cabrillo,Dai'shaun Buie,8,PF/C,PF/C,,0.0,0.0,0.1,75.7,24.2
Coast-South,Cabrillo,Damani Wilkerson,24,S-PF,S-PF,,19.8,21.7,21.0,24.5,13.0
Coast-South,Cabrillo,Daniel Powers,30,PG,PG,,91.4,8.4,0.1,0.0,0.1
Coast-South,Cabrillo,Daniel Strilka,25,PF/C,PF/C,,5.0,16.5,20.1,10.1,48.3
Coast-South,Cabrillo,Demeke Smith,22,PG,PG,,94.0,5.0,0.8,0.0,0.2
Coast-South,Cabrillo,Deven McCullough,14,S-PF,S-PF,,0.3,0.7,27.7,63.8,7.5
Coast-South,Cabrillo,Evan Wagstaff,8,s-PG,s-PG,,64.1,27.8,4.1,0.4,3.6
Coast-South,Cabrillo,Jonny Gasologa,30,PF/C,PF/C,,1.2,5.0,2.5,8.1,83.2
Coast-South,Cabrillo,Lacoy Smith,10,s-PG,s-PG,,51.9,37.6,7.8,1.1,1.7
Coast-South,Cabrillo,Malik Jefferson,24,PF/C,PF/C,,2.3,10.3,2.7,11.9,72.8
Coast-South,Cabrillo,Mike Carson,30,PF/C,PF/C,,1.2,6.9,6.7,31.0,54.2
Coast-South,Cabrillo,Skylarr Redwood,29,CG,CG,,38.6,39.6,10.2,1.5,10.1
Coast-South,Cabrillo,Walzel Evans,5,s-PG,s-PG,,69.8,30.1,0.1,0.0,0.1
Coast-South,Cabrillo,Zion Washington,24,C,C,,0.0,0.0,0.0,1.3,98.7
Coast-South,Foothill,Axel Castrejon,28,s-PG,s-PG,,53.0,46.9,0.0,0.0,0.0
Coast-South,Foothill,Ben Gullatz,22,WF,WF,,1.3,4.7,74.9,13.6,5.4
Coast-South,Foothill,Christian Reid,24,CG,CG,,48.6,50.8,0.5,0.0,0.0
Coast-South,Foothill,Gavin Cox,29,PF/C,PF/C,,0.0,0.0,0.4,98.5,1.1
Coast-South,Foothill,Isaiah Cruz,29,CG,CG,,43.8,50.6,5.3,0.1,0.2
Coast-South,Foothill,Jalen Joyce,24,CG,CG,,33.5,63.3,2.7,0.3,0.1
Coast-South,Foothill,Kai Groleau,29,CG,CG,,41.8,56.4,1.5,0.2,0.2
Coast-South,Foothill,Kenny Zuniga,29,s-PG,s-PG,,52.0,39.8,7.3,0.2,0.7
Coast-South,Foothill,Miles Bonilla,27,CG,CG,,43.7,46.1,8.3,0.2,1.7
Coast-South,Foothill,Paulie Majoulet,29,s-PG,s-PG,,56.1,42.6,0.9,0.2,0.1
Coast-South,Foothill,Ryan Edingburg,13,s-PG,s-PG,,72.0,27.3,0.7,0.0,0.0
Coast-South,Foothill,Will Ambidge,22,PF/C,PF/C,,2.5,21.8,21.1,15.4,39.2
Coast-South,Foothill,Wyatt Sparling,28,WG,WG,,24.6,44.8,23.4,5.3,1.9
Coast-South,Gavilan,Aidan Mollenhauer,15,WG,WG,,25.8,6.8,58.7,8.2,0.6
Coast-South,Gavilan,Amari Reason,27,CG,CG,,24.6,61.7,6.1,0.5,7.2
Coast-South,Gavilan,Andre Gutierrez,17,s-PG,s-PG,,73.1,26.5,0.4,0.0,0.0
Coast-South,Gavilan,Chance Duffey,26,CG,CG,,38.8,55.8,4.7,0.3,0.4
Coast-South,Gavilan,Ethan Broussard,26,s-PG,s-PG,,60.6,33.8,5.3,0.0,0.3
Coast-South,Gavilan,Jayson Gong,19,PG,PG,,93.9,3.3,2.8,0.0,0.0
Coast-South,Gavilan,Malachi Branch,26,CG,CG,,41.3,18.4,34.7,3.9,1.7
Coast-South,Gavilan,Myron Stamps,28,PF/C,PF/C,,1.0,24.6,3.7,5.1,65.7
Coast-South,Gavilan,Trey Miller,25,WG,WG,,19.4,56.2,21.9,0.2,2.3
Coast-South,Gavilan,Uriah Brown,21,s-PG,s-PG,,64.1,25.7,9.1,0.8,0.2
Coast-South,Gavilan,Xavier Towers,28,WG,WG,,37.8,4.8,52.7,4.0,0.6
Coast-South,Hartnell,Blake Dibble,23,s-PG,s-PG,,57.4,42.4,0.1,0.0,0.1
Coast-South,Hartnell,Chandler Crutcher,27,PG,PG,,97.4,2.5,0.0,0.0,0.0
Coast-South,Hartnell,Colbyn Draper,25,S-PF,S-PF,,8.7,23.2,15.3,28.1,24.8
Coast-South,Hartnell,Isaac Pratt,27,PG,PG,,94.6,4.8,0.4,0.0,0.1
Coast-South,Hartnell,Jack Scholl,22,CG,CG,,48.8,36.1,6.9,0.6,7.6
Coast-South,Hartnell,Jorge Espino,27,s-PG,s-PG,,74.2,21.6,2.6,0.3,1.3
Coast-South,Hartnell,Jose Medrano,22,PG,PG,,88.2,10.7,0.7,0.0,0.4
Coast-South,Hartnell,Justin Gil,27,PG,PG,,85.8,12.5,1.1,0.0,0.5
Coast-South,Hartnell,Kai Thompson,10,PG,PG,,99.4,0.6,0.0,0.0,0.0
Coast-South,Hartnell,Logan Vacarro,12,PG,PG,,97.4,2.6,0.0,0.0,0.0
Coast-South,Hartnell,Nick Maher,19,WF,WF,,11.1,9.1,41.9,10.8,27.2
Coast-South,Hartnell,Sainath Subramanian,23,PF/C,PF/C,,7.7,12.9,15.9,2.8,60.7
Coast-South,Hartnell,Suheib Ibrahim,19,PF/C,PF/C,,3.4,5.6,9.3,38.0,43.6
Coast-South,Hartnell,Tyson Weatherbee,15,PG,PG,,90.6,9.0,0.2,0.0,0.2
Coast-South,Monterey Peninsula,Corvell Simmons,23,C,C,,0.1,4.7,0.8,2.8,91.5
Coast-South,Monterey Peninsula,Dominic Puno,26,s-PG,s-PG,,64.2,32.5,2.3,0.1,0.9
Coast-South,Monterey Peninsula,Ezekiel Dop,25,s-PG,s-PG,,74.9,13.5,11.3,0.3,0.1
Coast-South,Monterey Peninsula,Jaiden Sahota,24,CG,CG,,34.9,60.8,3.9,0.1,0.2
Coast-South,Monterey Peninsula,Japheth Banko,26,WF,WF,,4.0,3.3,64.4,25.5,2.8
Coast-South,Monterey Peninsula,Joey Beierman,26,WF,WF,,1.9,6.9,54.3,27.6,9.2
Coast-South,Monterey Peninsula,Julian Johnson-Rodriguez,26,CG,CG,,41.9,57.8,0.3,0.0,0.0
Coast-South,Monterey Peninsula,Kaden Lopes,26,s-PG,s-PG,,65.1,29.7,4.7,0.2,0.2
Coast-South,Monterey Peninsula,Marc Colton Mbayo,26,S-PF,S-PF,,0.3,2.4,36.1,56.2,5.0
Coast-South,Monterey Peninsula,Rodney Shead,26,s-PG,s-PG,,80.3,13.0,6.0,0.3,0.5
Coast-South,Monterey Peninsula,Savion Jordan,22,CG,CG,,41.1,57.5,1.3,0.0,0.0
Coast-South,Monterey Peninsula,Shahab El Farra,26,CG,CG,,44.2,32.1,20.5,1.0,2.2
Coast-South,Monterey Peninsula,Tobias Akpan,24,WG,WG,,7.6,41.4,35.7,2.3,13.1
Coast-South,San Jose,Armon Naweed,29,s-PG,s-PG,,56.9,38.9,2.4,0.1,1.7
Coast-South,San Jose,Chris Naulls,30,S-PF,S-PF,,0.1,0.2,40.7,58.1,0.8
Coast-South,San Jose,Dylan Galvan,31,PG,PG,,85.9,13.5,0.5,0.0,0.0
Coast-South,San Jose,Jaden Sweeney,27,WG,WG,,10.6,18.7,60.9,5.2,4.5
Coast-South,San Jose,Ja’Len Flenory,7,PG,PG,,98.3,1.5,0.2,0.0,0.0
Coast-South,San Jose,Jeremiah Butler,31,CG,CG,,25.8,68.0,5.4,0.3,0.5
Coast-South,San Jose,Kolton Smith,9,PG,PG,,95.2,4.8,0.0,0.0,0.0
Coast-South,San Jose,Muhammad Singleton,29,CG,CG,,46.3,34.0,18.0,0.6,1.1
Coast-South,San Jose,Ron Jones Jr.,11,WG,WG,,11.4,49.2,35.4,0.2,3.8
Coast-South,San Jose,Ryan Baker,31,CG,CG,,44.9,53.7,1.3,0.0,0.1
Coast-South,San Jose,Savion Daniels,31,S-PF,S-PF,,0.4,3.8,29.3,59.7,6.7
Coast-South,San Jose,Shaine Johnson,18,PG,PG,,98.5,1.2,0.3,0.0,0.0
Coast-South,San Jose,Taj Royster,31,PF/C,PF/C,,0.0,0.0,0.3,50.9,48.7
Coast-South,San Jose,Will Hutcheon,24,WF,WF,,0.8,1.2,69.1,26.6,2.3
Coast-South,West Valley,Aaron Biebel,18,s-PG,s-PG,,73.4,24.9,1.5,0.0,0.2
Coast-South,West Valley,Antonio Kellogg Jr.,31,s-PG,s-PG,,53.7,42.7,2.2,0.1,1.2
Coast-South,West Valley,Basti Williams,25,WG,WG,,23.4,17.8,50.3,4.8,3.8
Coast-South,West Valley,Bryce Buchanan,30,WF,WF,,0.9,4.6,65.5,16.4,12.5
Coast-South,West Valley,CJ Willenborg,29,CG,CG,,48.9,48.1,2.8,0.0,0.1
Coast-South,West Valley,Caleb Asante,26,WF,WF,,1.6,8.0,43.4,30.8,16.4
Coast-South,West Valley,Cyrus Hassan,31,s-PG,s-PG,,82.5,17.3,0.2,0.0,0.0
Coast-South,West Valley,David Manea,31,WF,WF,,2.2,10.3,37.6,26.1,23.8
Coast-South,West Valley,Isaiah Ackerman,31,CG,CG,,47.0,41.6,1.6,0.3,9.5
Coast-South,West Valley,Jayden Minor,19,s-PG,s-PG,,74.0,24.5,1.3,0.0,0.2
Coast-South,West Valley,Oussama Chacha,8,WF,WF,,0.9,0.4,64.4,34.0,0.4
Coast-South,West Valley,Ryan Roth,30,CG,CG,,39.6,58.4,1.8,0.0,0.2
Coast-South,West Valley,William Amoah,31,PF/C,PF/C,,0.0,0.0,1.1,93.6,5.3
