conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Golden Valley,Redwoods,Blake Rossman,27,WG,WG,,8.8,24.0,55.0,6.2,5.9
Golden Valley,Redwoods,Bradley Willis,27,CG,CG,,35.2,59.2,4.9,0.2,0.5
Golden Valley,Redwoods,Donald Willis,27,CG,CG,,20.1,71.2,7.0,1.0,0.7
Golden Valley,Redwoods,Drew Gillette,28,CG,CG,,35.5,63.2,1.0,0.0,0.2
Golden Valley,Redwoods,Elysha Jackson,6,WG,WG,,28.9,21.5,48.4,0.9,0.2
Golden Valley,Redwoods,Isaac Puzz,28,CG,CG,,44.3,52.7,2.7,0.0,0.2
Golden Valley,Redwoods,Thomas Nelson,28,PF/C,PF/C,,0.9,20.3,18.1,12.1,48.5
Golden Valley,Redwoods,Zac Claus,28,s-PG,s-PG,,59.0,40.1,0.8,0.0,0.1
Golden Valley,Shasta,Adam Shoff,26,s-PG,s-PG,,56.2,40.7,2.8,0.0,0.3
Golden Valley,Shasta,Austin Larson,14,s-PG,s-PG,,51.9,38.6,7.3,0.2,2.0
Golden Valley,Shasta,Brendan Hoag,21,CG,CG,,40.5,49.8,8.4,0.3,1.0
Golden Valley,Shasta,Chris Phipps,12,WF,WF,,3.7,1.4,68.3,24.9,1.7
Golden Valley,Shasta,Corey Busta,25,WG,WG,,9.0,26.4,54.4,2.8,7.5
Golden Valley,Shasta,Daniel Kelly,13,WG,WG,,22.7,16.8,53.4,6.0,1.1
Golden Valley,Shasta,Derek Gorden,28,WG,WG,,7.0,71.3,9.6,0.7,11.4
Golden Valley,Shasta,Elijah Ramirez,11,WF,WF,,1.8,4.5,74.8,18.3,0.5
Golden Valley,Shasta,Jonny Cruz,23,WG,WG,,21.1,33.2,39.9,2.7,3.1
Golden Valley,Shasta,Jordan Chao,15,PG,PG,,100.0,0.0,0.0,0.0,0.0
Golden Valley,Shasta,Khristian Clements,17,CG,CG,,29.3,44.7,20.5,0.6,4.9
Golden Valley,Shasta,Michael Plunkitt,27,s-PG,s-PG,,80.6,19.4,0.0,0.0,0.0
Golden Valley,Shasta,Simmer Singh,28,WG,WG,,7.8,74.0,13.4,2.0,2.8
Golden Valley,Shasta,Tanner Bidwell,28,CG,CG,,30.9,65.7,3.0,0.1,0.2
Golden Valley,Shasta,Zach Thompson,26,CG,CG,,27.0,53.6,18.4,0.3,0.7
Golden Valley,Siskiyous,Bishop Thomas,27,s-PG,s-PG,,80.8,18.7,0.4,0.0,0.1
Golden Valley,Siskiyous,Christian Gillette,8,WF,WF,,3.8,6.3,58.1,23.8,8.0
Golden Valley,Siskiyous,Dwayne McClendon,24,WG,WG,,8.5,37.2,13.6,4.3,36.5
Golden Valley,Siskiyous,J'Quail Hanks,27,PF/C,PF/C,,8.8,13.4,20.8,8.9,48.1
Golden Valley,Siskiyous,Jake Psaila,21,WG,WG,,27.6,21.4,32.3,9.5,9.1
Golden Valley,Siskiyous,James Hughes,22,WG,WG,,13.1,17.5,47.5,4.1,17.8
Golden Valley,Siskiyous,Jett Snure,26,PF/C,PF/C,,0.0,0.1,7.8,83.3,8.8
Golden Valley,Siskiyous,Justin Kirk,18,s-PG,s-PG,,79.9,3.3,14.4,2.2,0.2
Golden Valley,Siskiyous,Kaleb Taylor,24,CG,CG,,47.2,37.9,9.8,0.6,4.5
Golden Valley,Siskiyous,Kody Bauman,26,PF/C,PF/C,,1.5,11.1,5.9,2.0,79.5
Golden Valley,Siskiyous,Montell Willis,27,CG,CG,,39.4,52.0,4.8,0.3,3.5
Golden Valley,Siskiyous,Ousmani Williams,15,s-PG,s-PG,,57.5,31.1,7.7,0.5,3.3
Golden Valley,Siskiyous,Roberto LaMorticella,6,S-PF,S-PF,,0.5,0.6,43.4,53.8,1.7
Golden Valley,Siskiyous,Stephan Washington,13,WG,WG,,29.4,32.2,21.3,5.9,11.2
Inland Empire Athletic,Barstow,Berk Evduzen,23,WG,WG,,31.5,33.5,30.7,1.4,2.9
Inland Empire Athletic,Barstow,Chris Taylor,19,WG,WG,,11.8,56.5,10.9,15.9,5.0
Inland Empire Athletic,Barstow,Dylan Donnelly,22,s-PG,s-PG,,55.9,40.7,3.2,0.0,0.1
Inland Empire Athletic,Barstow,Evander Burns,14,WG,WG,,7.8,47.3,11.2,17.1,16.6
Inland Empire Athletic,Barstow,Jack McDonald,22,WF,WF,,0.5,13.9,41.9,21.1,22.6
Inland Empire Athletic,Barstow,Jake O'Brien,12,S-PF,S-PF,,0.1,0.5,40.3,55.9,3.3
Inland Empire Athletic,Barstow,Jihad Muhammad,12,s-PG,s-PG,,61.3,37.1,1.4,0.1,0.1
Inland Empire Athletic,Barstow,Jordan Lindbom,23,WF,WF,,0.1,4.1,67.9,20.5,7.4
Inland Empire Athletic,Barstow,Josh Tawhiao,23,s-PG,s-PG,,51.2,48.5,0.2,0.0,0.0
Inland Empire Athletic,Barstow,Liangze Zak Huang,24,s-PG,s-PG,,53.6,35.7,8.6,0.5,1.5
Inland Empire Athletic,Barstow,Trent Savage,8,PG,PG,,99.5,0.5,0.0,0.0,0.0
Inland Empire Athletic,Cerro Coso,Alex Dieudonne,26,CG,CG,,9.5,82.9,4.5,1.3,1.9
Inland Empire Athletic,Cerro Coso,Deandre Pemberton,10,PF/C,PF/C,,1.0,5.8,23.5,19.3,50.5
Inland Empire Athletic,Cerro Coso,Devontae Lyles,21,CG,CG,,24.3,59.7,7.8,0.7,7.6
Inland Empire Athletic,Cerro Coso,Haven Ousley,26,CG,CG,,41.3,55.7,2.1,0.1,0.8
Inland Empire Athletic,Cerro Coso,Isiah Thomas,26,s-PG,s-PG,,84.5,15.3,0.2,0.0,0.0
Inland Empire Athletic,Cerro Coso,Jonathan Foster,25,CG,CG,,44.2,55.1,0.6,0.0,0.1
Inland Empire Athletic,Cerro Coso,Jordan Pumphrey,26,WG,WG,,10.4,71.7,5.7,0.8,11.4
Inland Empire Athletic,Cerro Coso,Keandre Hill,11,s-PG,s-PG,,82.5,16.4,1.1,0.0,0.1
Inland Empire Athletic,Cerro Coso,Tommie Flanagan,21,s-PG,s-PG,,54.2,43.4,2.1,0.1,0.2
Inland Empire Athletic,Cerro Coso,Vernon Hardison,25,PF/C,PF/C,,0.4,3.7,5.9,26.7,63.3
Inland Empire Athletic,Cerro Coso,Zachary Neeley,13,WF,WF,,8.0,15.5,44.8,7.3,24.5
Inland Empire Athletic,Chaffey,Aaron Johnson,28,WG,WG,,7.0,59.3,21.5,3.1,9.0
Inland Empire Athletic,Chaffey,Chase Evans,25,WF,WF,,0.6,4.7,79.2,13.8,1.7
Inland Empire Athletic,Chaffey,Dalton Clevenger,18,CG,CG,,37.4,31.2,26.1,1.6,3.8
Inland Empire Athletic,Chaffey,Darren Williams,29,s-PG,s-PG,,84.1,15.8,0.1,0.0,0.0
Inland Empire Athletic,Chaffey,Donyae Molett,29,CG,CG,,47.4,52.0,0.6,0.0,0.1
Inland Empire Athletic,Chaffey,Emmanuel Olalere,16,WF,WF,,0.2,0.4,53.2,45.1,1.1
Inland Empire Athletic,Chaffey,Eric Milner,19,s-PG,s-PG,,51.3,35.8,11.4,0.3,1.1
Inland Empire Athletic,Chaffey,Ismael Arellano,14,s-PG,s-PG,,54.9,37.2,5.9,0.2,1.7
Inland Empire Athletic,Chaffey,Jared Barnes,10,S-PF,S-PF,,0.1,0.5,36.1,61.5,1.7
Inland Empire Athletic,Chaffey,Kristian Curl,21,CG,CG,,29.6,40.9,25.0,1.0,3.4
Inland Empire Athletic,Chaffey,Manu (Kehasson) Oulai,25,PF/C,PF/C,,0.0,1.0,7.0,77.8,14.1
Inland Empire Athletic,Chaffey,Mateo Blocker,25,WG,WG,,15.8,60.4,17.9,1.5,4.4
Inland Empire Athletic,Chaffey,Nikola Ivkovic,27,CG,CG,,44.7,45.6,7.8,0.2,1.7
Inland Empire Athletic,Copper Mountain,Adam Woods,7,WG,WG,,32.7,32.7,33.0,0.2,1.4
Inland Empire Athletic,Copper Mountain,Calvin Hollins,11,s-PG,s-PG,,64.7,29.5,4.4,0.0,1.3
Inland Empire Athletic,Copper Mountain,Demarcus King,26,s-PG,s-PG,,68.3,29.3,2.0,0.0,0.4
Inland Empire Athletic,Copper Mountain,Dillon Voyles,27,CG,CG,,18.5,68.5,10.4,0.6,2.1
Inland Empire Athletic,Copper Mountain,Hyking Brisbon,27,PF/C,PF/C,,0.0,0.0,0.1,20.0,79.9
Inland Empire Athletic,Copper Mountain,Marc Hall,27,WG,WG,,18.0,27.5,48.9,3.1,2.5
Inland Empire Athletic,Copper Mountain,Schenider Casseus,27,CG,CG,,35.3,47.8,14.1,0.4,2.2
Inland Empire Athletic,Copper Mountain,Trayvion Jackson,20,CG,CG,,37.9,52.3,8.4,0.2,1.2
Inland Empire Athletic,Copper Mountain,Tyler Hudson,26,s-PG,s-PG,,64.4,23.9,11.4,0.2,0.1
Inland Empire Athletic,Copper Mountain,Will Valsien,27,CG,CG,,49.1,41.5,9.0,0.2,0.3
Inland Empire Athletic,Copper Mountain,Zack Kroker,27,C,C,,0.0,0.0,0.0,0.1,99.8
Inland Empire Athletic,Desert,Andrew Wright,17,s-PG,s-PG,,63.3,24.8,10.3,0.2,1.4
Inland Empire Athletic,Desert,Antonio Holley III,23,s-PG,s-PG,,75.4,24.3,0.3,0.0,0.0
Inland Empire Athletic,Desert,Caleb Beltz,14,CG,CG,,40.7,15.6,39.9,1.6,2.2
Inland Empire Athletic,Desert,Devlin Adams,28,s-PG,s-PG,,77.1,22.8,0.1,0.0,0.0
Inland Empire Athletic,Desert,John Rich,27,CG,CG,,34.9,62.9,1.9,0.0,0.3
Inland Empire Athletic,Desert,Joshua Jones,28,CG,CG,,46.6,49.4,3.0,0.0,0.9
Inland Empire Athletic,Desert,Kavonte Kinney,28,PF/C,PF/C,,0.1,2.3,16.9,38.7,42.0
Inland Empire Athletic,Desert,Kristopher Howard,28,S-PF,S-PF,,0.2,1.2,27.9,65.7,5.0
Inland Empire Athletic,Desert,Marquis McKinzey,12,s-PG,s-PG,,63.7,30.4,4.7,0.1,1.1
Inland Empire Athletic,Desert,Rickey Bell,18,WG,WG,,8.5,11.6,60.4,13.9,5.6
Inland Empire Athletic,Desert,Sam Skipper,27,CG,CG,,24.1,73.8,1.3,0.1,0.8
Inland Empire Athletic,Desert,Sylvester Franklin,23,WG,WG,,19.3,60.2,12.3,0.4,7.9
Inland Empire Athletic,Mt. San Jacinto,Brandon Fredrick,9,s-PG,s-PG,,61.4,38.0,0.5,0.0,0.1
Inland Empire Athletic,Mt. San Jacinto,Chidi Okwarabizie,27,PF/C,PF/C,,0.0,0.0,3.9,94.1,2.0
Inland Empire Athletic,Mt. San Jacinto,Danilo Da Silva,29,s-PG,s-PG,,57.9,31.2,10.3,0.2,0.4
Inland Empire Athletic,Mt. San Jacinto,Ethan Bell,29,PG,PG,,97.7,2.0,0.3,0.0,0.0
Inland Empire Athletic,Mt. San Jacinto,Isaiah Williams,16,WF,WF,,1.8,8.2,57.9,14.8,17.3
Inland Empire Athletic,Mt. San Jacinto,Jamaal Barnes,29,WG,WG,,10.6,49.6,8.2,7.5,24.2
Inland Empire Athletic,Mt. San Jacinto,Jernard Jackson,28,PG,PG,,95.5,4.5,0.0,0.0,0.0
Inland Empire Athletic,Mt. San Jacinto,Jerron Hampton,24,WG,WG,,22.5,22.5,45.9,3.3,5.8
Inland Empire Athletic,Mt. San Jacinto,Kamien Cederlind,29,s-PG,s-PG,,59.5,38.6,1.8,0.0,0.1
Inland Empire Athletic,Mt. San Jacinto,Latravian Glover,9,S-PF,S-PF,,0.1,1.6,32.1,38.1,28.1
Inland Empire Athletic,Mt. San Jacinto,Lenzell Simmons,28,WG,WG,,5.6,42.0,31.3,8.1,12.9
Inland Empire Athletic,Mt. San Jacinto,Massai Bates,13,s-PG,s-PG,,67.1,27.1,4.5,0.0,1.3
Inland Empire Athletic,Mt. San Jacinto,Mekhi Hill,29,WG,WG,,19.9,34.6,41.0,0.9,3.7
Inland Empire Athletic,Mt. San Jacinto,Michael Clark,24,s-PG,s-PG,,74.7,23.6,1.4,0.0,0.1
Inland Empire Athletic,Mt. San Jacinto,Sebastian Zerpa,5,CG,CG,,44.5,36.2,17.5,0.7,1.1
Inland Empire Athletic,Palo Verde,Alex Alvarez,5,WG,WG,,16.1,6.7,74.5,2.7,0.1
Inland Empire Athletic,Palo Verde,Alijah Ginn,28,WG,WG,,5.0,52.8,9.1,1.0,32.0
Inland Empire Athletic,Palo Verde,Ashiwome Abadjivor,5,WF,WF,,0.9,11.7,65.2,12.4,9.7
Inland Empire Athletic,Palo Verde,Daijohn Stewart,28,CG,CG,,22.8,57.1,17.2,1.9,1.1
Inland Empire Athletic,Palo Verde,Dennis Cross,22,WF,WF,,0.1,3.0,61.1,24.1,11.7
Inland Empire Athletic,Palo Verde,Desmond Ashley,7,PF/C,PF/C,,1.0,5.8,16.7,13.6,62.9
Inland Empire Athletic,Palo Verde,Jeremy Ward,26,WF,WF,,1.9,6.8,54.6,31.7,5.0
Inland Empire Athletic,Palo Verde,Josh Golding,22,WF,WF,,0.8,6.9,48.0,36.9,7.4
Inland Empire Athletic,Palo Verde,Julius Humphrey,21,s-PG,s-PG,,78.5,20.0,1.3,0.0,0.1
Inland Empire Athletic,Palo Verde,Larry Hemingway Jr,28,s-PG,s-PG,,53.6,45.6,0.7,0.0,0.0
Inland Empire Athletic,Palo Verde,Malik Davenport,13,WF,WF,,0.1,0.4,62.4,36.7,0.4
Inland Empire Athletic,Palo Verde,Nick Ward,21,s-PG,s-PG,,64.1,11.9,21.4,1.1,1.5
Inland Empire Athletic,Palo Verde,Samauji Bell,6,s-PG,s-PG,,68.9,30.1,0.9,0.0,0.0
Inland Empire Athletic,Palo Verde,Waylon Anderson,14,WG,WG,,21.9,51.7,24.1,1.4,0.9
Inland Empire Athletic,San Bernardino Valley,Anthony Bell,27,s-PG,s-PG,,68.2,29.1,2.7,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,Brandon Betson,28,CG,CG,,45.8,52.5,1.6,0.0,0.1
Inland Empire Athletic,San Bernardino Valley,Cameron Butler,25,PF/C,PF/C,,0.0,0.0,2.6,87.1,10.2
Inland Empire Athletic,San Bernardino Valley,Cartrell Thompson,19,PF/C,PF/C,,0.0,0.1,2.0,55.6,42.3
Inland Empire Athletic,San Bernardino Valley,Eric Hancik,27,CG,CG,,37.4,54.0,7.3,0.2,1.1
Inland Empire Athletic,San Bernardino Valley,Jaren Williams,26,s-PG,s-PG,,62.4,36.3,1.1,0.0,0.2
Inland Empire Athletic,San Bernardino Valley,Jordan Jones,28,WG,WG,,7.2,30.6,50.4,8.2,3.7
Inland Empire Athletic,San Bernardino Valley,Joshua Clark,15,s-PG,s-PG,,78.5,14.8,5.8,0.1,0.7
Inland Empire Athletic,San Bernardino Valley,K'Lon Williams,27,PF/C,PF/C,,1.1,16.6,5.5,0.3,76.6
Inland Empire Athletic,San Bernardino Valley,Nathan Pendarvis,28,s-PG,s-PG,,80.4,18.8,0.8,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,William Jackson,16,CG,CG,,19.4,65.1,12.9,0.6,2.0
Inland Empire Athletic,Victor Valley,Alijah Gonsalves,23,s-PG,s-PG,,54.7,30.1,14.7,0.2,0.3
Inland Empire Athletic,Victor Valley,Anthony Cortez,27,s-PG,s-PG,,58.9,39.7,1.2,0.0,0.2
Inland Empire Athletic,Victor Valley,Burt Carter,27,WG,WG,,3.0,11.6,70.8,9.4,5.2
Inland Empire Athletic,Victor Valley,Daniel Calkins,5,WF,WF,,2.4,6.9,70.6,19.3,0.7
Inland Empire Athletic,Victor Valley,Eric Figueroa,28,PF/C,PF/C,,0.0,0.1,2.5,94.0,3.4
Inland Empire Athletic,Victor Valley,Jacob Hatch,7,WF,WF,,1.3,3.8,71.7,23.0,0.3
Inland Empire Athletic,Victor Valley,Jamal Abdullah,26,WG,WG,,12.5,62.3,18.6,6.1,0.5
Inland Empire Athletic,Victor Valley,Jarrell Jones,21,WG,WG,,11.9,37.4,43.4,5.9,1.5
Inland Empire Athletic,Victor Valley,Keionte Reese,28,WF,WF,,2.2,22.5,39.3,16.8,19.2
Inland Empire Athletic,Victor Valley,Kendall Williams,17,S-PF,S-PF,,0.0,0.1,47.1,52.4,0.3
Inland Empire Athletic,Victor Valley,Malyk Grant,13,CG,CG,,35.8,46.5,17.4,0.1,0.2
Inland Empire Athletic,Victor Valley,Michael Granger,26,WG,WG,,17.7,15.4,51.0,12.4,3.5
Inland Empire Athletic,Victor Valley,Samer Yeyha,24,CG,CG,,39.7,50.5,9.0,0.5,0.3
Inland Empire Athletic,Victor Valley,Tryvon Rome,28,CG,CG,,49.1,47.4,3.2,0.2,0.0
Orange Empire Athletic,Cypress,Aaron Edison,29,CG,CG,,35.0,59.2,5.2,0.1,0.5
Orange Empire Athletic,Cypress,Andrew Brown,17,PG,PG,,97.6,1.8,0.6,0.0,0.0
Orange Empire Athletic,Cypress,Cade Flowers,16,WG,WG,,21.2,40.6,30.3,1.3,6.6
Orange Empire Athletic,Cypress,Damon Sullivan,29,PG,PG,,99.9,0.1,0.0,0.0,0.0
Orange Empire Athletic,Cypress,Demetri Mariolis,27,PG,PG,,86.2,13.1,0.7,0.0,0.0
Orange Empire Athletic,Cypress,Devion Smith Coleman,25,WF,WF,,4.2,10.8,64.6,13.9,6.5
Orange Empire Athletic,Cypress,Gage Ivanoff,21,WF,WF,,8.1,20.2,38.0,5.3,28.5
Orange Empire Athletic,Cypress,Jaylan Slaughter,29,PF/C,PF/C,,0.1,1.3,3.0,11.9,83.7
Orange Empire Athletic,Cypress,Kaden Headington,29,s-PG,s-PG,,74.8,23.1,2.0,0.0,0.1
Orange Empire Athletic,Cypress,Kae'jon Barnes,16,WF,WF,,0.2,1.8,54.1,42.2,1.8
Orange Empire Athletic,Cypress,Kamron Barnes,28,WG,WG,,2.5,25.4,46.1,9.8,16.1
Orange Empire Athletic,Cypress,Keith Turner,24,s-PG,s-PG,,51.3,34.2,12.8,0.3,1.5
Orange Empire Athletic,Cypress,Olajuwon Barnes,5,S-PF,S-PF,,0.1,0.2,23.9,75.4,0.4
Orange Empire Athletic,Cypress,Romulo Howard,17,WG,WG,,22.3,17.5,47.5,11.0,1.8
Orange Empire Athletic,Cypress,Sebastian Castro,27,CG,CG,,27.5,67.6,4.7,0.1,0.1
Orange Empire Athletic,Fullerton,DJ Houston,20,CG,CG,,20.2,79.3,0.5,0.0,0.0
Orange Empire Athletic,Fullerton,Daniel O'Neil,14,CG,CG,,41.6,51.7,5.4,0.2,1.0
Orange Empire Athletic,Fullerton,Devin Howlin,22,CG,CG,,39.8,51.9,5.9,0.1,2.3
Orange Empire Athletic,Fullerton,Harrison Bonner,25,CG,CG,,36.4,59.7,3.2,0.0,0.7
Orange Empire Athletic,Fullerton,Jacob Eyman,28,PF/C,PF/C,,0.0,0.0,4.4,45.5,50.1
Orange Empire Athletic,Fullerton,Luka Gelb,19,WF,WF,,6.9,27.6,28.2,10.9,26.4
Orange Empire Athletic,Fullerton,Omajae Smith,26,CG,CG,,23.5,74.1,2.4,0.0,0.1
Orange Empire Athletic,Fullerton,RJ Knibb,28,S-PF,S-PF,,0.0,0.2,26.0,71.6,2.2
Orange Empire Athletic,Fullerton,Ronnie Stapp,27,CG,CG,,35.6,60.9,2.8,0.1,0.6
Orange Empire Athletic,Fullerton,Ryen Perry,22,PG,PG,,89.1,10.4,0.5,0.0,0.0
Orange Empire Athletic,Fullerton,Tawon Elston,14,CG,CG,,28.1,70.0,1.7,0.1,0.2
Orange Empire Athletic,Golden West,Anthony Austin,24,S-PF,S-PF,,0.3,1.1,35.2,62.6,0.9
Orange Empire Athletic,Golden West,Caleb Gerber,24,s-PG,s-PG,,80.6,17.4,1.9,0.0,0.1
Orange Empire Athletic,Golden West,Christian Anderson,15,WG,WG,,2.4,38.5,39.0,4.9,15.2
Orange Empire Athletic,Golden West,Eric Watson,27,PF/C,PF/C,,0.1,2.6,23.8,26.4,47.1
Orange Empire Athletic,Golden West,Eugene Mitter,22,s-PG,s-PG,,70.5,24.3,4.4,0.1,0.7
Orange Empire Athletic,Golden West,Francis Dogani,22,s-PG,s-PG,,63.2,32.9,3.7,0.1,0.1
Orange Empire Athletic,Golden West,Jeremiah Cottrell,11,WF,WF,,0.3,1.7,67.3,29.5,1.3
Orange Empire Athletic,Golden West,John Stillgess,27,CG,CG,,23.7,73.9,2.0,0.2,0.1
Orange Empire Athletic,Golden West,Josiah Curry,15,PG,PG,,99.6,0.4,0.0,0.0,0.0
Orange Empire Athletic,Golden West,Justin Kirksey,27,CG,CG,,32.5,54.9,12.2,0.2,0.2
Orange Empire Athletic,Golden West,KJ Walker,24,CG,CG,,36.4,37.2,25.8,0.2,0.4
Orange Empire Athletic,Golden West,Logan Feldbrugge,24,WG,WG,,16.6,29.4,41.2,4.9,7.9
Orange Empire Athletic,Golden West,Malik Colquhoun,15,S-PF,S-PF,,0.3,0.8,35.3,63.2,0.4
Orange Empire Athletic,Golden West,Ricky Briseno,19,WG,WG,,21.7,42.7,35.2,0.2,0.2
Orange Empire Athletic,Golden West,Tyrique Wilson,22,s-PG,s-PG,,51.1,37.2,10.6,0.2,0.7
Orange Empire Athletic,Irvine Valley,Aaron Strings,30,CG,CG,,43.5,49.9,6.3,0.0,0.3
Orange Empire Athletic,Irvine Valley,Aashad Womack,28,PF/C,PF/C,,0.0,0.4,14.3,63.5,21.7
Orange Empire Athletic,Irvine Valley,Austin Carter,30,S-PF,S-PF,,0.6,6.1,43.5,44.0,5.8
Orange Empire Athletic,Irvine Valley,Bryce Roczey,24,WG,WG,,12.9,54.3,15.0,0.1,17.7
Orange Empire Athletic,Irvine Valley,Chazz Hutchison,14,WF,WF,,1.1,6.3,46.7,44.4,1.4
Orange Empire Athletic,Irvine Valley,Christian Louis,28,WG,WG,,8.1,17.0,71.4,2.6,1.0
Orange Empire Athletic,Irvine Valley,Colby Waite,30,WG,WG,,15.7,42.5,37.6,1.2,2.9
Orange Empire Athletic,Irvine Valley,Devin Owens,28,s-PG,s-PG,,55.6,41.2,2.8,0.0,0.4
Orange Empire Athletic,Irvine Valley,JT Robinson,27,CG,CG,,21.8,67.4,10.2,0.2,0.5
Orange Empire Athletic,Irvine Valley,Jesse Stines,27,CG,CG,,45.1,43.4,7.4,0.3,3.7
Orange Empire Athletic,Irvine Valley,Mitchell Rausch,10,CG,CG,,41.3,39.6,15.3,0.7,3.1
Orange Empire Athletic,Irvine Valley,Ricky Robinson,22,PG,PG,,88.9,10.1,1.0,0.0,0.0
Orange Empire Athletic,Irvine Valley,Sean Murphy,22,s-PG,s-PG,,84.4,14.0,1.6,0.0,0.0
Orange Empire Athletic,Orange Coast,Aaron Arauz,22,s-PG,s-PG,,84.1,13.2,2.7,0.0,0.0
Orange Empire Athletic,Orange Coast,Andres Ortega,27,CG,CG,,30.2,65.4,3.9,0.2,0.3
Orange Empire Athletic,Orange Coast,Aundrel Pua,25,WG,WG,,4.1,70.3,20.4,3.3,1.9
Orange Empire Athletic,Orange Coast,Chase Nomaaea,6,S-PF,S-PF,,0.3,1.9,38.6,58.4,0.8
Orange Empire Athletic,Orange Coast,Colby Reese,7,PG,PG,,99.0,0.9,0.1,0.0,0.0
Orange Empire Athletic,Orange Coast,Isaiah Vargas,7,s-PG,s-PG,,84.6,14.8,0.6,0.0,0.0
Orange Empire Athletic,Orange Coast,Jay Yu,25,s-PG,s-PG,,64.7,31.1,3.7,0.1,0.3
Orange Empire Athletic,Orange Coast,Jonathan Ileleji,27,CG,CG,,13.8,84.2,1.8,0.1,0.2
Orange Empire Athletic,Orange Coast,Josh Mallot,7,WF,WF,,2.0,1.7,68.2,26.8,1.3
Orange Empire Athletic,Orange Coast,Keo Chun,13,CG,CG,,39.6,52.1,7.9,0.2,0.3
Orange Empire Athletic,Orange Coast,Max Hazely,10,S-PF,S-PF,,0.3,0.9,42.4,55.2,1.3
Orange Empire Athletic,Orange Coast,Myles Woods,26,CG,CG,,16.6,67.0,5.2,9.0,2.2
Orange Empire Athletic,Riverside,AJ Perry,7,s-PG,s-PG,,75.7,22.4,1.9,0.0,0.0
Orange Empire Athletic,Riverside,Amir Davis,28,WG,WG,,7.9,50.5,26.5,6.6,8.5
Orange Empire Athletic,Riverside,Darius Ware,28,S-PF,S-PF,,0.1,0.4,40.0,58.3,1.2
Orange Empire Athletic,Riverside,Edwyn Collins,29,CG,CG,,15.5,69.8,9.7,1.5,3.5
Orange Empire Athletic,Riverside,Jerod Eliott,12,CG,CG,,36.5,37.2,18.8,1.9,5.7
Orange Empire Athletic,Riverside,Justin Motely,25,PF/C,PF/C,,0.0,0.0,2.3,82.9,14.8
Orange Empire Athletic,Riverside,Kevin Mba,20,WF,WF,,1.4,4.1,59.2,27.8,7.5
Orange Empire Athletic,Riverside,Keylin Vance,25,CG,CG,,28.1,49.2,18.0,0.8,3.9
Orange Empire Athletic,Riverside,Melvin Walker,29,s-PG,s-PG,,79.8,19.9,0.3,0.0,0.0
Orange Empire Athletic,Riverside,Sammy Richardson,26,WF,WF,,2.4,17.9,47.8,19.7,12.3
Orange Empire Athletic,Riverside,Xavier Ford,29,CG,CG,,33.4,54.7,11.2,0.1,0.6
Orange Empire Athletic,Riverside,Yisak Issac,11,CG,CG,,47.8,30.8,18.0,0.6,2.7
Orange Empire Athletic,Riverside,Zekiah LoVett,29,CG,CG,,36.2,50.5,10.7,1.0,1.7
Orange Empire Athletic,Saddleback,Acton Shirley,18,S-PF,S-PF,,0.1,0.5,42.8,54.8,1.9
Orange Empire Athletic,Saddleback,Andre Scott,22,WG,WG,,43.0,4.7,48.8,3.1,0.3
Orange Empire Athletic,Saddleback,Captain Whitlock,29,CG,CG,,34.6,64.2,1.1,0.0,0.0
Orange Empire Athletic,Saddleback,David Dial,30,CG,CG,,43.8,45.8,10.1,0.1,0.2
Orange Empire Athletic,Saddleback,Deviian Williams,30,WF,WF,,3.8,21.3,42.0,17.2,15.8
Orange Empire Athletic,Saddleback,Dillon Waikle,28,WF,WF,,1.3,7.9,74.6,7.3,9.0
Orange Empire Athletic,Saddleback,George Maslennikov,25,WF,WF,,0.2,2.7,65.7,24.8,6.7
Orange Empire Athletic,Saddleback,Jay Norton,25,CG,CG,,42.7,41.3,14.8,0.2,1.0
Orange Empire Athletic,Saddleback,Jerique Walker,22,CG,CG,,36.9,43.2,18.2,0.4,1.4
Orange Empire Athletic,Saddleback,Keegan Cummins,21,S-PF,S-PF,,0.0,0.1,38.2,60.4,1.3
Orange Empire Athletic,Saddleback,Nik Lipovic,30,CG,CG,,26.4,66.0,7.1,0.1,0.4
Orange Empire Athletic,Saddleback,Quentin Marcelo,15,PG,PG,,100.0,0.0,0.0,0.0,0.0
Orange Empire Athletic,Saddleback,Seth Mishler,15,s-PG,s-PG,,72.5,24.7,2.4,0.1,0.4
Orange Empire Athletic,Saddleback,Tristan Williams,30,PF/C,PF/C,,1.6,21.7,14.4,7.7,54.6
Orange Empire Athletic,Santa Ana,Aaron Olsen,27,CG,CG,,33.7,42.3,22.5,0.7,0.7
Orange Empire Athletic,Santa Ana,Anthony Inocencio,23,PG,PG,,86.4,12.5,1.0,0.0,0.1
Orange Empire Athletic,Santa Ana,Isaiah Mares,24,WF,WF,,2.2,2.8,81.7,12.1,1.2
Orange Empire Athletic,Santa Ana,Jalani Horn,28,PF/C,PF/C,,0.1,5.6,14.8,35.2,44.3
Orange Empire Athletic,Santa Ana,Jeremiah Morehead,16,WG,WG,,7.3,22.3,66.1,3.1,1.3
Orange Empire Athletic,Santa Ana,Josh Danque,28,s-PG,s-PG,,54.6,38.2,6.8,0.1,0.4
