rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
274,Orange Empire Athletic,Santa Ana,Tyler Woods,26,26,616.0,23.7,59.2,3.3,3.28,1.64,-7.77,-5.2,-2.57,-1.082,18.3,18.7,3.1,9.8,1.4,0.6,5.7,True
275,WSC North,Oxnard,Anthony Juarez,16,20,389.0,24.3,48.3,3.75,4.0,1.42,-7.85,-5.15,-2.69,-0.688,13.8,13.4,1.3,7.0,1.5,0.3,3.2,True
276,South Coast-North,Rio Hondo,George Ashley,21,21,718.0,34.2,85.5,2.2,2.27,5.63,-8.02,-1.44,-6.58,-1.319,15.7,15.0,5.0,4.7,1.5,0.8,3.0,True
277,Inland Empire Athletic,Palo Verde,Cason Rice,13,18,288.0,22.2,40.0,2.4,3.73,6.9,-8.35,-2.28,-6.08,-0.558,14.1,14.2,3.1,2.6,1.5,0.0,1.7,True
278,Inland Empire Athletic,Desert,Christopher Dodge,18,18,297.0,16.5,41.5,4.71,3.68,5.04,-8.4,-4.61,-3.79,-0.583,12.4,13.1,1.3,13.6,0.7,1.2,3.0,True
279,South Coast-North,Mt. San Antonio,LJ McClain,23,25,599.0,26.0,58.9,3.46,3.91,-1.09,-8.61,-7.6,-1.01,-1.188,13.7,12.9,2.3,10.0,1.7,0.4,5.7,True
280,Other,Golden West,Daniel Yardley,25,25,644.0,25.8,64.3,3.39,2.95,5.31,-8.8,-2.41,-6.4,-1.333,20.7,20.8,1.5,10.2,1.0,1.1,2.9,True
281,Inland Empire Athletic,Desert,Isaiah Robinson Williams,18,18,493.0,27.4,68.8,2.44,2.39,4.46,-8.99,-4.19,-4.8,-1.056,18.5,19.6,4.1,4.7,0.7,0.2,3.7,True
282,Orange Empire Athletic,Santa Ana,Jonavan Castellanos,26,26,438.0,16.8,42.1,2.12,3.77,0.38,-9.03,-7.5,-1.53,-0.937,11.3,11.6,4.6,8.1,2.2,0.0,5.3,True
283,WSC North,Oxnard,Rashaan Rucker,20,20,273.0,13.7,33.9,4.12,4.19,-0.09,-9.36,-6.17,-3.19,-0.608,13.2,12.9,0.9,7.6,0.2,0.8,3.2,True
284,South Coast-North,Rio Hondo,Alwyn Saddler IV,21,21,706.0,33.6,84.0,2.44,2.32,4.24,-9.41,-1.12,-8.29,-1.595,22.5,21.6,3.2,4.1,0.8,0.2,4.7,True
285,WSC North,LA Pierce,Kendrick Alexander,24,24,757.0,31.5,78.9,4.17,2.23,5.69,-10.08,-3.57,-6.51,-1.864,22.1,22.8,0.9,10.6,0.7,0.8,4.0,True
286,Other,Golden West,Dj Williams,21,25,347.0,16.5,34.6,1.76,3.43,3.74,-10.38,-6.35,-4.03,-0.884,14.2,14.3,3.9,4.3,2.5,0.4,3.7,True
287,Inland Empire Athletic,Desert,Loren Beamon,17,18,258.0,15.2,36.0,3.27,3.74,2.26,-11.19,-7.53,-3.66,-0.727,12.6,13.5,2.7,6.9,1.0,1.1,4.6,True
288,WSC North,LA Pierce,Jayson Moore,23,24,662.0,28.8,69.0,4.38,2.77,4.53,-11.23,-5.14,-6.09,-1.863,24.2,25.1,1.2,10.9,1.1,1.1,4.6,True
289,WSC North,LA Pierce,Isaiah Salim,23,24,452.0,19.7,47.1,1.64,2.55,4.33,-11.43,-8.21,-3.22,-1.299,12.2,12.7,7.7,6.6,3.7,0.1,6.4,True
290,Inland Empire Athletic,Palo Verde,Montrae Shellie,15,18,306.0,20.4,42.5,3.6,3.96,3.8,-11.46,-6.34,-5.12,-0.882,9.4,9.4,2.1,8.9,1.6,0.3,2.8,True
291,Inland Empire Athletic,Palo Verde,Mehki Phillips,16,18,402.0,25.1,55.8,2.39,3.31,3.6,-11.66,-3.71,-7.94,-1.184,15.8,15.9,4.3,3.9,0.6,0.0,3.0,True
292,Inland Empire Athletic,Palo Verde,Brandon Moore,18,18,337.0,18.7,46.8,3.47,3.79,3.41,-11.84,-5.07,-6.78,-1.011,18.2,18.4,1.8,7.3,1.5,0.7,3.7,True
293,Other,Golden West,Dominic Mcbride,22,25,448.0,20.4,44.7,1.64,3.31,2.1,-12.01,-6.47,-5.54,-1.365,11.2,11.3,4.9,8.0,1.7,0.1,4.8,True
294,Other,Golden West,David Byrne,25,25,306.0,12.2,30.5,3.06,4.03,2.03,-12.09,-5.46,-6.62,-0.939,8.8,8.9,1.4,6.5,1.2,0.3,2.2,True
295,Orange Empire Athletic,Irvine Valley,Christian Griffin,23,24,669.0,29.1,69.3,2.0,3.16,-2.74,-12.2,-10.65,-1.56,-2.07,11.0,11.4,6.7,5.5,0.6,0.2,6.6,True
296,Inland Empire Athletic,Desert,Jaylen Carter,15,18,387.0,25.8,54.0,1.87,2.88,0.64,-12.81,-8.78,-4.03,-1.282,8.4,9.1,8.6,6.6,1.1,0.0,5.3,True
297,WSC North,LA Pierce,AJ Werner,24,24,405.0,16.9,42.2,2.14,3.57,2.78,-12.99,-7.84,-5.15,-1.357,15.1,15.7,1.9,3.9,1.9,0.4,5.3,True
298,Other,Golden West,Aaunya Clark,18,25,472.0,26.2,47.1,2.75,2.78,1.09,-13.03,-5.97,-7.06,-1.584,18.3,18.3,6.9,7.5,1.2,0.4,7.2,True
299,WSC North,LA Pierce,JT Thompson,24,24,497.0,20.7,51.8,1.56,2.31,2.72,-13.04,-8.71,-4.34,-1.673,9.5,9.8,7.4,4.7,2.7,0.3,7.6,True
300,South Coast-North,Rio Hondo,Axel Perez,21,21,363.0,17.3,43.2,4.25,4.29,0.1,-13.56,-5.86,-7.7,-1.279,16.7,16.0,0.7,8.0,0.3,0.9,4.7,True
301,WSC North,LA Pierce,Dominic Williams,23,24,383.0,16.7,39.9,3.53,4.2,1.26,-14.5,-8.81,-5.69,-1.46,8.3,8.7,1.4,8.3,0.7,0.3,2.1,True
,Bay Valley,Los Medanos,Diego Lopez,1,1,2.0,2.0,5.0,2.5,2.95,54.62,56.57,42.09,14.47,0.036,72.1,71.6,0.0,0.0,0.0,0.0,0.0,False
,Bay Valley,Los Medanos,Raymond Serna,1,1,2.0,2.0,5.0,2.33,2.95,50.77,52.72,18.66,34.05,0.033,0.0,0.0,24.0,48.1,0.0,24.0,0.0,False
,Bay Valley,Los Medanos,AJ Dungo,1,1,20.0,20.0,49.8,1.89,2.38,29.31,31.25,17.2,14.05,0.202,38.5,37.9,12.0,4.8,4.8,0.0,2.4,False
,Bay Valley,Marin,Lukas Prongos,1,1,15.0,15.0,37.3,4.18,2.91,31.39,26.9,19.58,7.32,0.132,35.7,31.3,8.9,29.7,3.0,8.9,3.0,False
,Pacific Coast Athletic,San Diego Miramar,Mansoor Hashemi,3,10,6.0,2.0,1.5,4.06,3.25,25.93,24.92,18.54,6.38,0.049,55.8,53.4,0.0,37.2,0.0,0.0,0.0,False
,Bay Valley,Los Medanos,Hamza Najib,1,1,20.0,20.0,49.8,2.19,2.76,22.63,24.58,15.09,9.49,0.161,28.9,28.4,7.2,2.4,2.4,0.0,0.0,False
,Bay Valley,Marin,Blake Murray,1,1,17.0,17.0,42.3,2.85,2.7,28.6,24.11,23.26,0.85,0.135,52.5,48.1,0.0,7.9,2.6,0.0,5.2,False
,Bay Valley,Merritt,Josh Palmer,1,1,28.0,28.0,69.7,4.52,2.32,19.85,23.36,7.59,15.76,0.215,20.9,20.2,7.6,17.1,3.8,1.9,0.0,False
,Bay Valley,Los Medanos,Jordan Mijas,1,1,15.0,15.0,37.3,2.31,3.02,19.95,21.9,14.42,7.47,0.109,41.7,41.0,0.0,25.6,0.0,0.0,3.2,False
,Orange Empire Athletic,Cypress,Mathis Aiassa,3,24,11.0,3.7,1.1,3.49,3.3,26.13,20.67,13.51,7.15,0.076,27.3,26.1,10.9,0.0,5.5,0.0,0.0,False
,Bay Valley,Merritt,Solomon Bland,1,1,16.0,16.0,39.8,2.02,2.99,15.71,19.22,6.75,12.47,0.103,33.3,32.3,3.3,16.6,3.3,3.3,13.3,False
,Bay Valley,Merritt,DJ Leaks,1,1,37.0,37.0,92.0,2.1,2.18,15.53,19.04,5.15,13.89,0.236,24.4,23.4,5.8,12.9,4.3,2.9,2.9,False
,Bay Valley,Los Medanos,Adegoke Adeyemi,1,1,32.0,32.0,79.6,5.0,2.98,14.98,16.93,7.58,9.34,0.184,19.5,19.2,1.5,21.0,3.0,6.0,3.0,False
,Bay Valley,Los Medanos,Devin Carson,1,1,25.0,25.0,62.2,2.83,2.82,14.9,16.85,8.85,8.0,0.143,30.8,30.2,3.8,9.6,0.0,1.9,1.9,False
,Bay Valley,Yuba,Casen Chaney,2,3,10.0,5.0,8.4,1.63,3.14,16.35,15.7,2.06,13.64,0.054,0.0,0.0,16.0,10.7,10.7,0.0,5.3,False
,Bay Valley,Merritt,Rashid Potter,1,1,17.0,17.0,42.3,2.84,3.33,11.71,15.22,6.61,8.61,0.089,25.0,24.1,0.0,18.8,0.0,3.1,3.1,False
,Golden Valley,Redwoods,Treyson Neff,7,7,251.0,35.9,90.2,2.75,1.37,16.76,14.97,9.95,5.02,1.307,33.4,30.2,5.9,9.0,3.7,0.7,4.8,False
,Inland Empire Athletic,San Bernardino Valley,Chine Nwaneva,11,24,248.0,22.5,25.7,2.98,4.32,13.82,14.8,7.26,7.54,1.265,10.1,8.8,2.9,14.7,3.7,2.0,0.4,False
,South Coast-North,East Los Angeles,Dawit Negash,3,21,3.0,1.0,0.4,3.33,2.85,15.18,14.78,8.68,6.1,0.015,0.0,-2.0,33.4,0.0,0.0,0.0,0.0,False
,Golden Valley,Lassen,Mason Saso,1,1,20.0,20.0,50.3,3.85,2.73,23.92,13.58,14.16,-0.58,0.095,37.5,36.3,2.9,5.8,2.9,0.0,0.0,False
,South Coast-South,El Camino,Miguel Javier,2,6,31.0,15.5,12.1,2.15,3.42,18.47,13.42,8.25,5.17,0.137,27.6,26.7,0.0,1.7,0.0,0.0,0.0,False
,Pacific Coast Athletic,San Diego City,Benjamin Todd,13,24,106.0,8.2,11.0,3.84,3.73,13.02,13.34,9.09,4.25,0.496,32.9,28.8,3.0,16.2,0.5,0.5,2.5,False
,South Coast-South,Long Beach,Caleb Hong,5,20,7.0,1.4,0.9,3.55,3.48,17.84,13.2,13.52,-0.32,0.032,50.8,46.7,0.0,14.5,0.0,0.0,0.0,False
,Inland Empire Athletic,Mt. San Jacinto,Isaac Long,1,8,3.0,3.0,0.9,3.93,3.1,17.0,12.68,10.01,2.67,0.013,34.7,33.2,0.0,0.0,0.0,0.0,0.0,False
,Bay Valley,Yuba,Caden Flowers,3,3,73.0,24.3,61.3,1.72,2.28,13.29,12.64,11.35,1.29,0.329,32.9,26.9,4.4,8.8,2.2,0.0,3.7,False
,Big Eight,Santa Rosa,Justin Smith,1,1,16.0,16.0,40.0,4.32,2.57,18.92,12.38,9.71,2.67,0.07,41.8,41.5,7.6,30.4,0.0,3.8,7.6,False
,Pacific Coast Athletic,MiraCosta,Kobe Smith,7,8,190.0,27.1,57.6,4.18,1.0,20.13,12.29,11.93,0.36,0.804,45.6,44.4,3.4,14.4,2.4,0.8,5.0,False
,Golden Valley,Redwoods,Jon Nchekwube,7,7,223.0,31.9,80.2,5.0,2.83,14.01,12.22,8.89,3.34,0.973,31.1,28.1,1.5,35.1,1.5,2.7,3.2,False
,Bay Valley,Yuba,Junior Sleezer,3,3,74.0,24.7,62.2,1.72,2.43,12.85,12.2,9.65,2.54,0.323,21.6,18.5,4.3,1.4,2.9,0.0,1.4,False
,Bay Valley,Solano,Jonathon Cobbs,8,11,251.0,31.4,56.2,2.82,1.0,20.64,11.95,11.74,0.21,1.052,44.7,43.1,4.3,10.3,1.8,0.2,4.1,False
,WSC South,West LA,Xavier Sorrell,14,25,59.0,4.2,5.9,2.67,3.52,15.74,11.92,6.02,5.9,0.25,21.8,20.7,0.8,15.9,5.0,0.0,0.8,False
,Big Eight,Cosumnes River,Brandon Scott,8,8,245.0,30.6,76.6,2.41,1.11,14.61,11.77,9.04,2.72,1.029,34.1,32.6,4.2,11.5,2.4,0.7,3.8,False
,WSC North,Moorpark,Ian Koguchi,7,25,66.0,9.4,6.6,1.94,3.64,14.04,11.46,4.93,6.53,0.27,23.6,21.5,6.1,3.8,4.6,0.0,2.3,False
,Orange Empire Athletic,Fullerton,Godfrey Little,21,28,143.0,6.8,12.7,2.04,4.0,10.43,11.28,8.06,3.23,0.576,26.7,21.8,4.9,5.3,1.5,0.4,0.8,False
,Bay Valley,Yuba,Jagir Johal,2,3,5.0,2.5,4.2,2.23,3.03,11.93,11.28,8.08,3.21,0.02,42.7,36.8,10.7,10.7,0.0,0.0,10.7,False
,Big Eight,Cosumnes River,LaDarious Stanfield,8,8,137.0,17.1,42.8,5.0,3.37,14.02,11.17,7.31,3.86,0.551,26.5,25.4,0.8,19.4,1.6,7.1,2.0,False
,Bay Valley,Marin,Anton Williams,1,1,19.0,19.0,47.3,5.0,2.84,15.44,10.96,10.32,0.64,0.075,42.3,37.5,2.3,18.8,4.7,0.0,7.0,False
,Big Eight,Folsom Lake,Michael Javon Robinson,2,5,48.0,24.0,24.0,3.2,3.01,20.63,10.93,7.86,3.06,0.189,33.1,32.3,2.2,13.2,2.2,3.3,4.4,False
,Inland Empire Athletic,San Bernardino Valley,Chine Nwanevu,7,24,171.0,24.4,17.7,4.92,4.33,9.86,10.83,4.48,6.35,0.666,12.1,10.7,1.3,15.3,3.2,2.9,1.6,False
,Inland Empire Athletic,San Bernardino Valley,Duwon Franklin,20,24,280.0,14.0,29.0,3.1,4.4,9.78,10.75,3.1,7.66,1.084,11.1,9.6,1.4,10.5,3.5,2.9,1.2,False
,Bay Valley,Yuba,Rishod Brown,2,3,15.0,7.5,12.6,2.16,3.29,11.28,10.63,5.36,5.28,0.058,14.2,12.3,0.0,0.0,7.1,0.0,3.6,False
,South Coast-South,LA Harbor,Louis Walker,12,13,428.0,35.7,81.5,5.0,1.74,13.76,10.4,7.04,3.36,1.602,31.1,29.0,2.2,19.4,2.2,2.4,3.1,False
,Golden Valley,Butte,Isaac Wood,3,3,103.0,34.3,86.6,2.27,1.28,13.32,10.33,7.24,3.09,0.39,29.2,27.9,2.7,8.0,2.7,1.1,3.7,False
,WSC South,Citrus,Jamal Briscoe,25,30,310.0,12.4,25.5,3.3,3.44,11.33,10.2,4.08,6.11,1.139,31.5,29.4,1.8,7.2,3.8,1.0,4.8,False
,Golden Valley,Lassen,Nathan Smothers,1,1,22.0,22.0,55.3,2.46,2.78,20.31,9.97,4.66,5.31,0.081,28.9,28.0,2.6,2.6,10.5,0.0,7.9,False
,Coast-South,West Valley,Elijah Mahi,4,4,129.0,32.2,77.4,4.9,1.0,20.59,9.94,8.08,1.85,0.451,42.5,45.5,3.2,10.2,2.8,3.7,4.6,False
,South Coast-North,East Los Angeles,Eli Cofield,11,21,79.0,7.2,9.3,3.27,3.82,10.22,9.82,4.37,5.45,0.282,31.1,27.1,3.2,12.0,5.7,1.9,1.9,False
,Golden Valley,Shasta,Kameron Morphew,1,1,17.0,17.0,42.5,4.7,2.86,21.92,9.81,8.2,1.61,0.061,25.6,26.2,3.2,22.4,0.0,3.2,0.0,False
,Inland Empire Athletic,Mt. San Jacinto,BJ Brown,8,8,217.0,27.1,67.9,2.5,2.19,14.01,9.7,7.46,2.24,0.774,31.6,29.5,3.6,7.0,1.7,0.2,2.2,False
,Bay Valley,Contra Costa,Miles Lewis,5,5,148.0,29.6,74.0,2.29,1.0,14.39,9.53,6.94,2.59,0.52,32.2,29.0,9.2,6.6,2.6,0.4,7.0,False
,Coast-North,San Francisco,Kadeem Nelson,4,4,48.0,12.0,28.2,1.79,3.14,11.63,9.45,4.56,4.88,0.158,14.7,13.2,6.9,2.0,4.9,0.0,4.9,False
,Coast-North,Chabot,"Demetrius ""DJ"" Howard",1,7,8.0,8.0,2.8,5.0,3.29,18.36,9.45,12.73,-3.28,0.028,19.8,19.1,6.6,6.6,0.0,0.0,0.0,False
,Pacific Coast Athletic,San Diego Miramar,Gaeb Perry,9,10,222.0,24.7,55.0,2.99,2.78,10.44,9.43,3.0,6.43,0.767,25.1,23.6,3.8,9.0,3.5,0.8,4.0,False
,WSC South,West LA,Marland Harris,19,25,270.0,14.2,26.9,5.0,3.36,13.17,9.35,5.02,4.33,0.932,32.2,30.4,0.2,18.3,0.9,6.6,3.1,False
,Pacific Coast Athletic,San Diego Miramar,Michael Batchelor,10,10,297.0,29.7,73.6,2.63,2.16,9.96,8.95,5.58,3.36,0.983,30.1,28.3,1.7,7.0,1.7,0.2,4.1,False
,Pacific Coast Athletic,San Diego Miramar,Jake Elfstrom,9,10,215.0,23.9,53.3,2.54,3.53,9.89,8.88,3.78,5.1,0.707,15.1,13.9,3.6,8.8,2.3,0.3,0.3,False
,Golden Valley,Redwoods,Tyson Neff,7,7,147.0,21.0,52.8,2.41,3.08,10.5,8.71,5.03,3.69,0.483,25.1,23.1,4.9,2.6,1.9,0.0,4.5,False
,Bay Valley,Marin,Daniel Fagan,1,1,37.0,37.0,92.0,2.49,2.3,13.2,8.71,11.94,-3.23,0.12,31.3,25.9,8.4,12.1,1.2,0.0,1.2,False
,WSC South,Antelope Valley,Player,1,21,25.0,25.0,3.0,3.42,3.08,13.53,8.62,3.6,5.01,0.08,36.1,36.5,2.1,17.0,2.1,4.2,4.2,False
,Other,West Hills Coalinga,Dysamond Booker,1,5,21.0,21.0,10.6,3.23,3.27,26.92,8.53,7.05,1.48,0.068,31.2,33.2,0.0,21.6,7.2,0.0,0.0,False
,Big Eight,American River,Jaevin Braund,1,1,14.0,14.0,35.2,2.41,2.94,25.26,8.49,7.9,0.59,0.045,42.0,50.4,0.0,21.0,3.5,0.0,0.0,False
,Inland Empire Athletic,Mt. San Jacinto,Kyle Render,7,8,163.0,23.3,51.0,2.87,2.97,12.8,8.48,4.42,4.06,0.521,29.0,26.8,5.7,9.9,3.2,1.0,3.2,False
,South Coast-South,LA Harbor,Ray Sims,3,13,21.0,7.0,4.0,3.06,3.64,11.72,8.37,2.16,6.21,0.066,17.1,16.2,0.0,7.3,4.9,0.0,2.4,False
,Orange Empire Athletic,Santiago Canyon,Keshon McCoy,8,29,29.0,3.6,2.5,3.63,3.35,12.67,8.32,9.41,-1.09,0.091,40.4,35.3,3.7,11.0,0.0,0.0,3.7,False
,Golden Valley,Butte,Rolontae Knowles,3,3,99.0,33.0,83.2,3.25,2.39,11.23,8.24,7.84,0.4,0.312,33.7,31.8,1.1,16.6,1.1,0.6,2.8,False
,WSC South,LA Valley,Sargent Jeffery,2,18,71.0,35.5,9.5,4.53,3.25,16.21,7.91,6.27,1.64,0.208,36.2,36.2,3.8,20.0,0.0,2.3,3.8,False
,Coast-North,San Francisco,EJ Neal,4,4,117.0,29.2,68.8,2.26,1.91,10.08,7.9,6.22,1.68,0.332,25.7,22.4,4.4,6.0,1.6,0.8,2.8,False
,WSC South,Bakersfield,Isaiah Dockery,2,23,2.0,1.0,0.2,3.51,2.92,14.64,7.84,11.28,-3.44,0.006,0.0,-0.7,28.3,28.3,0.0,0.0,0.0,False
,South Coast-South,Long Beach,Jevon Fuse,17,20,75.0,4.4,9.4,2.57,4.3,12.47,7.83,3.57,4.26,0.225,8.8,7.9,4.7,17.6,1.4,4.1,2.7,False
,Orange Empire Athletic,Fullerton,Coree Joseph,13,28,78.0,6.0,6.9,2.09,3.89,6.96,7.82,3.98,3.84,0.232,19.3,15.3,9.7,3.4,2.8,0.0,4.8,False
,South Coast-South,LA Harbor,Demetrius Douglas,11,13,422.0,38.4,80.3,3.34,1.47,11.1,7.74,4.5,3.24,1.241,33.0,30.5,4.6,11.3,2.6,1.0,6.1,False
,Central Valley,Sequoias,Omari Nesbit,23,23,264.0,11.5,28.7,2.82,3.95,7.41,7.71,3.58,4.13,0.782,22.1,18.8,3.8,8.0,3.0,1.0,4.4,False
,Big Eight,Cosumnes River,Montell Shelton,6,8,25.0,4.2,7.8,4.26,3.5,10.44,7.6,4.42,3.18,0.073,23.8,22.6,0.0,21.7,4.3,4.3,2.2,False
,Pacific Coast Athletic,San Diego City,Riley Japhet-Gekas,14,24,94.0,6.7,9.8,2.02,3.94,7.23,7.55,3.92,3.63,0.274,13.1,11.0,2.9,3.4,3.4,0.6,2.9,False
,WSC North,Ventura,Landreau Tate,15,28,83.0,5.5,7.4,2.21,3.93,9.04,7.4,3.33,4.07,0.236,15.2,13.4,7.3,6.6,2.0,3.3,6.0,False
,Central Valley,Fresno,Makani Whiteside,2,2,56.0,28.0,70.0,2.57,2.29,14.36,7.39,7.22,0.18,0.16,33.9,33.6,1.7,5.9,2.5,0.8,1.7,False
,Pacific Coast Athletic,Grossmont,Ryan Yoder,6,22,71.0,11.8,8.0,2.13,3.31,16.89,7.35,7.03,0.32,0.2,26.5,27.8,5.1,3.8,1.3,0.6,1.3,False
,Big Eight,Santa Rosa,Landon Wiedenfeld,1,1,20.0,20.0,50.0,2.55,3.17,13.88,7.34,0.82,6.52,0.057,12.2,12.1,3.0,18.2,3.0,3.0,0.0,False
,Central Valley,Fresno,Nash Wobrock,1,2,23.0,23.0,28.7,2.04,2.89,14.23,7.26,6.92,0.35,0.065,22.7,22.5,10.3,10.3,2.1,0.0,4.1,False
,Bay Valley,Yuba,Konner Baroni,3,3,43.0,14.3,36.1,4.8,3.32,7.69,7.04,3.93,3.1,0.119,24.8,20.3,1.2,11.2,3.7,1.2,5.0,False
,Central Valley,Sequoias,Tre'von Martin,22,23,244.0,11.1,26.5,2.26,4.02,6.7,7.0,2.74,4.26,0.67,19.4,16.6,2.8,12.6,1.3,0.4,2.4,False
,Coast-South,Foothill,Durrell Laury,5,6,104.0,20.8,43.3,3.91,2.44,18.42,6.99,3.06,3.94,0.285,33.0,30.8,8.5,14.4,1.6,5.9,7.5,False
,Bay Valley,Yuba,Illyas Rafiq,3,3,38.0,12.7,31.9,1.69,3.42,7.62,6.97,8.7,-1.74,0.105,21.1,16.4,2.8,8.4,1.4,0.0,4.2,False
,South Coast-South,El Camino,Gabe Hubbard,6,6,179.0,29.8,70.1,4.41,1.45,11.96,6.9,-1.59,8.49,0.456,36.1,33.4,4.5,20.0,4.8,4.5,10.4,False
,Bay Valley,Contra Costa,Jordan Rosales,5,5,93.0,18.6,46.5,1.99,3.21,11.72,6.86,2.97,3.9,0.251,17.5,15.4,5.8,3.5,3.5,0.6,1.2,False
,Bay Valley,Contra Costa,Dwayne Johnson,5,5,73.0,14.6,36.5,4.64,3.09,11.71,6.85,4.17,2.68,0.197,30.5,27.5,3.0,14.9,3.0,1.5,8.2,False
,Big Eight,Sacramento City,Isaiah King,3,7,9.0,3.0,3.2,2.48,3.25,12.26,6.52,0.86,5.66,0.023,40.0,38.5,5.7,0.0,5.7,0.0,5.7,False
,WSC South,West LA,Chasen Stewart,14,25,55.0,3.9,5.5,4.19,3.48,10.32,6.5,5.13,1.37,0.142,26.0,24.6,0.9,18.0,0.9,1.8,4.5,False
,Coast-South,San Jose,Jerry Jackson,9,9,173.0,19.2,47.3,4.78,2.98,10.63,6.49,2.66,3.82,0.441,29.3,27.1,2.9,16.1,1.3,3.2,3.5,False
,Bay Valley,Yuba,Cam Niles,3,3,83.0,27.7,69.7,3.51,2.88,7.12,6.47,6.51,-0.04,0.216,29.6,22.8,3.2,11.6,1.3,0.6,2.6,False
,Big Eight,Cosumnes River,Solomon Evans,4,8,7.0,1.8,2.2,2.01,3.11,9.32,6.47,-1.05,7.52,0.018,7.7,7.2,0.0,7.7,7.7,0.0,0.0,False
,Bay Valley,Merritt,Tristan Ali,1,1,24.0,24.0,59.7,1.63,3.61,2.95,6.45,-2.99,9.44,0.062,13.3,12.7,0.0,2.2,2.2,0.0,0.0,False
,Big Eight,Sacramento City,Dajon Lott,7,7,167.0,23.9,59.7,5.0,3.33,12.12,6.38,0.61,5.77,0.427,22.5,21.5,2.5,12.9,3.7,5.5,3.1,False
,Bay Valley,Merritt,Jude Rockafellow,1,1,21.0,21.0,52.2,3.81,3.37,2.72,6.23,0.27,5.96,0.052,25.3,24.3,0.0,17.7,0.0,2.5,7.6,False
,Big Eight,Cosumnes River,Kenneth Armstrong,6,8,43.0,7.2,13.4,3.42,3.71,9.05,6.2,1.9,4.3,0.108,10.1,9.8,0.0,8.8,3.8,1.3,1.3,False
,Inland Empire Athletic,Mt. San Jacinto,Mateo Blocker,8,8,179.0,22.4,56.0,2.76,3.28,10.5,6.19,3.48,2.71,0.447,20.6,19.2,3.2,6.7,2.0,0.9,2.0,False
,Pacific Coast Athletic,San Diego Miramar,Alex Mirhosseini,10,10,320.0,32.0,79.3,2.38,1.85,7.18,6.17,1.81,4.36,0.79,24.6,22.9,4.5,8.2,2.1,0.3,4.5,False
,Coast-North,San Francisco,Dante Sawyer,4,4,73.0,18.2,42.9,2.72,2.93,8.32,6.14,4.81,1.32,0.17,27.1,23.3,3.9,12.2,1.9,0.0,3.9,False
,Coast-North,De Anza,Tim Oldham,1,1,9.0,9.0,22.5,2.54,2.72,13.92,6.09,5.16,0.93,0.022,49.7,47.2,9.9,0.0,5.0,0.0,5.0,False
,Inland Empire Athletic,Mt. San Jacinto,Dasean Stevens,8,8,278.0,34.8,86.9,2.9,1.88,10.4,6.08,3.96,2.12,0.686,24.0,22.0,7.1,13.1,1.3,0.4,3.4,False
,Coast-South,San Jose,Gavin Wilburn,9,9,277.0,30.8,75.7,3.04,2.22,10.22,6.08,1.85,4.22,0.671,19.3,17.8,6.6,7.4,3.0,1.0,3.2,False
,Bay Valley,Contra Costa,Seneca Willoughby,5,5,135.0,27.0,67.5,2.22,2.46,10.78,5.92,2.27,3.65,0.326,22.9,20.1,6.8,7.6,4.0,0.4,4.4,False
,South Coast-South,LA Harbor,Jaylen Williams,10,13,171.0,17.1,32.5,2.53,3.89,9.22,5.87,1.16,4.71,0.406,21.0,19.2,3.9,6.0,4.2,0.6,3.6,False
,Central Valley,Fresno,Kiarie Patrick,2,2,60.0,30.0,75.0,4.82,2.74,12.8,5.83,5.17,0.66,0.143,21.4,21.2,2.4,11.9,5.5,0.8,2.4,False
,WSC North,Allan Hancock,Tytan Newton,2,26,27.0,13.5,2.6,3.16,3.53,10.16,5.78,2.4,3.38,0.064,22.1,20.4,2.0,6.0,2.0,4.0,4.0,False
,Bay Valley,Contra Costa,Laurence Washington,3,5,17.0,5.7,8.5,4.13,3.37,10.55,5.69,1.86,3.83,0.04,6.4,5.6,0.0,12.8,6.4,0.0,0.0,False
,Golden Valley,Lassen,Jackson Krug,1,1,16.0,16.0,40.2,3.62,2.86,16.03,5.69,6.77,-1.08,0.038,28.9,28.2,3.6,10.8,0.0,0.0,3.6,False
,Golden Valley,Lassen,Darien Guyton,1,1,19.0,19.0,47.7,2.75,2.88,15.89,5.55,8.67,-3.11,0.044,30.4,29.1,6.1,6.1,3.0,0.0,3.0,False
,South Coast-North,East Los Angeles,Hassan Hughey,12,21,77.0,6.4,9.1,1.46,3.81,5.94,5.54,1.01,4.53,0.175,11.1,9.7,5.9,6.5,3.3,0.0,3.3,False
,Orange Empire Athletic,Riverside,Isaiah Thomas,20,27,191.0,9.6,17.6,2.62,3.92,8.72,5.47,2.48,3.0,0.433,24.6,22.9,1.4,12.7,2.0,0.6,2.3,False
,Orange Empire Athletic,Irvine Valley,Nathan Mouzong,11,24,20.0,1.8,2.1,2.43,3.41,14.93,5.47,4.45,1.02,0.045,34.1,34.5,3.1,12.4,0.0,0.0,9.3,False
,Inland Empire Athletic,San Bernardino Valley,Derrick Nettles,21,24,241.0,11.5,25.0,4.14,4.32,4.46,5.44,1.73,3.71,0.544,12.0,10.1,3.8,12.4,1.1,0.9,3.2,False
